in_reply_to_user_id,lang,public_metrics,id,text,author_id,referenced_tweets,reply_settings,created_at,conversation_id,source,search_query,geo
,nl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",693374567604162560,"Dikke prima hoor,die service bij #VanLeeuwenSport #Assen ...Mag een nieuwe sportbh meenemen en thuis passen!👏 #super #shockabsorber #maat?😉😂",397215857,,everyone,2016-01-30T10:05:53.000Z,693374567604162560,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693350040300081152,Volgt haar gevoel en eigen pad. #super Twee goede afstanden; Ter Mors gaat naar huis /via @someuser http://someurl,44852262,,everyone,2016-01-30T08:28:26.000Z,693350040300081152,Twitter for iPad,#super,
44374167,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693206134908436480,@someuser @someuser @someuser @someuser OH echt??!! #super #perfectebevallingenbestaanniet Allemaal getuige van de #boekpresentatie,426940385,"[{'type': 'replied_to', 'id': '693096732926832640'}]",everyone,2016-01-29T22:56:36.000Z,692835546888957952,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693196892814073858,RT @someuser: 2e prijs gewonnen bij de #lichtoptocht in #Enschede bij de grote wagens #super! http://someurl,170612804,"[{'type': 'retweeted', 'id': '693190176714182656'}]",everyone,2016-01-29T22:19:52.000Z,693196892814073858,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",693191799918215168,"#Maan je hebt het verdiend! #TVOH #gefeliciteerd & #Dave jij hebt het ook super gedaan, blijf sowieso fan van jou! #super #YES",4822510312,,everyone,2016-01-29T21:59:38.000Z,693191799918215168,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693190176714182656,2e prijs gewonnen bij de #lichtoptocht in #Enschede bij de grote wagens #super! http://someurl,962456936,,everyone,2016-01-29T21:53:11.000Z,693190176714182656,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693184055647543300,"Wauw! Wat een vette single van @someuser @someuser super gedaan, laatste jaar & winnen! #super #tvoh",246909331,,everyone,2016-01-29T21:28:52.000Z,693184055647543300,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693160428608815105,Super optreden van #Dave & Anouk is zelfs positief over m #wauw #super #TVOH,4822510312,,everyone,2016-01-29T19:54:59.000Z,693160428608815105,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",693149907335680000,Net gezien bij @someuser de 50 dingen die je gedaan moet hebben voor je 12e bedacht door Maike Nelissen van @someuser #super gefeliciteerd !!!,116765529,,everyone,2016-01-29T19:13:10.000Z,693149907335680000,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693140093490561024,RT @someuser: Wij zijn er klaar voor #super #koopavond | Met @someuser als #dj Vicktorzz http://someurl,4172154779,"[{'type': 'retweeted', 'id': '693115982525681664'}]",everyone,2016-01-29T18:34:10.000Z,693140093490561024,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693135092089262080,#KleineMannetjesLoop| Super leuk idee met miljoenen likes uitgevonden door jonge volwassenen! #super #TeGek,2976736666,,everyone,2016-01-29T18:14:18.000Z,693135092089262080,Twitter for iPhone,#super,{'place_id': '99cdab25eddd6bce'}
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693115982525681664,Wij zijn er klaar voor #super #koopavond | Met @someuser als #dj Vicktorzz http://someurl,252752214,,everyone,2016-01-29T16:58:22.000Z,693115982525681664,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693103268197748737,Le dernier spot Le stadier  @someuser by @someuser http://someurl  #super,253098387,,everyone,2016-01-29T16:07:51.000Z,693103268197748737,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693088514632749057,Uitzicht op Vorden. | Je zou er maar wonen ...| @someuser @someuser #super #wandelen #achtkastelen http://someurl,103312822,,everyone,2016-01-29T15:09:13.000Z,693088514632749057,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693078570034266112,Alle mooie badstickers van Meadow Kids zijn vanaf vandaag 20% afgeprijsd! #super #sale #opruiming #korting,763669081,,everyone,2016-01-29T14:29:42.000Z,693078570034266112,Facebook,#super,
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692969561474334721,"RT @someuser Ministerie draagt 2,5 miljoen euro bij aan Giro dItalia - AD.nl http://someurl via @someuser @someuser #super @someuser",620017013,"[{'type': 'retweeted', 'id': '692952971664031744'}]",everyone,2016-01-29T07:16:32.000Z,692969561474334721,Twitter for iPhone,#super,
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",692952971664031744,"Ministerie draagt 2,5 miljoen euro bij aan Giro dItalia - AD.nl http://someurl via @someuser @someuser #super @someuser #giro",304287550,,everyone,2016-01-29T06:10:37.000Z,692952971664031744,Twitter for Android,#super,
116175997,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692847043560144896,@someuser kan mij er iets bij voorstellen #super !,208418046,"[{'type': 'replied_to', 'id': '692846677338664960'}]",everyone,2016-01-28T23:09:42.000Z,692831675575726081,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",692843275460284418,"Had een probleempje met aankoop bij @someuser gemeld per Whatsapp om 18 uur en om 19:20 #SUPER opgelost, dat is pas #klantenSERVICE #tnx",1555136383,,everyone,2016-01-28T22:54:43.000Z,692843275460284418,Twitter for iPad,#super,
116138305,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692829107193679872,@someuser Te gek zou ik het vinden #Winnen #Super DVD van #Everest,40290407,"[{'type': 'replied_to', 'id': '692695491000270849'}]",everyone,2016-01-28T21:58:25.000Z,692695491000270849,Twitter Web Client,#super,
255929686,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692828662295564288,"@someuser gefeliciteerd met jullie prijs, top gedaan. #top #ondernemend #innovatief #super",605772045,,everyone,2016-01-28T21:56:39.000Z,692828662295564288,Twitter for Windows Phone,#super,
137814038,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",692821884711342082,@someuser @someuser  Dat is heel jammer voor @someuser en mooi voor @someuser #super #leuk #mens #collega,625862185,"[{'type': 'replied_to', 'id': '692758665649065984'}]",everyone,2016-01-28T21:29:43.000Z,692758665649065984,Twitter for Android,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692767863476768768,RT @someuser Alle leerlingen geslaagd voor het  examen  reanimatie bij D&C locatie Salland #gefeliciteerd #super http://someurl,1505973524,"[{'type': 'retweeted', 'id': '692675267379216385'}]",everyone,2016-01-28T17:55:04.000Z,692767863476768768,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692691006555308032,RT http://someurl #Super #Watches FITBIIT SURGE SIZE XL http://someurl #Fitbit #Watch http://someurl,4726080082,,everyone,2016-01-28T12:49:40.000Z,692691006555308032,IFTTT,#super,
,nl,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692685089512255488,RT @someuser Wat heb ik vandaag veel blije gezichtjes gezien! JMZ Regionaal activiteit in de Wijk! @someuser @someuser @someuser,237695529,"[{'type': 'retweeted', 'id': '692427080705929216'}]",everyone,2016-01-28T12:26:09.000Z,692685089512255488,Twitter for iPad,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",692675267379216385,Alle leerlingen geslaagd voor het  examen  reanimatie bij D&C locatie Salland #gefeliciteerd #super http://someurl,204934253,,everyone,2016-01-28T11:47:07.000Z,692675267379216385,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692674797210353664,RT @someuser Deze week presenteren studenten van innovatieklas @someuser hun vernieuwingen. #focusopflow #SUPER http://someurl,281565623,"[{'type': 'retweeted', 'id': '692656543855185920'}]",everyone,2016-01-28T11:45:15.000Z,692674797210353664,Twitter for Android,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692656543855185920,Deze week presenteren studenten van innovatieklas @someuser hun vernieuwingen. #focusopflow #SUPER http://someurl,53338360,,everyone,2016-01-28T10:32:43.000Z,692656543855185920,TweetCaster for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692638438688845824,Uma Thurman Als Super Heldin: http://someurl #thurman #super #heldin,311884997,,everyone,2016-01-28T09:20:47.000Z,692638438688845824,DiscussionsClub,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",692620663518019584,"RT @someuser #GoPro en @someuser werken aan #livestreaming, aktie op je #Twitterfeed #super#onlinevideo|  http://someurl",230408881,,everyone,2016-01-28T08:10:09.000Z,692620663518019584,Hootsuite,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692601217197957120,Onze medewerkers werkzaam bij #KEMA #Groningen geslaagd voor #VCA #certificaat #super gedaan! http://someurl,1963337407,,everyone,2016-01-28T06:52:52.000Z,692601217197957120,Twitter for iPhone,#super,
,nl,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",692594869110456320,Opnieuw een prachtig bedrag ontvangen dankzij #deelnemers aan de @someuser!  http://someurl #super! http://someurl,2179737690,,everyone,2016-01-28T06:27:39.000Z,692594869110456320,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692498990303174658,"Kan reeds al jaren bij Fallon & Byrne, geweldig concept! #Dublin #super #restaurant #wijn http://someurl http://someurl",55677689,"[{'type': 'quoted', 'id': '692439273761587200'}]",everyone,2016-01-28T00:06:39.000Z,692498990303174658,Twitter for iPhone,#super,
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692478151281213440,RT @someuser Ruim 30 tassen ontvangen van @someuser (v.v. Gilze) met prachtige materialen voor #Gambia! Reuze bedankt. #super http://someurl,161989881,"[{'type': 'retweeted', 'id': '692027653642162176'}]",everyone,2016-01-27T22:43:51.000Z,692478151281213440,Twitter for iPhone,#super,
,nl,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692450690388639745,RT @someuser Prijsuitreiking #Goededoelen markt; kraam  @someuser heeft gewonnen! #super #trots op al onze leerlingen! http://someurl,318737709,"[{'type': 'retweeted', 'id': '692383011179008000'}]",everyone,2016-01-27T20:54:44.000Z,692450690388639745,Twitter Web Client,#super,
,nl,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",692427080705929216,Wat heb ik vandaag veel blije gezichtjes gezien! JMZ Regionaal activiteit in de Wijk! @someuser @someuser @someuser  #super,2801709903,,everyone,2016-01-27T19:20:55.000Z,692427080705929216,Twitter for Android,#super,
,nl,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",692383011179008000,Prijsuitreiking #Goededoelen markt; kraam  @someuser heeft gewonnen! #super #trots op al onze leerlingen! http://someurl,1105842318,,everyone,2016-01-27T16:25:48.000Z,692383011179008000,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692294396360925184,"#GoPro en @someuser werken aan #livestreaming, aktie op je #Twitterfeed #super#onlinevideo|  http://someurl",40961288,,everyone,2016-01-27T10:33:40.000Z,692294396360925184,Hootsuite,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692282119406632960,Prachtige #magnolia binnen! #super #kwaliteit #bloemen #impression,4752772883,,everyone,2016-01-27T09:44:53.000Z,692282119406632960,Twitter for iPhone,#super,
150956425,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692258103472066560,"@someuser kijk, daar leg ik nu elke maand voor in!! #goededoelen #postcodeloterij #super",351728888,"[{'type': 'replied_to', 'id': '692256290354126848'}]",everyone,2016-01-27T08:09:28.000Z,692256290354126848,Twitter for Windows Phone,#super,
,nl,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",692102272642371585,[FANART] Heechul in Spain // Teacher Heechul #heechul #super junior  #김희철 http://someurl,3227424357,,everyone,2016-01-26T21:50:15.000Z,692102272642371585,TweetDeck,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",692085658798682112,RT @someuser Vandaag de eerste tests met mobile inspecteren uitgevoerd #tatasteel #super #wbw en ziet er veel belovend uit ! #energie,70173467,"[{'type': 'retweeted', 'id': '692030831762735105'}]",everyone,2016-01-26T20:44:14.000Z,692085658798682112,Twitter for Windows Phone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",692041351853121536,Promotiefilmpje Amsterdam en hier mag dus @someuser niet ontbreken #super http://someurl,136281631,,everyone,2016-01-26T17:48:10.000Z,692041351853121536,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",692030831762735105,Vandaag de eerste tests met mobile inspecteren uitgevoerd #tatasteel #super #wbw en ziet er veel belovend uit ! #energie,152278060,,everyone,2016-01-26T17:06:22.000Z,692030831762735105,Twitter for iPhone,#super,
,nl,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",692027653642162176,Ruim 30 tassen ontvangen van @someuser (v.v. Gilze) met prachtige materialen voor #Gambia! Reuze bedankt. #super http://someurl,2534950855,,everyone,2016-01-26T16:53:44.000Z,692027653642162176,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",691904630045937665,Oké en toch nog even de dans van @someuser #super #vva http://someurl,175756249,,everyone,2016-01-26T08:44:53.000Z,691904630045937665,Instagram,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",691900098746408960,RT @someuser: Prachtig bericht v/h Sint Laurens fonds! Bedankt voor mogelijkheid extra act. Speel-o-theek leukleren010 #super https:...,2458204620,"[{'type': 'retweeted', 'id': '666959243015274499'}]",everyone,2016-01-26T08:26:53.000Z,691900098746408960,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",691871074137567232,@someusers account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,4438309695,,everyone,2016-01-26T06:31:33.000Z,691871074137567232,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",691749462566375424,Mooi als Bruce weer in Europa komt touren. #super #brucespringsteen  http://someurl,42512279,,everyone,2016-01-25T22:28:18.000Z,691749462566375424,Tweetbot for iΟS,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",691745130563371008,ik blijf t verbazingwekkend vinden: dat we die enkele atomen en molecuulbindingen zo maar kunnen volgen #super #nano http://someurl,284649735,"[{'type': 'quoted', 'id': '691655822196240384'}]",everyone,2016-01-25T22:11:05.000Z,691745130563371008,TweetDeck,#super,
,nl,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",691734798256193537,RT @someuser Koos Wiersma herbenoemt als burgemeester  @someuser Raad en (B)&W aanwezig bij beëdiging  @someuser #super http://someurl,509130540,"[{'type': 'retweeted', 'id': '690565453983391745'}]",everyone,2016-01-25T21:30:02.000Z,691734798256193537,Twitter for iPhone,#super,
205883464,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",691713903580020737,@someuser toch gelukt? #super 👍,527051849,"[{'type': 'replied_to', 'id': '691705738465517568'}]",everyone,2016-01-25T20:07:00.000Z,691705738465517568,Twitter for iPad,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",691680599715794944,SUPER GYM | #sport #bodybuilding #rain #WINNER #Super #gym http://someurl,403609281,,everyone,2016-01-25T17:54:40.000Z,691680599715794944,Twitter for Android,#super,
30856061,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",691636969022054402,@someuser bij ons zijn nog geen slechte platen bekend van je. #super fans :-)),298688686,"[{'type': 'replied_to', 'id': '691392386237382668'}]",everyone,2016-01-25T15:01:18.000Z,691392386237382668,Twitter for iPhone,#super,
2712814367,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",691586795218288641,@someuser dan zijn @someuser kinderen wel #groot #grootst #super en zij krijgen het hard hun #kiezen die het meest #flexibel is wint.,3987873695,,everyone,2016-01-25T11:41:55.000Z,691586795218288641,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",691551955429244929,"Enthousiaste Administrateur gezocht in regio Breda: 40 u/w, direct starten. http://someurl #sollicitant #beschikbaar #vacant #super",296695573,,everyone,2016-01-25T09:23:29.000Z,691551955429244929,Twitter Web Client,#super,
