source,in_reply_to_user_id,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo
Twitter for iPhone,,How you expect to #fly if you too #scared to leave the #nest. 🕊🌎🐣,everyone,en,801439529865314304,801439529865314304,,1366613630,2016-11-23T14:57:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,Ive just got me Leuchtturm Bullet Journal. Now I have to stop procrastinating and at least start a list of my to dos in it! ;-) #scared,everyone,en,801432039933231104,801432039933231104,,309944916,2016-11-23T14:27:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,just watched @someuser i shit myself a few times hahahaha #scared #horrormovies,everyone,en,801428459062865920,801428459062865920,,1694120575,2016-11-23T14:13:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Australia just moved to the bottom of my list for countries to see #australia #insane #crazy #scared #traveling  http://someurl,everyone,en,801426021761380352,801426021761380352,,30734451,2016-11-23T14:03:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Hootsuite,,#Scared of #exams? The students of the #unibern dont have to be afraid of exams because of the tips from the #BST: http://someurl,everyone,en,801416333959299072,801416333959299072,,60514114,2016-11-23T13:25:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,#fascism growing rapidly around the world 🌎 #scared http://someurl,everyone,en,801407066271350784,801407066271350784,"[{'type': 'quoted', 'id': '801406578784145408'}]",2294328139,2016-11-23T12:48:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,Mood| | with Asya Rotella| | #model #concept #photographer #mood #fear #scared #disturb #disturbed #dark #dream #photography #fairtale #tumblr http://someurl,everyone,en,801406480104701952,801406480104701952,,187588610,2016-11-23T12:46:08.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,Joe Scarborough described President Obama asBlack Jesus.And said electorate should give Trump a chance. #whataboutaltright #etc #scared,everyone,en,801393720528662530,801393720528662530,,2730610014,2016-11-23T11:55:26.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,You know youre at a good gym when half the ladies in here could easily crush you with one hand. #gymislife? #fitness #scared #imaweakling,everyone,en,801390293132201984,801390293132201984,,56782113,2016-11-23T11:41:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
erased1693945,,#Scared of making mistakes at the pharmacy? http://someurl #Pharmacy,everyone,en,801389171659177984,801389171659177984,,244660473,2016-11-23T11:37:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,If Indonesia wasnt an Islamic nation theres no way we would have given $1.5B over the last 3 years #scared,everyone,en,801386962443767808,801386962443767808,,374249005,2016-11-23T11:28:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,My housemate just asked if we can have a penguin... and then wondered what 🐧 eggs taste like 🍳 #NotJoking #scared #FMAL #Penguins,everyone,en,801384847671492608,801384847671492608,,578166295,2016-11-23T11:20:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for Android,,"✨😄 In #liveme,aint nothing like a weekend with no obligations 👑QUEENFranZ👑(NAS):#Scared😳 #noises #LightsOut  http://someurl http://someurl",everyone,en,801361990656659460,801361990656659460,,779051896988459008,2016-11-23T09:49:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Live.me ,,✨✔😘😘Defeat The Ghost For Me! 👻 👑QUEENFranZ👑(NAS):#Scared😳 #noise| http://someurl http://someurl,everyone,en,801357928846475264,801357928846475264,,4617888207,2016-11-23T09:33:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter Web Client,,Scottish academic explains why the people are desperate to #draintheswamp. The #elite should be very #scared.| | http://someurl,everyone,en,801330962013552640,801330962013552640,,23705883,2016-11-23T07:46:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",#scared,
Instagram,230396421,@someuser  why they got big l here and you nowhere to be found #scared @ Springwater Supper Club... http://someurl,everyone,en,801329836782452736,801329836782452736,,18171251,2016-11-23T07:41:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,I dont know what my issue is but I still have a crazy fear of being left alone in the dark... wtf.. #scared #why,everyone,en,801320878080462848,801320878080462848,,2433926078,2016-11-23T07:05:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,766199707567792128,@someuser @someuser @someuser @someuser She has to hide her own voter fraud--She is laying low #Scared,everyone,en,801308932136386565,801315862804385793,"[{'type': 'replied_to', 'id': '801308932136386565'}]",2809720950,2016-11-23T06:46:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,757697280409427968,Im not even a mom and I quit too... Lol #scared #nosleepformetonight,everyone,en,801315162762412032,801315489901400066,"[{'type': 'replied_to', 'id': '801315162762412032'}]",757697280409427968,2016-11-23T06:44:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,34792486,@someuser @someuser @someuser @someuser She will not call for an audit because she has her own voter fraud to hide. #SoCrooked #Scared,everyone,en,801264489270222848,801315280563609600,"[{'type': 'replied_to', 'id': '801265261278097413'}]",2809720950,2016-11-23T06:43:45.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,142927022,@someuser THIS GUY DIDNT SHOW UP!!! #SCARED http://someurl,everyone,en,801241857812402176,801315261336928257,"[{'type': 'replied_to', 'id': '801241857812402176'}]",386260386,2016-11-23T06:43:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Facebook,2332154143,@someuser famous did Facebook Just block your account whiles we chatting #Scared,everyone,en,801304506977976320,801304506977976320,,1038608688,2016-11-23T06:00:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,PLS STOP TRYNA HACKING MY TWITTER #scared @someuser http://someurl,everyone,en,801302772155031552,801302772155031552,,2944270533,2016-11-23T05:54:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,A random account just DMed me a dick pic out of the blue 🆗🆗🆗 #scared,everyone,en,801300758352330753,801300758352330753,,497525718,2016-11-23T05:46:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",#scared,
Instagram,,Have you ever done something that really #scared you? #Life is about #takingrisks...big #risks.... http://someurl,everyone,en,801287439465598977,801287439465598977,,822166802,2016-11-23T04:53:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,387448282,"@someuser IU last went there in 1967 or something like that, no a big kudos. #scared 😱",everyone,en,801285382440513536,801285833504489472,"[{'type': 'replied_to', 'id': '801285382440513536'}]",40879079,2016-11-23T04:46:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '0157e4d7264811f5'}
Twitter for iPhone,,Lol fuck this Im over it lollololol #scared 😂😂,everyone,en,801279986229514240,801279986229514240,,707459220187324416,2016-11-23T04:23:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,"If modijican hold meeting  with  ministers,before parliament #y cant he come in rajyasabha.#scared or?",everyone,en,801277330555441152,801277330555441152,,771544756069412864,2016-11-23T04:12:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Professor gave me a machine with a phantom inside it. Ill keep in my bag when i can. It looks at me. ... #Nuzlocke #scared http://someurl,everyone,en,801276984076570624,801276984076570624,,579350202,2016-11-23T04:11:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,http://someurl #scared of this,everyone,en,801276660293206016,801276660293206016,,627732443,2016-11-23T04:10:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,1584051084,@someuser I bought a fixer upper! #scared #screwed #pleasehelp,everyone,en,801261910628843521,801261910628843521,,1111465260,2016-11-23T03:11:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': 'bc38440673d47ddf'}
Twitter for Android,,I just ran out of my room because I throught I heard a weird noise through the wall ... but its actually my dad snoring #scared #snoring,everyone,en,801259314111545344,801259314111545344,,3078896749,2016-11-23T03:01:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,when asked how the year is going #scared http://someurl,everyone,en,801257612436275200,801257612436275200,,2240737294,2016-11-23T02:54:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter for iPad,,The smell of @someuser all spice gravy is wafting through the flat. And just made her cranberry sauce #British #thanksgiving #scared,everyone,en,801255428281823232,801255428281823232,,800852180143992837,2016-11-23T02:45:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,.@someuser #BUCKETLIST @someuser to be #scared on #12DaysOfChristmas #cysticfibrosis #T1D #T1DLooksLikeMe #rd2be #happyhannukah,everyone,en,801254020505538560,801254020505538560,,18544833,2016-11-23T02:40:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
IFTTT,,scared bird #TheMemebot #scared bird #Funny #Meme http://someurl http://someurl,everyone,en,801237350726639616,801237350726639616,,737394371809533952,2016-11-23T01:34:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
IFTTT,,scared guy #TheMemebot #scared guy #Funny #Meme http://someurl http://someurl,everyone,en,801237122527076352,801237122527076352,,737394371809533952,2016-11-23T01:33:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,I was #scared when I tried my first wrap| I was scared when I bought my starter kit| Im scared... http://someurl,everyone,en,801233875544444933,801233875544444933,,713896558127890432,2016-11-23T01:20:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,2:15AM watch Friend Request #scared,everyone,en,801232959344873472,801232959344873472,,4703874156,2016-11-23T01:16:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,3240358396,@someuser @someuser You have lost your cool & shown your silliness #scared #wussy.You have earned the privilege of being blocked.Bye!,everyone,en,800707106458304512,801228651996020736,"[{'type': 'replied_to', 'id': '801188872885567488'}]",172008477,2016-11-23T00:59:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,being stuck on haunted mansion is NOT how i wanted to spend my night. #scared,everyone,en,801222307855421440,801222307855421440,,371446259,2016-11-23T00:34:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,Its the apocalypse outside #scared http://someurl,everyone,en,801217112198901761,801217112198901761,,30768633,2016-11-23T00:13:40.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
TweetDeck,414476640,@someuser You mean like Pennywise? I dont think he ever ended up in a box...though I never saw the ending #Scared,everyone,en,801201140251566080,801202849447178240,"[{'type': 'replied_to', 'id': '801202611949105153'}]",2825107405,2016-11-22T23:16:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Hootsuite,,Either a poster or even just a piece of paper flying off and hitting something could be scary! #scary #scared #fear #breakingin http://someurl,everyone,en,801198748839899136,801198748839899136,,1199030563,2016-11-22T23:00:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Business Experience,,Lola just licked me once very slowly and walked away...is she testing to see if Im ready to be eaten yet?! #englishbulldog #scared #laugh,everyone,en,801198582778822656,801198582778822656,,2246317460,2016-11-22T23:00:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for Android,,The number of panic attacks Ive had since the election is astronomical. All I can do is keep breathing. #scared,everyone,en,801197707729637376,801197707729637376,,1267613366,2016-11-22T22:56:33.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",#scared,
Twitter Web Client,,is there such thing as  a spider tracker because i am really about to demolish this house!! no spider #spiders #scared #sendnudes #sendhlep,everyone,en,801196309579497472,801196309579497472,,332582989,2016-11-22T22:51:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Hootsuite,,At work.. all by myself. I think I can hear the ghosts. Just need these walls to start bleeding. #ghosts #scared #goosepimples http://someurl,everyone,en,801194902868652033,801194902868652033,,18596081,2016-11-22T22:45:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,3240358396,@someuser @someuser 8 followers only. Says it all #scared,everyone,en,800707106458304512,801188017209769984,"[{'type': 'replied_to', 'id': '801137934326005760'}]",172008477,2016-11-22T22:18:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Why are there so many toads on Im a Celebrity all the time 😭😭😭😭 #scared #imacelebrity,everyone,en,801178489105907713,801178489105907713,,78670037,2016-11-22T21:40:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,I havent been in a Minnesota winter for 9 years #cold #scared #imissthejungle,everyone,en,801175777240698880,801175777240698880,,738867739431866368,2016-11-22T21:29:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,{'place_id': '8e9665cec9370f0f'}
Twitter Web Client,,"Eighth Wonder - I\m Not Scared - 1988, http://someurl #eighth #wonder #scared",everyone,en,801175166881394688,801175166881394688,,486753729,2016-11-22T21:26:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
