lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
es,462070656419393536,462070656419393536,2014-05-02T03:26:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",77637040,Twitter Web Client,¿qué le pasó a mi hermana para que le guste el rap / hip hop? #scared,everyone,#scared,,,
es,462046135058563072,462046135058563072,2014-05-02T01:49:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191657171,Twitter for Android,No deberias hacerme sonreír de esa manera #Scared,everyone,#scared,,,
es,462041283574243328,462041283574243328,2014-05-02T01:30:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41433670,Twitter for Android,Qué miedo como trabajan los quiroprácticos :C #Scared,everyone,#scared,,,
es,461869712872583168,461869712872583168,2014-05-01T14:08:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",306410959,Instagram,Lo desierta que está mi cuadra es impresionante #wall #street #block #desert #scared http://someurl,everyone,#scared,,,
es,461750450161594368,461750450161594368,2014-05-01T06:14:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",619690637,Plume for Android,Esa sensación de frio y calor al mismo tiempo pero terminas tapada por miedo a sacar tu pie y que algo bajo la cama lo jale! !! #scared,everyone,#scared,,,
es,461668077210714112,461668077210714112,2014-05-01T00:47:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",136461672,Instagram,Te subes y te preguntas: por qué coño me subí #wtf #why #scared #scary #rollercoster #friendship... http://someurl,everyone,#scared,,,
es,461665382739111936,461665382739111936,2014-05-01T00:36:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1455287054,Twitter Web Client,Ya me dio miedo O__O #scared !,everyone,#scared,,,
es,461624484794232832,461626077392404480,2014-04-30T22:00:08.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",138543906,TweetDeck,"@someuser SII 1,250KG 7 MESES D GSTACION, SIGUE INTERNADO ACA NADIE HABLA, #SCARED PERO SE RESABE Q ES DE #DESVENTURA",everyone,#scared,"[{'type': 'replied_to', 'id': '461625360879456257'}]",145219165,
es,461556644573224960,461556644573224960,2014-04-30T17:24:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",165583959,Twitter for Android,Porque me tienen que seguir tantas guizas! Jajajajaja lol #scared,everyone,#scared,,,
es,461371395377987584,461371395377987584,2014-04-30T05:08:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254839663,Twitter for BlackBerry®,Que duro es saber que ayer puede haber sido el último día que me mantuve como alumna regular en todas las materias. #Scared,everyone,#scared,,,
es,461369775856578560,461369775856578560,2014-04-30T05:01:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",143247929,Instagram,Conduce baby chang? #Scared JAJAJA http://someurl,everyone,#scared,,,
es,461305601088176129,461305601088176129,2014-04-30T00:46:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",818021550,Twitter Web Client,"Dejé cargando Bad day en Youtube, y me re colgué en Tw, y a los dos segundos empezó un anuncio.. | Volé a la mierda, #Scared",everyone,#scared,,,
es,461283902825705472,461283902825705472,2014-04-29T23:20:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108479920,Twitter for iPhone,Escuchando campanas #scared,everyone,#scared,,,
es,461235079830716416,461235279932559360,2014-04-29T20:07:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113844860,Twitter for Android,@someuser jajajaja que miedo #scared :$,everyone,#scared,"[{'type': 'replied_to', 'id': '461235079830716416'}]",485128464,
es,461103333420568576,461103333420568576,2014-04-29T11:22:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2297970016,Instagram,Las miradas duelen más incluso que las palabras #Imissyou #scared #difficult #but #istaystrong... http://someurl,everyone,#scared,,,
es,461081633953972224,461081633953972224,2014-04-29T09:56:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",466849069,Twitter Web Client,Que horrible sueño #scared,everyone,#scared,,,
es,461071226484432896,461071226484432896,2014-04-29T09:15:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",30583929,Twitter for iPad,Hoy dormire en la tina del baño 😴😰 #Auburn #tornadowarning #scared,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-85.52366773, 32.58973375]}, 'place_id': 'deb349182b3f42bb'}"
es,461050188358877184,461050188358877184,2014-04-29T07:51:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452051223,Twitter for iPhone,Insidios Chapter 2 #scared😭,everyone,#scared,,,
es,461038022835060736,461038022835060736,2014-04-29T07:03:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1669575704,Twitter for Android,"Y como en los viejos tiempos, me vine para el cuarto de mami y papi a dormir. Jajaja #tornadowarning #scared",everyone,#scared,,,
es,461034519240642560,461034519240642560,2014-04-29T06:49:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2229041375,Twitter for iPhone,En camino a hacerme un analizis de sangre >.< odio las agujas #needles #bloodtest #blood #scared,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-65.33958895, -26.93093885]}, 'place_id': '5fca975663718719'}"
es,461022812417691648,461022812417691648,2014-04-29T06:02:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",586078691,Twitter for Android,Y se fue de nuevo ._.| #scared :(,everyone,#scared,,,
es,460979992923746304,460979992923746304,2014-04-29T03:12:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",89345195,Twitter for BlackBerry®,Pánico el que produce escuchar los murciélagos #Scared,everyone,#scared,,,
es,460963809050390531,460963809050390531,2014-04-29T02:08:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2319878696,Twitter for iPhone,Tornado season🌚🌀💨 #scared,everyone,#scared,,,
es,460938815386157056,460938815386157056,2014-04-29T00:29:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",380942414,Twitter for Android,Se fue la Luuuuuuz #Scared😲,everyone,#scared,,,
es,460917713523974144,460917713523974144,2014-04-28T23:05:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",84119832,Foursquare,"Entrega de examenes de ingles #Scared (@ Facultad de Ciencias de la Comunicación, Turismo y Psicología (USMP)) http://someurl",everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-77.01750755, -12.10514463]}, 'place_id': '2dfa9ecb0179a4e4'}"
es,460898663460397056,460898663460397056,2014-04-28T21:49:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53199085,Twitter for Android,Ahora siempre tendré miedo a que salga una araña de la nada #scared,everyone,#scared,,,
es,460880351070810113,460880351070810113,2014-04-28T20:36:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",138543906,Twitter for BlackBerry®,@someuser y ese vestido??? XDiooooos #Scared siiii soy #LaDueñaDelMal http://someurl,everyone,#scared,,601015661,
es,460878681230290944,460878681230290944,2014-04-28T20:30:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",164718110,Instagram,Mañana tengo parcial y yo estoy así... #uba #parcial #scared #bored #crazy #social #TFLers... http://someurl,everyone,#scared,,,
es,460873197223952384,460873197223952384,2014-04-28T20:08:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",197995430,Twitter for iPhone,Gifts mejores que en cumpleaños #scared #love #parents 💗,everyone,#scared,,,
es,460806903577448448,460806903577448448,2014-04-28T15:45:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",204740551,Twitter for Android,Guiones entregados. Ahora a esperar el fallo del jurado. Mis esperanzas van menguando a cada minuto. #Scared http://someurl,everyone,#scared,,,
es,460795727871242240,460795727871242240,2014-04-28T15:00:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",386068765,Instagram,#QUAD #trip #kreta #island #holidays #sun #ootd #helmet #short #fun #scared #Crete @ Crete http://someurl,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [2.3755592, 49.089354]}, 'place_id': '838ad3a0e8b0d951'}"
es,460755675900280832,460755675900280832,2014-04-28T12:21:28.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",138543906,Twitter for BlackBerry®,Uds tan escuChando a @someuser x @someuser ???????? Mameeeetaaaa.              #Scared,everyone,#scared,,,
es,460717854204366848,460717854204366848,2014-04-28T09:51:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348679204,Instagram,Que miedoooooooooo😲.. 5am y yo solita saliendo disq... #hotel #scared #LLUVIAXQ?? @ Hotel Piramidal http://someurl,everyone,#scared,,,
es,460604303364091904,460604303364091904,2014-04-28T02:19:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",157583298,Twitter for  Android,el lunes se acerca :( @someuser q pasa a las 9.30 los domingooooosss ???? :O #Scared #QuePasó?,everyone,#scared,,,
es,460598771131621376,460602409379590144,2014-04-28T02:12:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55011656,UberSocial for BlackBerry,@someuser q pasa a las 9.30 los domingooooosss ???? :O #Scared #QuePasó?,everyone,#scared,"[{'type': 'replied_to', 'id': '460598771131621376'}]",157583298,
es,460563073544110081,460563073544110081,2014-04-27T23:36:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37453634,Twitter for Android,Que poco me gustan los terremotos... #scared,everyone,#scared,,,
es,460539256621248512,460539256621248512,2014-04-27T22:01:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2368545512,IFTTT,Hola :3 #queonda #vacaciones #viri #tiburón #scared #hermoso #agusto #today #sun http://someurl,everyone,#scared,,,
es,460512784229629953,460512784229629953,2014-04-27T20:16:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58643966,Instagram,Es posible que alguien muera en esta cosa? #PowerTower #SomebodyCouldDie...? #Scared http://someurl,everyone,#scared,,,
es,460283082898436096,460283082898436096,2014-04-27T05:03:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",380626114,Twitter for Android,"#SoyDeEsaClaseDeGenteQue. Se asusta muy poco, excepto en este momento que una cucaracha a volado frente a mi #scared /_\ /_\ /_\",everyone,#scared,,,
es,460274333412524032,460274333412524032,2014-04-27T04:28:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",764011075,Mobile Web,Escuchar historias de terror #dross #scared :s :(,everyone,#scared,,,
es,460264894743724032,460264894743724032,2014-04-27T03:51:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",455382314,Instagram,jajajaja que le ivan a haceeer? pobre >.<| #KirkHammett #Metallica #OldTimes #Kirkii #Scared http://someurl,everyone,#scared,,,
es,460215795109605376,460215795109605376,2014-04-27T00:36:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",101361640,Instagram,Cara de asustacion jaja @someuser #scared #friend #bass http://someurl,everyone,#scared,,,
es,460188032965296128,460188032965296128,2014-04-26T22:45:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41433670,Twitter for Android,"Hola, me encontré con mi bully de primaria, chao. #Scared",everyone,#scared,,,
es,460087786281127937,460087786281127937,2014-04-26T16:07:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1444288933,Twitter Web Client,"Bueno, me voy a lo de Iri, por Dios no se que va a decir.... #Scared",everyone,#scared,,,
es,459954537944870913,459954537944870913,2014-04-26T07:18:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1851809653,Twitter Web Client,Temo a que un día ya no esté.. #scared #fear :c,everyone,#scared,,,
es,459947702697332736,459947702697332736,2014-04-26T06:50:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",353965450,Twitter for Android,Asi no ya mucho :$ #scared #bye,everyone,#scared,,,
es,459934569043873792,459934569043873792,2014-04-26T05:58:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105264690,Vine for Android,ay weeeeeeeey!  #scared #remake #MexicanVines #vinescope #vines #vinesenespanol http://someurl,everyone,#scared,,,
es,459909410564108288,459909410564108288,2014-04-26T04:18:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417370751,Instagram,soy tan blancaaaaa .-. #sick #flue #fever #white #woman #girl #longhair #scared #open #eyes #face... http://someurl,everyone,#scared,,,
es,459716859726938112,459716859726938112,2014-04-25T15:33:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",90263965,Instagram,Experimentando con un gorro| #Uggly #Hat #Scared http://someurl,everyone,#scared,,,
es,459604534697144320,459604534697144320,2014-04-25T08:07:14.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",816964339,Vine for Android,Shaq limpia el banquillo #scared #NBA #Shaq http://someurl,everyone,#scared,,,
es,459520117022662658,459520117022662658,2014-04-25T02:31:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108428963,Tumblr,Video: Ps si... mi mama me la jugo bn. .________. #bug #changa #funny #scared #silly mom http://someurl,everyone,#scared,,,
es,459504205259362304,459504205259362304,2014-04-25T01:28:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",180265085,Instagram,Vino el zorro a visitarme #scared #scar #juevesCasual #columpio #relax http://someurl,everyone,#scared,,,
es,459496615766552576,459496615766552576,2014-04-25T00:58:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",383618805,Twitter for iPhone,@someuser se me hizo un nudo en el estómago 😒 #scared,everyone,#scared,,27260086,
es,459493359166308352,459493359166308352,2014-04-25T00:45:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",587733382,Twitter for Nokia S40,"Esa personita hablándome otra vez, imposible dejar de  escucharla. #scared",everyone,#scared,,,
es,459481615693922304,459481615693922304,2014-04-24T23:58:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218218509,Twitter for iPhone,Almost home...hoy sí tengo que estudiar... Mañana exam para ver sí me certifican o no 😖 #scared,everyone,#scared,,,
es,459446325952929792,459446325952929792,2014-04-24T21:38:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",350593105,Twitter for Nokia S40,"Queriendo terminar de ver el nuevo video del rubius con mi perra , #scared http://someurl",everyone,#scared,,,
es,459273304269148161,459273304269148161,2014-04-24T10:11:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1173158227,Twitter for  Android,Aun tiemblo| Sali a sacar a mi.perro y justo una rata #Scared,everyone,#scared,,,
es,459240570473705472,459240570473705472,2014-04-24T08:00:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",852956322,Instagram,"Aviooon,  para inglaterra ;) ejejej #excited #fun #england #holiday #bye #spain #scared #L4L @someuser http://someurl",everyone,#scared,,,
es,459200714158247936,459200714158247936,2014-04-24T05:22:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1421446502,Twitter for iPhone,Estoy en shock con lo de Beyonce #scared 😱,everyone,#scared,,,
es,459178869107331072,459178869107331072,2014-04-24T03:55:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",272704022,TweetCaster for Android,Ya se que a nadie le importa pero mañana tengo una presentación en la uni y no estudié nada!! #scared,everyone,#scared,,,
es,459113021504503808,459113021504503808,2014-04-23T23:34:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",272502703,Vine - Make a Scene,Ya camateeee😡👊 jajajajajaja #funnyvine #MexicanVines #scared #angry http://someurl,everyone,#scared,,,
es,459062861978173440,459062861978173440,2014-04-23T20:14:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",467958150,Twitter for iPhone,Ni lo conozco y quiere que le de mi número #scared,everyone,#scared,,,
es,459051828970541056,459051828970541056,2014-04-23T19:30:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",392327281,Instagram,La Gringa| #scared http://someurl,everyone,#scared,,,
