source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,geo,search_query,in_reply_to_user_id,referenced_tweets
Twitter Web Client,441870649011625984,1374475302,everyone,441875323332722688,@someuser Pero hopefully this coming August for the Kadayawan Festival ay maka punta na po kayo ni @someuser #hopeful,2014-03-07T09:57:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,1374475302,"[{'type': 'replied_to', 'id': '441874056992665601'}]"
Twitter Web Client,441823323110916096,59052964,everyone,441823323110916096,"ang magpapasaya sa akin ay si #jmdeguzman @someuser, kukumpleto sa bday celebration ko! swear! #hopeful",2014-03-07T06:31:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,441594073795678208,304224106,everyone,441594073795678208,God sige na po. Bigay nyo na po. #hopeful.,2014-03-06T15:20:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,441529814587949056,588262930,everyone,441529814587949056,May pag-asa pa sa BLT. :))) #hopeful,2014-03-06T11:04:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,441523960925003776,520970110,everyone,441523960925003776,Sana nga napa gv namin kanina si sir| #placebo| #hopeful,2014-03-06T10:41:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,441239189497999360,1017515478,everyone,441239189497999360,sana pati sa lab tumaas grade ko.please. #Hopeful,2014-03-05T15:49:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,441197954209046530,469981816,everyone,441197954209046530,"lord, sayo ko na po ipinapaubaya ang lahat. :) #hopeful",2014-03-05T13:06:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,441188116171223040,241473438,everyone,441188116171223040,Itutulog ko nalang to!| sana mawala na bukas ung inis ni kuya... | #hoping #hopeful -_-,2014-03-05T12:26:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,441165866785185794,494983571,everyone,441165866785185794,Wag nman po sana! :( #hopeful,2014-03-05T10:58:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,440912629927010304,9966792,everyone,440915779999903744,@someuser any Brokaw avocados yet? #hopeful,2014-03-04T18:24:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,25180871,"[{'type': 'replied_to', 'id': '440912629927010304'}]"
Twitter Web Client,440913547057299456,286573419,everyone,440913547057299456,PUSH pa :D| | #Hopeful http://someurl,2014-03-04T18:15:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter for  Android,440826417589141504,133121629,everyone,440826417589141504,Kaloka. Pasahan na sa Friday ng portfolio sa ECA. Wala pa akong nasisimulan. HAHAHAHA #hopeful,2014-03-04T12:29:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,440499859368312832,269095590,everyone,440499859368312832,Uwian na!! Iiwan na kita #TomJones na ako e... Sana bukas tapos ka na. #CrossedFingers #Hopeful #,2014-03-03T14:52:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.04984205, 14.55343378]}}",#hopeful,,
Twitter for Android,440485597937803264,139698413,everyone,440485597937803264,"$333,333.33| | 1st day training √| | =_=| | Yung dila ko! Wuahua.| Mapuputol ko na kasi di ko makuha! Letche :3| | #Hopeful| #Faith| #Believe| #DreamBig",2014-03-03T13:55:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,440349967262023680,625548870,everyone,440349967262023680,Sana may allowance na. #hopeful,2014-03-03T04:56:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,440202349605167104,2157869060,everyone,440202349605167104,"Pag d na nag paparamdam,  ibig sabihin May Iba na yun, pero pag d LNG kasing dalas Ng Dati ang pagpaparamdam, nagpapamiss lang yun. #hopeful",2014-03-02T19:09:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,440057771426590720,2247263011,everyone,440057771426590720,Ok lang kahit sleep deprived basta hindi lang blessings deprived| #feelingblessed #hopeful http://someurl,2014-03-02T09:35:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,440055781291855872,403782362,everyone,440055781291855872,Sabi ni Mama Pag nakapasa daw ako Bukas sa PLM mag PapaSwimming daw siyaaa :))))) HAHAHAHAHAHAHAHAHAH . #HOPEFUL tuloy ako xD,2014-03-02T09:27:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter SMS,439997525857030144,290017006,everyone,439997525857030144,Sana madischarge na si Uno #hopeful,2014-03-02T05:35:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for BlackBerry®,439970533698850817,532076820,everyone,439970533698850817,Sana by july matuloy. #hopeful,2014-03-02T03:48:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,439398856380280832,1610342546,everyone,439398856380280832,Nike Calve Sleeves pala tawag dun!! #NowIKnow #IWantOne #Hopeful!,2014-02-28T13:57:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,439337165802061825,435511345,everyone,439337165802061825,JGH from makati :) #JobHunting #SecurityBank #hopeful,2014-02-28T09:51:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,439292595840118785,79135844,everyone,439306503699181568,"@someuser wow! magaanak ka? HAHAHAHA. wag kang ano, things change, malay mo sa 1 yr na nalalabi, bumalik drive ko #hopeful #lason",2014-02-28T07:50:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,478324441,"[{'type': 'replied_to', 'id': '439306051486089216'}]"
Twitter Web Client,439065806677106688,188767118,everyone,439065806677106688,Sana bukas magkaroon rin ng bagong kwento ng paglilingkod sa PLM. #Hopeful,2014-02-27T15:53:40.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,439059366600114176,45230275,everyone,439059366600114176,Friday na bukas! Woohoo! Sana wala namang pahabol na kung anu-ano pa bukas. Please. Let my week end well. #hopeful #praypray,2014-02-27T15:28:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,438942625530269697,2162935328,everyone,438942625530269697,Sana matutunan mo na din na mahalin ako :( #Wish #hopeful,2014-02-27T07:44:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,438912189240328192,157674555,everyone,438912189240328192,Feeling ko CDO na next travel ko for ARMM. Chereret! Hahaha #Hopeful,2014-02-27T05:43:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Tumblr,438863613038964736,61987336,everyone,438863613038964736,Photo: #GoodMorning Naki Cooperate jud ang panahon #Thankful #Hopeful ;) http://someurl,2014-02-27T02:30:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Mobile Web (M2),438617302250975232,227258664,everyone,438617302250975232,"okay na, isa na lang ang kulang .. Sana dumating na #hopeful",2014-02-26T10:11:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,438557816815505409,310263533,everyone,438557816815505409,"2 down, 1 to go. Ikaw na! :)| | #hopeful #wishfulthinking #loveworks #believer #trust #surrender",2014-02-26T06:15:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Instagram,438535676150448129,146585569,everyone,438535676150448129,Kung payat kalang Sherlai!!!!!! Binili na kita #Hopeful #WalangXXL @ The District Cavite http://someurl,2014-02-26T04:47:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [120.93938828, 14.37050139]}}",#hopeful,,
Instagram,438498189474557952,571273846,everyone,438498189474557952,Kelan ka kaya magkakaron ng maayos na selfie? Lol. :D nathyio #hopeful #shulala http://someurl,2014-02-26T02:18:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for BlackBerry®,438372060004646912,727341986,everyone,438387081161613312,@someuser dont worry bago flight nila ipapaalala ko ulit sau hahaha loobin august ung kwek kwek sana #hopeful,2014-02-25T18:56:39.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,42354628,"[{'type': 'replied_to', 'id': '438386411931451393'}]"
Twitter for Android,438322853750902784,1502200303,everyone,438322853750902784,Sana payagan #hopeful,2014-02-25T14:41:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.03466705, 14.5982578]}}",#hopeful,,
Twitter Web Client,438287068393791489,255416892,everyone,438287068393791489,Excited nko sa Oscars! Kay makadaog na si leoooo :)) ♥ #hopeful,2014-02-25T12:19:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,438180947704291328,374924032,everyone,438192341057167360,@someuser HEHE THANK YOU! inadd ko na sya. i know hes busy w/ himig pero sana i-accept nya :))) #hopeful,2014-02-25T06:02:49.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,162324177,"[{'type': 'replied_to', 'id': '438192020901740544'}]"
Twitter for iPhone,438104792116625408,146422173,everyone,438115418834628608,"@someuser well if abscbn yan, takaw attention and trend, so baka di pa totoo? #hopeful",2014-02-25T00:57:10.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,68751066,"[{'type': 'replied_to', 'id': '438111120088260608'}]"
Twitter Web Client,437966623371051008,2248622966,everyone,437966623371051008,mao njud unta ni Lord :DD #Hopeful #SukolLang http://someurl,2014-02-24T15:05:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,437960485892145152,29934350,everyone,437960485892145152,"Kahit sabihin kong di ako naasa, naasa pa rin ako kahit konti :) but things changed now :) haha!! #hopeful #grateful #blessing",2014-02-24T14:41:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Mobile Web (M2),437862843723956224,446733227,everyone,437865117825261568,@someuser uie.promo promo.may kasunod na to for sure.hehe. #fingerscrossed #hopeful,2014-02-24T08:22:33.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,40163527,"[{'type': 'replied_to', 'id': '437862843723956224'}]"
Twitter Web Client,436455865210523648,151287919,everyone,437765464941264896,@someuser @someuser @someuser hahahaha #hopeful lng di natin alam d ba ? XD positive positive,2014-02-24T01:46:34.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",tl,,#hopeful,352087262,"[{'type': 'replied_to', 'id': '437431004710445056'}]"
Twitter for iPhone,437525927782662144,81830768,everyone,437525927782662144,Sige na please imax nyo naman ang 7 games! Push!!! #bayanngros #RainOrShine #PBAFinals #hopeful,2014-02-23T09:54:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,437485128890462208,416382372,everyone,437485128890462208,SUPER LIKE♡♡♡ mapapa-saakin ka din balang araw!!! #love #wish #goal #hopeful #gottobelieve #bemineplease http://someurl,2014-02-23T07:12:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,437246854472794112,229744210,everyone,437246854472794112,"Hindi ko na ipipilit tong second set of slides. Mahirap na, baka hindi ako magising ng 5AM bukas. Hahaha. Good night. #hopeful",2014-02-22T15:25:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,437233180597161984,470079655,everyone,437236753062055936,"@someuser sana kasama kayo ng RedJumpsuitApparatus kagabi sa VenicePiazza, para nakita sana kita kumanta. #hopeful #highschoolcrush",2014-02-22T14:45:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,34594131,"[{'type': 'replied_to', 'id': '437233180597161984'}]"
Instagram,437206161130287104,192607966,everyone,437206161130287104,Konting tiis nalang maaachieve n din kita flat na tyan.. haha #hopeful #thatsTheSpirit #fighting http://someurl,2014-02-22T12:44:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,437158895161589760,2344921328,everyone,437158895161589760,Papagupit ako bukas... Maiksi na buhok ayoko na magpahaba ng hair... Magsa summer na... #hopeful,2014-02-22T09:36:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.0856162, 14.6112449]}}",#hopeful,,
Twitter for Android,437141195748171776,158247295,everyone,437141195748171776,Konti na lang. Lapit na. Kapit lang. #hopeful #goodvibes,2014-02-22T08:25:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Mobile Web (M2),437094406823624704,919415840,everyone,437094406823624704,Sa dami ng application na pinasahan ko online. Baka naman pwede diba? :( =))) #hopeful,2014-02-22T05:20:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for  Android,436860313002995712,117371771,everyone,436860313002995712,Sobrang naniwala sa isang maling akala.| #hopeful #positive #letgo #letlove,2014-02-21T13:49:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,436812078444064768,340147931,everyone,436812078444064768,Study mode kay skwela na pud ugma!| | #hopeful,2014-02-21T10:38:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,436779152092319744,362499383,everyone,436779152092319744,"tapos na rin ung imc. hopefully, minor revisions lang ang ibigay. :) #hopeful",2014-02-21T08:27:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for  Android,436496661175869440,445200933,everyone,436496661175869440,Okay ubos na. Stop na ko. Whew. #hopeful,2014-02-20T13:44:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,436475057703878656,55742391,everyone,436475057703878656,yung auditions for sayaw sanay na ako eh. pero pati ba naman sa singing 0.o ay tulungan sana ako ng mga tala XD #hopeful,2014-02-20T12:18:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,436401372070567936,1014631579,everyone,436401372070567936,Jgh. Kapagod.kala ko malelate pa. #hopeful,2014-02-20T07:26:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Facebook,436315186631168000,433713864,everyone,436315186631168000,sana sana baby ... girl kana ..... :))| pero just in case na Baby Boy ka ulit..| | Okei lang basta Healthy !.:)| | #hopeful,2014-02-20T01:43:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,436238206271356928,335733450,everyone,436238206271356928,Sana kahit panaginip man lang makuha ko mga gusto ko. | | Makatulog na nga. #Hopeful,2014-02-19T20:37:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,436205520421007360,527522544,everyone,436205520421007360,"Isusugal ko na to. Manalo, matalo G lang. Sana palarin. #hopeful",2014-02-19T18:27:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,436165535915454464,368370733,everyone,436167619058491392,@someuser ahahaha! #Hopeful ! IMY Ate Ricey!,2014-02-19T15:57:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,1589153538,"[{'type': 'replied_to', 'id': '436165535915454464'}]"
Twitter Web Client,436113902707830784,1208345546,everyone,436113902707830784,Ipagdadasal ko na lang.... Please Lord.... #Hopeful,2014-02-19T12:23:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,436105302069354496,421565350,everyone,436105302069354496,two prayers for tomorrow.| 1. Sana manalo yung poster ko. :)| 2. Sana walang maging problema sa convergence.| | #Hopeful,2014-02-19T11:49:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,436101993283584000,67007448,everyone,436101993283584000,Ang tagal namang maghintay. Pero smile pa din! :) #hopeful,2014-02-19T11:36:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,435819561653645312,2236322106,everyone,435825081399255040,@someuser ganyan tayo eh. :)) kaya nga ata tayo pinagtagpo. Hahahaha! Para may matutunan tayo sa isat isa. HAHAHA! #push #hopeful,2014-02-18T17:16:11.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,1407691333,"[{'type': 'replied_to', 'id': '435824547045343232'}]"
Instagram,435795765303468032,405481241,everyone,435795765303468032,Atleast nffeel ko ang pag-graduate hahaha!| #graduationform #pressure #hopeful #LOL @ Cabanatuan City http://someurl,2014-02-18T15:19:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [120.9761219, 15.4931676]}}",#hopeful,,
Twitter for Android,435712249949200384,66279290,everyone,435712249949200384,Kailan babanggitin ng mga tala ang mga plano ng langit? #inarte #hopeful,2014-02-18T09:47:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.0456807, 14.3760028]}}",#hopeful,,
Twitter for Android,435698662593662976,79683322,everyone,435698662593662976,I have just 1 wish na gusto ko talagang matupad. Please. Eto lang talaga. #hopeful,2014-02-18T08:53:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
