reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T03:44:49.000Z,813953827196010496,813953827196010496,Twitter for iPhone,163763212,en,You can basically have you Preds lose tweet waiting when it goes to OT. #Sad #StillGotAPoint,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:44:34.000Z,813953763266457602,813953763266457602,Twitter for Android,813629543856541696,en,"R.I.P | Carrie Fisher, you were the Princess of us all😥😥| #CarrieFisher #starwars #hansolo #darthvader #lukeskywalker #RIPCarrie #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:42:32.000Z,813953250831507456,813953250831507456,Glue Games,769018903104290818,en,faithful hank hill memes #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:41:13.000Z,813952921356423168,813952921356423168,Twitter for iPhone,278414072,en,The Walking Dead makes me sad when they sacrifice animals. Poor piggies 🐷 #TWD #Zombies #WalkingDead #Sad #PoorThings,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:40:36.000Z,813952766603358208,813952766603358208,Instagram,139127131,en,May The Force Be With You princess Leia #RIPCarrieFisher👰 #starwars #sad #carriefisher... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:39:15.000Z,813952424021028865,813948059210096640,Twitter for iPhone,1516866565,en,@someuser @someuser @someuser Great leadership for sure. To want to harm somebodys family and know about it and not do anything? #SAD,#sad,,234520973,"[{'type': 'replied_to', 'id': '813951839108468737'}]"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:38:02.000Z,813952121192071169,813951956326764545,Twitter for iPhone,37818824,en,"@someuser In 123 years of football, WSU has SEVEN bowl wins. #HolidayBowl #wsucougars #CouginIt #sad",#sad,,319402200,"[{'type': 'replied_to', 'id': '813951956326764545'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:36:42.000Z,813951783319924736,813951783319924736,Twitter for iPhone,19547035,en,I still cant comprehend that we have lost @someuser #sad #RIPCarrie,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:36:04.000Z,813951625576398849,813945096269860866,Twitter for Android,746890271690919937,en,"@someuser Thanking yourself?  Not even POTUS yet, and already claiming the success of others. #SMH #Sad http://someurl",#sad,,25073877,"[{'type': 'replied_to', 'id': '813945096269860866'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:35:40.000Z,813951525194067968,813951525194067968,Twitter Web Client,27095215,en,"Yes, RIP very #sad ... http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:35:36.000Z,813951507318063105,813951507318063105,Twitter for iPhone,778377263729504256,en,it looks so much better in person tho i am #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T03:35:31.000Z,813951484379414528,813951484379414528,Twitter Web Client,2392884301,en,"Kayleigh the wind-up Trump mouthpiece has been repeating herself for nearly 2 years; Trump will change, Trump will grow-up. #sad#boring#lies",#sad,,,
everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2016-12-28T03:34:02.000Z,813951113678372865,813951113678372865,Twitter Web Client,146644080,en,@someuser Two tweets from you today praising yourself (falsely I might add) yet no sympathy for the loss of Carrie Fisher. #SAD,#sad,{'place_id': '5c62ffb0f0f3479d'},25073877,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:33:23.000Z,813950947743465472,813950947743465472,Twitter for iPhone,63296917,en,Since empire gone off there is nothing to watch on tv that catches my attention...#sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-12-28T03:33:04.000Z,813950870274457600,813950870274457600,Twitter for iPhone,37818824,en,"In 123 years of football, WSU has SEVEN bowl wins. #HolidayBowl #wsucougars #CouginIt #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:31:58.000Z,813950594696159232,813950594696159232,Twitter for Android,118607523,en,Parents die in crash on way to see son injured in separate crash http://someurl via @someuser #Godblesshim #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:30:36.000Z,813950247663792129,813950247663792129,Twitter for iPhone,803074152563441664,en,This is just sad man. At the end of the day these are kids. 17&18 yr old kids guys! Would you want someone wishin this for your child?  #SAD http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813941522303422464'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:29:48.000Z,813950046949478400,813950046949478400,Twitter for iPhone,765624401639436288,en,Goodbye. May you Rest In Peace. You were a warrior both on and off the screen. #CarrieFisher #RIPCarrie #StarWars #rip #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:29:41.000Z,813950019837526017,813844003355435009,Twitter for Android,1240397232,en,"@someuser | I feel numb, desperate, angry, frustrated and feel like out team will continue to be lost for a very long time, #sad",#sad,,27978188,"[{'type': 'replied_to', 'id': '813844003355435009'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:28:34.000Z,813949735849562112,813949735849562112,Twitter Web Client,3176062275,en,Remembering @someuser today #sad #bestsong #dontletthesungodownonme @someuser | http://someurl,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-12-28T03:26:35.000Z,813949238388391940,813949238388391940,Twitter for Android,116279791,en,@someuser Jay Gatsby is definitely a villain. Anyone who disagrees is #sad.,#sad,,64090461,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:23:17.000Z,813948407752642560,813948407752642560,Twitter for Android,799154946490961920,en,Galaxy or Apple?| #askstwitter| #brokenphone| #spiderwebbed | #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:22:59.000Z,813948331483275264,813948331483275264,Twitter for Android,71838305,en,I even make myself see the lady that i reaaally like as a princess leia back in highschool... Hah! Imma creep #lol #sad #RIPCarrie,#sad,,,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-28T03:22:31.000Z,813948212985741312,813948212985741312,Twitter for iPhone,102846283,en,Dont hide behind semantics. If youre gonna threaten @someuser do it. #Sad #Irrelevant http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:22:19.000Z,813948163396603905,813948163396603905,Share.Radionomy.com,2814657699,en,Now playing  :  Clara Ponty -  Les Berceaux (The Cradles) on| | http://someurl| | #sadmusic #sadsong #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T03:20:20.000Z,813947664576499713,813947664576499713,Twitter for iPhone,2284383830,en,"Dont cry for me, Tommy Vietor. The truth is, Ill never leave you. #sad http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T03:19:51.000Z,813947545676353536,813947545676353536,Twitter for iPhone,2438995648,en,Ill be on the beach in 2 weeks but all I can think about is fried chicken and mac & cheese 😩 #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T03:19:19.000Z,813947408367439872,813947408367439872,Twitter for Android,2424708590,en,"#Exodus should be trending! W/this Pres-Elect coming to office, folks need to get educated This is real! #Frontline #Sad #heartbroken #Woke",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T03:18:31.000Z,813947208294875136,813947208294875136,Twitter for iPhone,2284383830,en,He needs me. I just know it. #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813921498352254976'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:18:01.000Z,813947080708263936,813917744550805504,Twitter for iPhone,1111697246,en,@someuser no surprise #sad #nomorefood,#sad,,16830830,"[{'type': 'replied_to', 'id': '813917744550805504'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:17:48.000Z,813947028103278592,813947028103278592,Twitter for Android,92652838,en,@someuser congrats man! ebi has me hooked! cant wait for more events! #ineedtotrainjiujitsu #havelittlemoney #10thplanetjiujitsu #sad,#sad,,34370231,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:17:41.000Z,813946999766552576,813946999766552576,Twitter Web Client,732768052610093056,en,Comicbooknorm facts | #carriefisher #starwars #princessleia #rogueone #leia #rip #theforce #marvelcomics #marvel #comics #comicbooknorm #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:16:51.000Z,813946787702546433,813946787702546433,Twitter for iPad,30173639,en,Why are you such a sad person? Why do you need suchpraise before your term begins? #Sad http://someurl,#sad,{'place_id': '7cb7440bcf83d464'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:15:56.000Z,813946559004102656,813688500218368000,Twitter for iPhone,48548891,en,@someuser @someuser @someuser @someuser is worth so much more than that and is only confusing young girls who want 2 follow.  #sad,#sad,,311806838,"[{'type': 'replied_to', 'id': '813932204053168128'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:15:21.000Z,813946412161347584,813946412161347584,Instagram,76021475,en,#Sad and #Shameful to have this witness such images in 2016!! People who do not respect other... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:13:21.000Z,813945906965913600,813945096269860866,Twitter for iPhone,4451830822,en,.@someuser Its not because of you! #Gloryhound #sad #loser,#sad,,25073877,"[{'type': 'replied_to', 'id': '813945096269860866'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:12:16.000Z,813945637070737408,813945637070737408,Twitter for iPhone,811823861691871232,en,Feeling #sad for this long #ttm #ttmfailure #jjwatt @someuser @someuser http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:12:10.000Z,813945610864881664,813945096269860866,Twitter for iPhone,2389875001,en,@someuser I found a quarter on the floor. Must be PEOTUS. Thanks Donald. #sarcasm #sad,#sad,,25073877,"[{'type': 'replied_to', 'id': '813945096269860866'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:12:05.000Z,813945589121564672,813943691480039426,Twitter for iPhone,175925311,en,@someuser thanks. #sad,#sad,,62177990,"[{'type': 'replied_to', 'id': '813945338931380224'}]"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:11:04.000Z,813945332228820992,813943826423435264,Twitter for Android,726827433668804608,en,@someuser @someuser T/ commenting made by t) Trump Ckane is Repulsive& shouldnt be tolerated by anyone @someuser #Sad,#sad,{'place_id': '01d06fb5242190dd'},14511951,"[{'type': 'replied_to', 'id': '813943826423435264'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:10:22.000Z,813945157351403520,813927199640207360,Twitter for iPhone,3433587725,en,@someuser everyone these days just want it and dont want to put the time in- #Sad 💯,#sad,{'place_id': '1dc4bd069fb70941'},264501955,"[{'type': 'replied_to', 'id': '813927199640207360'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:10:05.000Z,813945087742779392,813945087742779392,Twitter for iPhone,232589047,en,Same old Avs.... give up momentum and become fragile and forget how to hockey. #Avs #sad #losingmentality,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:09:35.000Z,813944961653739520,813944961653739520,Twitter for Android,1846465801,en,"I wonder, does she teach her children to hate?| #Sad http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:08:17.000Z,813944632073736192,813944632073736192,Twitter for Android,250916623,en,Pussy grabber-elect already headed down road to impeachment | #Unpresidented| #Schadenfreude| #GTFO| #Sad!| http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-28T03:07:43.000Z,813944488708210689,813944488708210689,Twitter Web App,553686125,en,"#RHOBH is becoming so basic. Knock off version of S1, 2, 3, & 4 smh #Sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:06:48.000Z,813944257757249536,813944257757249536,Twitter for iPhone,813940418186452992,en,I think people forget about feelings. #true #feelings #hurt #ohwell #sad #youdoyou,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T03:05:31.000Z,813943934921666560,813943934921666560,Twitter Web Client,39910049,en,"When a #Wentworth vid pops up on my suggested section on YouTube, and then I remember my bae, Bea is... is... gone. #Sad @someuser",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T03:05:20.000Z,813943889971310592,813943889971310592,Twitter Web Client,777248019142041600,en,RIP Carrie Fisher| #Starwars #princessleia #CarrieFisher  #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813808108216680448'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:01:48.000Z,813943002959790080,813943002959790080,Twitter for iPhone,94259517,en,"Why is @someuser allowed to keep lying about everything? More importantly, why isnt it important to the American people? #Sad http://someurl",#sad,,,"[{'type': 'quoted', 'id': '813794711852855296'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:00:48.000Z,813942749431009280,813942749431009280,Twitter for iPhone,32455260,en,When you congrats your friend on their engagement and they congrats you on adopting a dog #singlelife #noplusone #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T02:59:46.000Z,813942491225477121,813942491225477121,RussellHodson,790893245198917632,en,#Allison #Brie is #sad for the Orioles as they get swept... #baseball #mlb #sports http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T02:58:24.000Z,813942145971326976,813942145971326976,Twitter for iPhone,710143461115170816,en,Whos got Gary? @someuser #sad #sorryforyourloss @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T02:58:15.000Z,813942109808029696,813942109808029696,Twitter Web Client,4713544717,en,"#Sad Day Today......:( Lost 2 #Subscribers, I Dont Know Why But Thats Youtube Right. No Words Just Numbers......WHY MEEEEE I #Love My #Subs",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T02:58:15.000Z,813942107736051712,813942107736051712,Instagram,22817477,en,"Our #sad, little #gingerbreadhouse. Who decorates AFTER #Christmas?  Us, of course.  Too damn... http://someurl",#sad,,,
