source,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo,in_reply_to_user_id
Twitter Web Client,"Nu nog de helft van de digagnostische toets van wiskunde, en Engels literatuur leren van Beowulf tot nu. #wonderful",everyone,nl,212213132305776641,212213132305776641,,365665401,2012-06-11T16:02:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
UberSocial for BlackBerry,Ajjooowww silva achteloos man hiervoor kijk je voetbal om dat soort mooie pasjes te zien #Wonderful,everyone,nl,211870545778704386,211870545778704386,,113727539,2012-06-10T17:20:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Sommmmaarlooov! #wonderful,everyone,nl,211041881721815040,211041881721815040,,422140053,2012-06-08T10:28:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [23.140562, 65.854472]}, 'place_id': 'fabbaddead693852'}",
Instagram,"Omg, hihihi #justinbieber #perfume #someday #love #rose #happy #new #wonderful http://someurl",everyone,nl,210445129406881792,210445129406881792,,39790218,2012-06-06T18:56:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,hoofdtelefoon trilt weer van mijn hoofd af. #wonderful,everyone,nl,210430230970630145,210430230970630145,,253129863,2012-06-06T17:57:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,Als je van mooie dingen houd kijk dan uit je raam en zoek de maan. #wonderful,everyone,nl,209748364504473601,209748364504473601,,267860692,2012-06-04T20:48:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"#wonderful Burlington Ont Reiki Master @someuser| Reiki Master, Meditator, Knitter and Leonard Cohen groupeé.",everyone,nl,208589791212744704,208589791212744704,,590481404,2012-06-01T16:04:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,"Kom je net thuis van werken, dikke stressverhalen.van iedereen, lekker sjaggie velen..#wonderful zegg",everyone,nl,208292384453312512,208292384453312512,,381989881,2012-05-31T20:22:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Wat een actie van Van Persie #wonderful #nedslo,everyone,nl,207906246861398016,207906246861398016,,362535870,2012-05-30T18:48:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Maak #WOO #trending #topic ... Verspreiding van het #WOO#virus en laten we allemaal helemaal #WOOS worden ... #WOO=#Wonderful=#YOU&me !,everyone,nl,206721038460006400,206721038460006400,,440047923,2012-05-27T12:18:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#wonderful,,
Instagram,Middag! #dinner #meat #salad #wonderful #yummy http://someurl,everyone,nl,206412152469340160,206412152469340160,,471327558,2012-05-26T15:51:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Wowie cocie ligt er heeel charmant bij #wonderful,everyone,nl,204931238887297025,204931238887297025,,293392608,2012-05-22T13:46:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Samsung Mobile,@someuser ah ah op se engels he ipv duits: #wonderful,everyone,nl,204469502602260481,204469502602260481,,341111993,2012-05-21T07:11:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,211671668
Twitter for iPhone,@someuser bahahahahaha omg Caroline #WOW #wonderful,everyone,nl,204259446636019713,204259446636019713,,357817862,2012-05-20T17:17:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,319929014
Instagram,En eindelijk verlaten de jonge koolmeesjes hun nestje. #nature #young #birds #fly #wonderful  http://someurl,everyone,nl,204245999751925760,204245999751925760,,236380059,2012-05-20T16:23:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Plume for Android,Dat nap... #wonderful,everyone,nl,203991931552931840,203991931552931840,,386279009,2012-05-19T23:34:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,@someuser en evenveel geproficiateerd met je degree! #wonderful,everyone,nl,203425825360576512,203429891650236416,"[{'type': 'replied_to', 'id': '203425825360576512'}]",101772448,2012-05-18T10:20:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,132232653
Twitter for iPhone,Left my computer in kzoo #wonderful,everyone,nl,201784640590184448,201784640590184448,,90442676,2012-05-13T21:23:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"ik wil ook een tv op mn kamer! lekker relax liggen in bed, tv aan en dan in slaap vallen. #wonderful",everyone,nl,201771881383206913,201771881383206913,,232294868,2012-05-13T20:32:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,Haha omg...? #me #woman #women #girl #beauty #beautiful #sweet #love #amazing #wonderful #sexy #lovely #pret http://someurl,everyone,nl,200489810740264961,200489810740264961,,299436459,2012-05-10T07:37:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,@someuser om alvast in de stemming te komen ihkv #humantalentdevelopment de app #wonderful Dagelijks aangeven hoe je dag was Succes!,everyone,nl,199743010060251137,199743010060251137,,302261046,2012-05-08T06:10:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,47133893
Twitter for BlackBerry®,W reg automatic van. #wonderful,everyone,nl,199157577152606208,199157577152606208,,395229512,2012-05-06T15:24:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,RT @someuser Dat nap doe!!!....#wonderful...,everyone,nl,198574549435031552,198574549435031552,"[{'type': 'retweeted', 'id': '198574354047578112'}]",352796625,2012-05-05T00:47:16.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Dat nap doe!!!....#wonderful...,everyone,nl,198574354047578112,198574354047578112,,481861661,2012-05-05T00:46:29.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Instagram,#day #sun #wonderful:) #summer woop http://someurl,everyone,nl,195823988952399872,195823988952399872,,95246863,2012-04-27T10:37:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Dat nap doe? #Wonderful ;),everyone,nl,194542628887461888,194542628887461888,,48532145,2012-04-23T21:45:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Onze nieuwe auto(H)  #wonderful! http://someurl,everyone,nl,192631788106022912,192631788106022912,,381401248,2012-04-18T15:12:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for BlackBerry®,In Amsterdam :) #wonderful,everyone,nl,190425000141008896,190425000141008896,,167609060,2012-04-12T13:03:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"er werd gevochten op school,en het waren meisjes #wonderful",everyone,nl,190075536293376001,190075536293376001,,308439820,2012-04-11T13:55:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,was vandaag 2 uur uit #wonderful,everyone,nl,189710241607331840,189710241607331840,,308439820,2012-04-10T13:43:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for BlackBerry®,Je zou maar een weekje vrij hebben :) #wonderful,everyone,nl,189443184164732930,189443184164732930,,357679785,2012-04-09T20:02:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,Elke x als ik #Boyfriend hoor word ik blij! Zon goed nummer! En dan hoe hij swaggie zegt #wonderful,everyone,nl,189027630404730881,189027630404730881,,97897210,2012-04-08T16:31:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"pfff zo moe, maar kan door die kut hoest niet slapen. #YOU are the most #wonderful thing thats ever binn mine! (L)",everyone,nl,186902768135581696,186902768135581696,,447888620,2012-04-02T19:47:47.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,@someuser pffff its #wonderful,everyone,nl,186850335707512832,186886287884693504,"[{'type': 'replied_to', 'id': '186850335707512832'}]",542717410,2012-04-02T18:42:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,258801692
UberSocial for BlackBerry,Kunstschaatsen bij de NOS #prachtig #wonderful,everyone,nl,186206833021689856,186206833021689856,,328117219,2012-03-31T21:42:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
UberSocial for BlackBerry,"Ik werk 2 uurtjes bij kuhne en krijg maar €7,- en ben 10 minuten mensen helpen en krijg €60,- #wonderful",everyone,nl,185840575940005889,185840575940005889,,342631307,2012-03-30T21:27:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,Ivfcutrcfydk;hdvh. Hes so #wonderful. c;,everyone,nl,185562546361729025,185562546361729025,,333847075,2012-03-30T03:02:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,@someuser ik zag #hetstelmaanvenus toen ik uit de bios kwam  #wonderful,everyone,nl,184506578668490752,184540674287345664,"[{'type': 'replied_to', 'id': '184506578668490752'}]",200804580,2012-03-27T07:21:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,29548950
Hootsuite,RT @someuser Prachtige show van Orkest Koninklijke Luchtmacht. Mooie versie van #Earthsong van M.Jackson en #Wonderful life van Black.,everyone,nl,183156564650233859,183156564650233859,,184789721,2012-03-23T11:41:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for BlackBerry®,2 verliefde mannen op een bankje. Ene man;you are so wonderful! Andere man: you are more wonderful! #verliefd #wonderful,everyone,nl,182470375341424641,182470375341424641,,172268859,2012-03-21T14:15:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,aight ik wordt gewoon faking cool gevolgt door die schat @someuser  #wonderful,everyone,nl,182214039831719937,182214039831719937,,338733329,2012-03-20T21:16:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TweetDeck,RT @someuser Prachtige show van Orkest Koninklijke Luchtmacht. Mooie versie van #Earthsong van M.Jackson en #Wonderful life van Bl ...,everyone,nl,181746572328054784,181746572328054784,"[{'type': 'retweeted', 'id': '180778205442093057'}]",184789721,2012-03-19T14:18:54.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for BlackBerry®,@someuser gves power to women. #wonderful,everyone,nl,181613562337300480,181615623581868034,"[{'type': 'replied_to', 'id': '181613562337300480'}]",93219128,2012-03-19T05:38:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,624763
Twitter for iPad,Prachtige show van Orkest Koninklijke Luchtmacht. Mooie versie van #Earthsong van M.Jackson en #Wonderful life van Black. 30-10 ook in #Mill,everyone,nl,180778205442093057,180778205442093057,,271832517,2012-03-16T22:10:57.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,mij. pootjes in het zand in france #wonderful http://someurl,everyone,nl,180737372089106432,180737372089106432,,526698790,2012-03-16T19:28:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,OMW to ACA #wonderful #day,everyone,nl,180140514975301632,180140514975301632,,359371202,2012-03-15T03:57:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,Binnenkort de nieuwe Apple-TV halen de nieuwe generatie is maar 119 euro is geen echt tv maar je kan je iphone met je tv streamen #wonderful,everyone,nl,178583309125828608,178583309125828608,,195293785,2012-03-10T20:49:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,Mooie daad: 30 dolfijnen gered in Brazilië - http://someurl #wonderful,everyone,nl,177918462679719937,177918462679719937,,373890925,2012-03-09T00:47:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPhone,Helaas geen @someuser voor ons vanavond. Er zat een Lizje tussen #newborn #wonderful. Tot volgende keer Katinka,everyone,nl,176059656152686592,176059656152686592,,260375874,2012-03-03T21:41:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPad,Vandaag voorstelling van Oorlogswinter de Musical in Rijswijk @someuserwburg #wonderful #life,everyone,nl,175909080202887168,175909080202887168,,105197827,2012-03-03T11:42:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Ohhhhhh Robben fcking mooie goal!!!!!! #wonderful,everyone,nl,174974390281310208,174974390281310208,,298179016,2012-02-29T21:48:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,@someuser Harpers Bazaar #NEW #WONDERFUL http://someurl,everyone,nl,174130466369183744,174130466369183744,,453866861,2012-02-27T13:55:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,240456162
Twitter Web Client,"@someuser Net oude afl. #spijkerhoek terug te kijken; #Shift -> geweldig, jij en oa Ronald Schilperoort! #Wonderful :)",everyone,nl,173086349644144641,173105089286897664,"[{'type': 'replied_to', 'id': '173086349644144641'}]",24758527,2012-02-24T18:00:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,56209538
TweetDeck,Heerlijk gevolleybald :) nu lekker in bed met kruikje :) #wonderful,everyone,nl,172807387042951169,172807387042951169,,325412911,2012-02-23T22:17:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for iPad,@someuser wat heb jij een mooi uitzicht. Thanks for sharing! #wonderful,everyone,nl,172588279428939776,172752054807306240,"[{'type': 'replied_to', 'id': '172588279428939776'}]",241228996,2012-02-23T18:37:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,266464616
TweetDeck,@someuser Wat n fijne plaat #wonderful,everyone,nl,172614104492679168,172614104492679168,,218517531,2012-02-23T09:29:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,173553423
Facebook,Een mooie video over La Grave vanuit de ogen van de Pisteurs. Een echte must-see ! #video #freeride #wonderful http://someurl,everyone,nl,172305873434189827,172305873434189827,,21290509,2012-02-22T13:04:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Alvin Aliey #wonderful @someuser,everyone,nl,171344268999397377,171344268999397377,,338093659,2012-02-19T21:23:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-84.3842169, 33.7756124]}, 'place_id': '8173485c72e78ca5'}",
Twitter for Android,Heb echt heerljjk geslapen! En ook nog eens geen school #wonderful #vrijdagsvrij,everyone,nl,170466812960571392,170466812960571392,,128345646,2012-02-17T11:17:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
TweetDeck,kbh marokaanse thee gemaakt #wonderful,everyone,nl,169795879392395264,169795879392395264,,237353594,2012-02-15T14:51:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Facebook,Het zonnetje breekt zelfs door! #wonderful day!,everyone,nl,169365364029923328,169365364029923328,,392860603,2012-02-14T10:20:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,"@someuser thanks! Met ZON ferme hoofdrolspeelster in de videoclip van #wonderful, wat had je gedacht ;o) http://someurl",everyone,nl,169136480495730690,169185350663675906,"[{'type': 'replied_to', 'id': '169136480495730690'}]",139851903,2012-02-13T22:25:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,480293067
Twitter Web Client,"Okee, dat maak ik later, Nu tekening Finishen #Wonderful",everyone,nl,167249309459423233,167249309459423233,,456682397,2012-02-08T14:11:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter for Android,Lekker in bed #wonderful,everyone,nl,166280460073312256,166280460073312256,,295853999,2012-02-05T22:02:05.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#wonderful,,
Twitter Web Client,RT @someuser Engeland wordt gewoon gevoetbald in sneeuwstormen. Heerlijk vliegende tackles op keiharde spekgladde ijsvelden! #Wonderful,everyone,nl,165953093337481216,165953093337481216,"[{'type': 'retweeted', 'id': '165952538208780289'}]",332167989,2012-02-05T00:21:15.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#wonderful,,
