reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,en,801597159049019392,534824710,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 30, 'quote_count': 0}",801597159049019392,the wifi I use here is my neighbors cuz its faster and I just got home to find out they MOVED and took their wifi with them #PISSED,Twitter for iPhone,2016-11-24T01:23:50.000Z,#pissed,,,
everyone,en,801586798363295757,59527573,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801586798363295757,"Evil stuff, licor 43.. #pissed",Twitter for Android,2016-11-24T00:42:40.000Z,#pissed,,,
everyone,en,801584669988966400,265063131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801584669988966400,Oh wait I lied-you have 6 other devices to watch crap on if you include your phone and the backup laptop (7 if you include my phone) #pissed,Twitter for iPhone,2016-11-24T00:34:12.000Z,#pissed,,,
everyone,en,801564343024386048,4694739566,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801564343024386048,wtf is the  point of even coming to Jena tomorrow if I gotta leave tomorrow to? #pissed,Twitter Web Client,2016-11-23T23:13:26.000Z,#pissed,,,
everyone,en,801564323831304194,973065378,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",801564323831304194,Update: 2017 is quickly approaching and there are no signs of me turning into Beyoncé #pissed,Twitter for Android,2016-11-23T23:13:21.000Z,#pissed,,,
everyone,en,801563170238332928,27139200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801563170238332928,Now Im breathing fast. #pissed,Twitter for Android,2016-11-23T23:08:46.000Z,#pissed,,,
everyone,en,801561973972406273,844387154,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801561973972406273,"I just watched the biggest dear in my life get ran over, and my boyfriend gave him away..😡😠😡 #pissed",Twitter for iPhone,2016-11-23T23:04:01.000Z,#pissed,,,
everyone,en,801561471935246336,1119620688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801561471935246336,"@someuser I asked for light ice twice. This is the second time, with more ice. This is absolutely inexcusable. #pissed http://someurl",Twitter for Android,2016-11-23T23:02:01.000Z,#pissed,,30973,
everyone,en,801561434148786179,1335327176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801561434148786179,Since Im an adult I can make the @someuser concert. But high infection rate still stands. So confused on what to do. #fuckcancer #pissed,Twitter for iPhone,2016-11-23T23:01:52.000Z,#pissed,,,
everyone,en,801558396394700806,29562653,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801558396394700806,@someuser Neither my local Best Buy or Target carry #yogahosers  #pissed,Twitter for Android,2016-11-23T22:49:48.000Z,#pissed,,14681605,
everyone,en,801557142524350465,50216544,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",801557142524350465,Dont have a Black Friday sale if your website cant handle the traffic @someuser #pissed #sucks2suck,Twitter for iPhone,2016-11-23T22:44:49.000Z,#pissed,,,
everyone,en,801546558223347712,3252815089,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801546558223347712,Just saw my dogs almost get hit by a car and I was almost hit in the process 😡 #pissed,Twitter for iPhone,2016-11-23T22:02:46.000Z,#pissed,,,
everyone,en,801540964225601537,779117241325477888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801540964225601537,@someuser @someuser in Indianapolis for #TNF tomorrow and cant make NBA lineups bc of my location #pissed,Twitter for Android,2016-11-23T21:40:32.000Z,#pissed,,42302509,
everyone,en,801538380819468288,2175440692,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801538380819468288,@someuser I got a sour patch kid in my fuzzy peaches. Purchased today. #pissed #thissourpatchkiddoesntbelonghere http://someurl,Twitter Web App,2016-11-23T21:30:16.000Z,#pissed,,2911709512,
everyone,en,801534445102764032,796822128226107392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801534445102764032,WTF? Michigan Royalty? REALLY @someuser Expected better from you. Im a paying subscriber too. You are KOWTOWING TO HIM NOW? #PISSED http://someurl,Twitter Web Client,2016-11-23T21:14:38.000Z,#pissed,"[{'type': 'quoted', 'id': '801496815342325760'}]",,
everyone,en,801524175684927488,178512095,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801524175684927488,Cant even speak proper English #pissed http://someurl,Twitter for iPhone,2016-11-23T20:33:49.000Z,#pissed,"[{'type': 'quoted', 'id': '801524064435245056'}]",,
everyone,en,801497131383025664,391047799,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801522819100094464,@someuser the year I move👌🏼😂 #pissed,Twitter for iPhone,2016-11-23T20:28:26.000Z,#pissed,"[{'type': 'replied_to', 'id': '801497131383025664'}]",4886800933,{'place_id': '3b77caf94bfc81fe'}
everyone,en,801420807155150848,2926402528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801517213337452557,@someuser Emphasis on the stressful part... #pissed http://someurl,Twitter for iPhone,2016-11-23T20:06:09.000Z,#pissed,"[{'type': 'replied_to', 'id': '801420807155150848'}]",2926402528,
everyone,en,801513834922082305,445835743,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801513834922082305,If I have to pay our 700$ rent you should be able to afford our 50$ internet bill. #pissed #neednewroomies #fml,Twitter for Android,2016-11-23T19:52:44.000Z,#pissed,,,
everyone,en,801487845097672704,2715133865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",801513299003187201,@someuser you are still the biggest dumb ass Ive ever met #pissed,Twitter for iPhone,2016-11-23T19:50:36.000Z,#pissed,"[{'type': 'replied_to', 'id': '801487845097672704'}]",919267958,
everyone,en,801510447006486528,2255694529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801510447006486528,My sister got to visit Carlos Bake Shop. #pissed,Twitter for iPhone,2016-11-23T19:39:16.000Z,#pissed,,,{'place_id': '7344cb250549948c'}
everyone,en,801505909381988353,2836281639,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801505909381988353,"Boi, look at my upload speed today vs about a month ago, the fuck is @someuser doing!? #comcastoutage #comcastdoesntcare #pissed http://someurl",Twitter for Android,2016-11-23T19:21:14.000Z,#pissed,,,
everyone,en,801505364730642438,756169971525386241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801505364730642438,My day dint go so well| #Pissed,Mobile Web (M2),2016-11-23T19:19:04.000Z,#pissed,,,
everyone,en,801502225344307200,1311839887,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801502225344307200,Im really glad my professors said we would have class today and then proceeded to not email us letting us know they were wrong👌🏻 #pissed,Twitter for iPhone,2016-11-23T19:06:36.000Z,#pissed,,,{'place_id': '56ea62265afdd34d'}
everyone,en,801501689979146240,492773414,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",801501689979146240,"Ill make you feel stupid asssf if you try to get at me with that nasty freaky shit, got me fucked up. Que me veo puta o que pendijo?#pissed",Twitter for iPhone,2016-11-23T19:04:28.000Z,#pissed,,,
everyone,en,801487208096088065,775742382272815104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801493522264289281,@someuser made something similar in seville blue wicked and orange bacardi breezer was to easy to drink #pissed,Twitter for Android,2016-11-23T18:32:01.000Z,#pissed,"[{'type': 'replied_to', 'id': '801492823602241536'}]",248143596,
everyone,en,801491957361033216,558799740,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801491957361033216,When you get a letter in the mail saying your OGBYN is leaving the office so you gotta find another one 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄. #PISSED,Twitter for iPhone,2016-11-23T18:25:48.000Z,#pissed,,,
everyone,en,801491921600446464,95799928,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",801491921600446464,I was charged $86 for an @someuser  ride when its usually $30? Shouldve taken a cab #pissed #uber,Twitter for iPhone,2016-11-23T18:25:39.000Z,#pissed,,,
everyone,en,801488070516285440,1173665034,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801488070516285440,Theres nothing better then getting screwed over #pissed,Twitter for iPhone,2016-11-23T18:10:21.000Z,#pissed,,,
everyone,en,801484092260945920,631550377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801484092260945920,What the hell I just found out @someuser discontinued their sandwiches! #pissed #wantedaBLT #bigmistake,Twitter for iPhone,2016-11-23T17:54:33.000Z,#pissed,,,
everyone,en,801483251042971648,1090416066,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 41, 'quote_count': 0}",801483251042971648,Now thats #friendship! Not #pissed at all about this 💖 http://someurl,Twitter for iPhone,2016-11-23T17:51:12.000Z,#pissed,"[{'type': 'quoted', 'id': '801482837161558017'}]",,
everyone,en,801482097869389824,212795947,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801482097869389824,The day you off and your allergies wanna mess up 😒😩 #pissed,Twitter for iPhone,2016-11-23T17:46:37.000Z,#pissed,,,
everyone,en,801476908470927360,18491841,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801476908470927360,@someuser @someuser is this why people buy your $700 phones? So every year you make them upgrade or pay you money to fix them? #pissed,Twitter for iPhone,2016-11-23T17:26:00.000Z,#pissed,,3309375033,
everyone,en,801411269484052480,55916148,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",801461823161634816,"@someuser I get up at 2:30am sat-Monand now I automatically wake up between 5am-8am on the days Im off, #pissed #morningshiftgormefuckedup",Twitter for iPhone,2016-11-23T16:26:03.000Z,#pissed,"[{'type': 'replied_to', 'id': '801461107655380992'}]",105967905,
everyone,en,801461594190467072,183589792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",801461594190467072,Fuck scalper bots. So cheap. #pissed,Twitter for iPhone,2016-11-23T16:25:09.000Z,#pissed,,,
everyone,en,801460740469231616,481785052,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801460740469231616,For $7 you can get cold nuggets and barely any French fries from @someuser must be their holiday special #pissed http://someurl,Twitter for iPhone,2016-11-23T16:21:45.000Z,#pissed,,,
everyone,en,801458530783870980,3119160726,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",801458530783870980,What was the point of getting the day off if I get fucken woken up anyways! | #Pissed,Twitter for iPhone,2016-11-23T16:12:58.000Z,#pissed,,,
everyone,en,801457510649577472,635032312,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",801457510649577472,Its fucking BS. How nice of ppl who dont have 2 worry about it (because they already make more than $47.5K) 2 screw ppl who dont. #pissed http://someurl,Twitter for iPhone,2016-11-23T16:08:55.000Z,#pissed,"[{'type': 'quoted', 'id': '801455630833876993'}]",,
everyone,en,801453936842571776,756862333813567488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801453936842571776,@someuser UKNOW-HOW[PLAYERZ[USALLY[CONSOLE]-EACH-OTHER[FTHAND-SLAP;WELL!T.H.CAME[TO-SIDE-LINE[$$DISSED[THEHAND-CLAP;[#PISSED!SINCE,Twitter Web Client,2016-11-23T15:54:43.000Z,#pissed,,2798211516,
everyone,en,801442750717640704,1067003564,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",801442750717640704,"My nose is stuffy and my teeth hurt from my braces, I never ask anything bad to happen to me but ofc right before THANKSGIVING #pissed",Twitter for iPhone,2016-11-23T15:10:16.000Z,#pissed,,,{'place_id': '1c69a67ad480e1b1'}
everyone,en,801442631322599425,148210619,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",801442631322599425,Seriously your an idiot for choosing him 🙄 #bacheloretteCA  #pissed,Twitter for iPhone,2016-11-23T15:09:48.000Z,#pissed,,,
everyone,en,801423194280329217,706914816129011713,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",801423194280329217,.@someuser How many #NeverTrump will You force on us & is it true youre considering involving #CrookedHillary? #Pissed,Twitter for iPhone,2016-11-23T13:52:33.000Z,#pissed,,,
everyone,en,801415093917458432,800648942547415041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801418867151147010,@someuser She is smoking something. She doesnt work in hospitals. Its the doctors that side. #pissed by some of these folks,Twitter for Android,2016-11-23T13:35:22.000Z,#pissed,"[{'type': 'replied_to', 'id': '801415093917458432'}]",344718893,
everyone,en,801415737067900928,133605616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801415737067900928,"If there was an award for incompetence and inefficiency, this network will carry it. Our own ko, their own ni .#pissed",Twitter for Android,2016-11-23T13:22:55.000Z,#pissed,,,
everyone,en,801414159216820224,1077594282,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",801414159216820224,in a matter of 5 mins my train went from 11 mins late TO 18 mins late TO 21 mins late .. #PISSED,Twitter for iPhone,2016-11-23T13:16:39.000Z,#pissed,,,
everyone,en,801395273847242758,706914816129011713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",801401539084566528,@someuser @someuser -No this is getting ridiculous 😡.  What happened to loyalty should be #Rudy & @someuser #Pissed,Twitter for iPhone,2016-11-23T12:26:30.000Z,#pissed,"[{'type': 'replied_to', 'id': '801399584043966464'}]",17980523,
everyone,en,801400762865774592,176004141,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",801400762865774592,I feel like fighting #pissed 😡,Twitter for iPhone,2016-11-23T12:23:25.000Z,#pissed,,,
everyone,en,801395760164179968,2956629112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801395760164179968,Failed @someuser installation as they laid the cables at THE WRONG flat! Now I have to wait until 2nd December to get broadband! #pissed,Twitter Web Client,2016-11-23T12:03:33.000Z,#pissed,,,
everyone,en,801395625451520000,106058183,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801395625451520000,#LuciferSeason2 #LuciferOnFox #lucifer Seriously sendnyour mom back to #hell 😤😤😤 #pissed by her #slot . #Hope Chloe is ok 😥😥,Twitter for iPhone,2016-11-23T12:03:00.000Z,#pissed,,,
everyone,en,801380253583163392,801002998608658432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801380253583163392,When you try to put your point across but no one listens #pissed #fuckoff,Twitter for iPhone,2016-11-23T11:01:56.000Z,#pissed,,,
everyone,en,801377833054412801,22863709,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801377833054412801,Who needs sleep anyway.. 😒 #pissed #sosick,Twitter for iPhone,2016-11-23T10:52:18.000Z,#pissed,,,
everyone,en,801375177238020096,3381254393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801375177238020096,Pouring ran and nala (my dog) is  so content with standing outside. #pissed,Twitter for iPhone,2016-11-23T10:41:45.000Z,#pissed,,,
everyone,en,801353141283393536,4713890309,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801353141283393536,Mood : throwing shades at Pop in a Box after 4 days of endless talking about their new shitty website whos not working at all. #pissed http://someurl,Twitter for iPhone,2016-11-23T09:14:11.000Z,#pissed,,,{'place_id': '3a01ceecea2a0371'}
everyone,en,801342027514413060,43441403,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801342027514413060,"I find it funny when college graduates shit on me, but reality is that I have a job offer AND relevant work experience #pissed #subtweet",Twitter for iPhone,2016-11-23T08:30:02.000Z,#pissed,,,
everyone,en,801338153571352577,2883228694,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801338153571352577,Go to hell! #pissed#,Twitter for iPhone,2016-11-23T08:14:38.000Z,#pissed,,,
everyone,en,801292546290962432,883664184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801292546290962432,Im over it like completely just over and dont worst ANNIVERSARY IVE EVER HAD BUT THATS LIFE GN #PISSED BUT THEN BLAH,Twitter for iPhone,2016-11-23T05:13:24.000Z,#pissed,,,
