source,conversation_id,author_id,text,referenced_tweets,in_reply_to_user_id,reply_settings,created_at,id,public_metrics,geo,lang,search_query
Twitter Web Client,539484263872491521,305214849,Ik MOET en ZAL zaterdag naar Borgerhout gaan! #sad :-( #ROX @someuser,,,everyone,2014-12-01T18:20:46.000Z,539484263872491521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Windows Phone,539461850543697920,432640025,"Heb ik eindelijk mijn welverdiende kopje koffie gemaakt, heeft mn broer er een schep zout in gegooid. Echt walgelijk !! #sad",,,everyone,2014-12-01T16:51:42.000Z,539461850543697920,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,539460527274340352,128834381,Zit ik dan hier met ijsblokjes. En uitgelopen make up #sad 😭 #sadgirl2001,,,everyone,2014-12-01T16:46:27.000Z,539460527274340352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [4.27883136, 52.07677434]}, 'place_id': '8cb67e5457853086'}",nl,#sad
Twitter Web App,539378523937730560,63677731,@someuser ik wil ook nen tip vinde :( kunde zo geen kome zette in diksmuide? #sad,,47722888,everyone,2014-12-01T11:20:35.000Z,539378523937730560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,539368853365858306,217482861,Omg!!! Laatse aflevering TWD voor dit jaar gekeken!!!! :( #sad,,,everyone,2014-12-01T10:42:10.000Z,539368853365858306,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,539333985219149824,320339627,Roji university gaat weg😩 er komt een College Coffee in de plaats. Zoveelste coffee bar. #sad,,,everyone,2014-12-01T08:23:37.000Z,539333985219149824,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Facebook,539215741363699712,1305789038,No Te Vallas DominqOo Por FavOor!! :( :(| | #SAD,,,everyone,2014-12-01T00:33:45.000Z,539215741363699712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,539202594049363968,416922929,Jammer vir di woord maar eks GATVOL!!! #tired #sad #emotional #myMindIsaMess #brainVoelSoosnVIS #negatief.... #kanidealnie #GodwhereareU??,,,everyone,2014-11-30T23:41:30.000Z,539202594049363968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [27.0900235, -26.6903975]}, 'place_id': '1894819f73285fec'}",nl,#sad
Twitter for iPhone,539168353517314049,30889996,Want dit is wel wat ik geleerd heb uit een week zoals deze. #sad http://someurl,,,everyone,2014-11-30T21:25:27.000Z,539168353517314049,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,539168140031442945,295865144,Wil een nieuwe piercing laten zetten maar ik durf gewoon niet.. #sad,,,everyone,2014-11-30T21:24:36.000Z,539168140031442945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,539116390796783616,1531041704,Precies 1 jaar geleden heb ik je voor het laatst gezien #sad,,,everyone,2014-11-30T17:58:58.000Z,539116390796783616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,539061347678715904,97451372,#RIP Maddy. Gisteravond is ze vertrokken naar de eeuwige jachtvelden. Vanmorgen  plekje naast haar huisgenoten gegeven. #sad.,,,everyone,2014-11-30T14:20:15.000Z,539061347678715904,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,538997802932899840,2315199036,RT @someuser RT Video over de zin en onzin van #lichttherapie bij de behandeling van #winterdepressie en #winterblues http://someurl,"[{'type': 'retweeted', 'id': '536164075257225216'}]",,everyone,2014-11-30T10:07:44.000Z,538997802932899840,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,538866844619538432,303353759,Mia zal voor altijd blijven bestaan. Het ga je goed daarboven #lucdevos #sad,,,everyone,2014-11-30T01:27:22.000Z,538866844619538432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,538813046018551808,26465429,RT @someuser Goddamned.... mijn muzikale held :-( #lucdevos #sad,"[{'type': 'retweeted', 'id': '538760083745017856'}]",,everyone,2014-11-29T21:53:35.000Z,538813046018551808,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,538788734033227776,1047545695,waarom doet mijn verwarming het niet #sad #ineedcuddles,,,everyone,2014-11-29T20:16:59.000Z,538788734033227776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,538780008891056129,1397770309,Weer een legende minder 😔 #RIPLucDeVos #gorki #sad #LucDeVos #gone http://someurl,,,everyone,2014-11-29T19:42:18.000Z,538780008891056129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [4.48183112, 51.0874453]}, 'place_id': '6a52fb3c0e4f7863'}",nl,#sad
Twitter for iPhone,538761838893481984,234315918,@someuser ik heb er nog mee mogen samenwerken deze zomer... #sad,"[{'type': 'replied_to', 'id': '538761838893481984'}]",60570754,everyone,2014-11-29T18:33:48.000Z,538762767285911552,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,538760083745017856,276440595,Goddamned.... mijn muzikale held :-( #lucdevos #sad,,,everyone,2014-11-29T18:23:08.000Z,538760083745017856,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,538758318974836736,53127304,Doet vreemd was hem twee weken geleden nog tegen het lijf gelopen #sad #RIPLucDeVos #Gorki #LT,,,everyone,2014-11-29T18:16:07.000Z,538758318974836736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [4.3865305, 51.1245443]}, 'place_id': '8a365853e0cda9b4'}",nl,#sad
Twitter for BlackBerry®,538610054103326720,526818899,Soms klink dit heerlik om net my oë toe te maak en te vergeet van almal wat my in my rug steek! #heartbroken #sad #hurt #brokentrust,,,everyone,2014-11-29T08:26:58.000Z,538610054103326720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,538479872247873536,383856550,Chris Christie vetoes pig crate ban #sad| http://someurl,,,everyone,2014-11-28T23:49:40.000Z,538479872247873536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [-74.0079128, 40.7123628]}, 'place_id': '01a9a39529b27f36'}",nl,#sad
Seesmic,538472883585294338,607366251,Geditcht door mijn jins #laatstetram #sad @someuser @someuser @someuser,,,everyone,2014-11-28T23:21:54.000Z,538472883585294338,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,538456643684823040,498730925,Ja en nu nog een jaar wachten voor mockingjay part 2... #sad,,,everyone,2014-11-28T22:17:22.000Z,538456643684823040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,538407236239114240,72487533,2/2 Voorheen kon ik zo in de pauze ff #Stadshart in Nu helaas niet meer #sad #preventie,,,everyone,2014-11-28T19:01:02.000Z,538407236239114240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,538380252209512448,387617172,Nooit gedacht dat mn bezighouding op een vrijdagavond de begrippen financiële analyse en jaarrekening zou bevatten #sad #JustMPCthings,,,everyone,2014-11-28T17:13:49.000Z,538380252209512448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter Web Client,538314024870752256,133959438,"Gegeven op datum my ass, ik had de eerste week van de maand al gereserveerd #sad #feelingcrappy",,,everyone,2014-11-28T12:50:39.000Z,538314024870752256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,538313685111160832,133959438,"#sad Eerst niet mijn preordered steel pokemon AS, en nu ook nog geen diancie code bij @someuser Like my day wasnt crap enough :(",,,everyone,2014-11-28T12:49:18.000Z,538313685111160832,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,538305207114166273,2664841,RT @someuser Vandaag trekt future publishing de stekker uit CVG. Het eerste games magazine dat ik las. Dat was 33 jaar geleden. #sad #cvg #...,"[{'type': 'retweeted', 'id': '538304752376090627'}]",,everyone,2014-11-28T12:15:37.000Z,538305207114166273,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,538304752376090627,17417108,Vandaag trekt future publishing de stekker uit CVG. Het eerste games magazine dat ik las. Dat was 33 jaar geleden. #sad #cvg #vroegah,,,everyone,2014-11-28T12:13:48.000Z,538304752376090627,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,538282989026033664,7263402,@someuser {kudde koeien-geluiden} #sad,"[{'type': 'replied_to', 'id': '538282989026033664'}]",135174942,everyone,2014-11-28T10:48:24.000Z,538283258795261952,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
IFTTT,538275105718423552,2799830259,RT AdheCullen: #sendu #littlecute #selfie #red #sad #worry #afternoon #MissYou #instamakassar #photooftheday http://someurl,,,everyone,2014-11-28T10:16:00.000Z,538275105718423552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,538251205160734721,2888531153,RT @someuser: DeDagDieJeWistDieZouKomen: burgemeester Patrick vd Brink neemt afscheid. #Bedankt! #sad @someuser @someuser,"[{'type': 'retweeted', 'id': '538220576067035136'}]",,everyone,2014-11-28T08:41:02.000Z,538251205160734721,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,538220576067035136,199684801,DeDagDieJeWistDieZouKomen: burgemeester Patrick vd Brink neemt afscheid. #Bedankt! #sad @someuser @someuser,,,everyone,2014-11-28T06:39:19.000Z,538220576067035136,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [5.04898454, 52.02783752]}, 'place_id': '1b5311a83bc47cb7'}",nl,#sad
Twitter for BlackBerry®,538191978740322304,1553456196,@someuser @someuser geniet julle dag !!!!! Hehe ons afskeid is vandag :( *#sad,,1338889783,everyone,2014-11-28T04:45:41.000Z,538191978740322304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,538034166856945665,230689062,Ek wag voor my show by Die Boer vanaand. En sien n katjie met n onbruikbare voorpoot wat wegkruip. En my hart breek. #sad #onbehulpsaam,,,everyone,2014-11-27T18:18:36.000Z,538034166856945665,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",,nl,#sad
Twitter Web Client,537976184509059073,52052735,Lichttherapie van Philips verkrijgbaar in onze webwinkel http://someurl Zie boeiende video http://someurl #winterblues #SAD,,,everyone,2014-11-27T14:28:12.000Z,537976184509059073,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '99cdab25eddd6bce'},nl,#sad
Echofon,537933635052376065,116834654,RT @someuser: Vandaag 2 aanslagen in Kabul.  Onze Afghaanse collega verwoordde het als volgt: Its raining blood all over Afghanista...,"[{'type': 'retweeted', 'id': '537210219974389760'}]",,everyone,2014-11-27T11:39:07.000Z,537933635052376065,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,537853815480143872,2838121797,"Miuh, school :( #miuh #sad #school",,,everyone,2014-11-27T06:21:57.000Z,537853815480143872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
TweetDeck,537798299030683648,126901946,RT @someuser Droomde wel een keer dat ik mn huis in brand had gezet.| En dat mijn telefoon nog binnen lag.| #sad,,,everyone,2014-11-27T02:41:20.000Z,537798299030683648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,537745037065740288,2719038748,@someuser Ja ik volg het niet direct (geen beelden) Ik heb al genoeg media manipulatie aan mn hoofd. Het is hier in NL ook hetzelfde. #sad,"[{'type': 'replied_to', 'id': '537749012800339969'}]",1053382472,everyone,2014-11-26T23:29:28.000Z,537750010340065282,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
iOS,537718911274192896,7263402,Altijd jammer: terugkomen na gezellig etentje - en dan een ingeslagen ruit. En tas met bril weg. #sad http://someurl,,,everyone,2014-11-26T21:25:53.000Z,537718911274192896,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,537680613340643329,453067098,De ene kut dag achter de andere...#hate #teachers #school #sad,,,everyone,2014-11-26T18:53:42.000Z,537680613340643329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPad,537647322453520384,2441398410,Laatste practicum #pracgen2 #sad http://someurl,,,everyone,2014-11-26T16:41:25.000Z,537647322453520384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for MediaTek Phones,536792693196587008,2876297600,@someuser uUUffffhhh___to m kwn h0​pheeer hwwnn__??? Daaarp0k jh0ttt¿haha: #sad#,"[{'type': 'replied_to', 'id': '537632005140127745'}]",429613336,everyone,2014-11-26T15:49:14.000Z,537634188980011008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
iOS,537623275871170560,47412606,Amerikaan gearresteerd na mislukte grap met banaan (via @someuser damn de #politie daar !?#sad#but#true 🙇 http://someurl,,,everyone,2014-11-26T15:05:52.000Z,537623275871170560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,537593295103598592,38853967,Niemand heeft u vandaag bekeken aldus iOS widget van LinkedIn. #sad,,,everyone,2014-11-26T13:06:44.000Z,537593295103598592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,537495536740605952,552740788,Huppa nog 2 dagen een half en het zit er weer op voor deze week. #duurt #te #lang #mis #mijn #schat #sad,,,everyone,2014-11-26T06:38:16.000Z,537495536740605952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Tumblr,537390348377812993,1564211443,Photo: robertdaniel1997: #feelings #sad #gif http://someurl,,,everyone,2014-11-25T23:40:17.000Z,537390348377812993,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,537365057509003266,2314593448,"Juist wanneer al mijn punten goed zijn, komt Duits en naait me er weer in :( #sad",,,everyone,2014-11-25T21:59:48.000Z,537365057509003266,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web App,537364784606625793,317268816,Geef mij maar die fucking tijdmachine. #sad #cantsleep,,,everyone,2014-11-25T21:58:43.000Z,537364784606625793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,537257398071984128,549166951,"#SAD!! #sick OMG VIDEO: Nanny mishandelt peuter, Oeganda in shock http://someurl Vrouw moet 8 december voor rechtbank verschijnen”",,,everyone,2014-11-25T14:52:00.000Z,537257398071984128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,537210219974389760,2225129702,Vandaag 2 aanslagen in Kabul.  Onze Afghaanse collega verwoordde het als volgt: Its raining blood all over Afghanistan everyday! #Sad,,,everyone,2014-11-25T11:44:31.000Z,537210219974389760,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,537193182724116480,21183126,@someuser aha ik zie het al @someuser NO-TWEETS #sad #dutchie :((,,191794786,everyone,2014-11-25T10:36:49.000Z,537193182724116480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [4.90069795, 52.37114368]}, 'place_id': '99cdab25eddd6bce'}",nl,#sad
Twitter for Android,537161852967718912,416922929,Wanneer ek mos soos n VIS voel...#sad #kak #netilekkenie,,,everyone,2014-11-25T08:32:20.000Z,537161852967718912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [21.2120034, -28.4527504]}, 'place_id': 'ba59b339b2a3b2e3'}",nl,#sad
Instagram,537106591301251072,182534657,#Repost yoooitsteetee| ・・・| 💯 #RIP #MikeBrown 🙏#NoJusticeNoPeace| #Tupac #Ashamed #sad http://someurl,,,everyone,2014-11-25T04:52:44.000Z,537106591301251072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for BlackBerry®,536974082567573504,1397733493,Hoor jy ook hoe roep Affie plaas my terug?? #SadVibes #Sad #ATID,,,everyone,2014-11-24T20:06:12.000Z,536974082567573504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Instagram,536961527698702337,390116398,Calvin Klein| | #vogue #sad #model #instagood #me #smile #cute #photooftheday #tbt #followme #boy #guy... http://someurl,,,everyone,2014-11-24T19:16:19.000Z,536961527698702337,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,536869729626243072,291741456,"Morgen weer even dagje werken! Eerlijk, zin in :)! Vakantie loopt anders dan verwacht.. #sad",,,everyone,2014-11-24T13:11:32.000Z,536869729626243072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,536863099606011904,549166951,"Zometeen voor de allerlaatste keer naar mijn spv,er Leo!| Pfff haat afscheid nemen #sad| Mijn nieuwe spv,er Anja is er ook bij #kennismaking",,,everyone,2014-11-24T12:45:12.000Z,536863099606011904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
