source,public_metrics,author_id,text,id,conversation_id,lang,in_reply_to_user_id,reply_settings,created_at,search_query,referenced_tweets,geo
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410841304,Kawawa si Gino.Madami na siyang problema pero ang pinakamasakit ay malaman niya na magkasama sina Mikay at Jao.#heartbroken.@someuser,207446599297810432,207446599297810432,tl,,everyone,2012-05-29T12:21:38.000Z,#heartbroken,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330802642,Mukang hurt na hurt si kuya! #heartbroken #magic89.9,207060672431931392,207060672431931392,tl,,everyone,2012-05-28T10:48:05.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",357306832,@someuser damiit #heartBroken,206895704797495296,206894997935620098,tl,330775562,everyone,2012-05-27T23:52:34.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '206894997935620098'}]",
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",353877829,Hayi uWedwa suka! Lol you not Harmonys Mzala ill find indoda another mzala lol RT@someuser wangphoxa utamkhulu VucyVusi #heartbroken,206820901575069697,206820901575069697,tl,,everyone,2012-05-27T18:55:20.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39723553,Hindi pa din nakikita ni @someuser yung effort ko :( :( :( #heartbroken,206584108669861891,206584108669861891,tl,,everyone,2012-05-27T03:14:24.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",549944659,@someuser Paano yan wala na si Kit? :( Huhuhu. :(  #Heartbroken </3,206406170531999747,206406170531999747,tl,548953416,everyone,2012-05-26T15:27:20.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",371824542,buti ka pa mukhang okay na. pano mo ginawa yan? #HeartBroken,206198291715719168,206198291715719168,tl,,everyone,2012-05-26T01:41:18.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37863627,Ayoko muna mag-Facebook for a few days. Makikita ko lang pictures ni @someuser kanina. Sana bumalik siya ulit dito. #heartbroken,205704944366526466,205704944366526466,tl,,everyone,2012-05-24T17:00:55.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",229055471,@someuser ui nakikipag chika ako sa mga FANSITE ni ian :> OMG yazzie :( gusto ko magpunta ng  MOA para makita xia #HEARTBROKEN,205493335689936897,205493335689936897,tl,290530267,everyone,2012-05-24T03:00:03.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",502215404,"#heartbroken glee Goodbye ),: @someuser ya lo viste? moriras moriras moriras!!",205417102004330496,205417102004330496,tl,,everyone,2012-05-23T21:57:08.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",464390004,@someuser wag ka na magdahilan kasi #HEARTbroken ka kaya di mu nasagot!!!,205358096925732864,205357461090222080,tl,473620237,everyone,2012-05-23T18:02:40.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '205357461090222080'}]",
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21467525,Goodnight friends. #heartbroken -- sana parang gutom na lang ang pagiging heartbroken-- pdeng idaan sa tulog.,205303365054369792,205303365054369792,tl,,everyone,2012-05-23T14:25:11.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",528219121,Magkita na lang tayo sa langit. - Katerina to Daniel ☹ #heartbroken #WalangHanggan,204917031261323264,204917031261323264,tl,,everyone,2012-05-22T12:50:02.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",30185888,Myungmyung ;-; #heartbroken,204607554100264960,204607554100264960,tl,,everyone,2012-05-21T16:20:16.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",228321724,Now reading #HeartBroken #Quotes ... Sobrang naka-relate...!!! wahahha :DDD,204582448120606720,204582448120606720,tl,,everyone,2012-05-21T14:40:31.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",120953927,"@someuser haha,, feeling ko sila na ba, #heartbroken ketch!",204555944854691843,204555151531458560,tl,496071339,everyone,2012-05-21T12:55:12.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '204555151531458560'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",450086667,Baee... #HeartBroken..... :(,204385293334351873,204385293334351873,tl,,everyone,2012-05-21T01:37:05.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",381249564,Kung nag hintay ako edi sana may tayo ngayon! <///3 #HeartBroken,204257931959615488,204257931959615488,tl,,everyone,2012-05-20T17:11:00.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",100688920,Gumaganda talaga ako kapag #HeartBroken! :P http://someurl,204237013921181696,204237013921181696,tl,,everyone,2012-05-20T15:47:54.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",250866979,#lt #heartbroken lol sike naw,204235479338598400,204235479338598400,tl,,everyone,2012-05-20T15:41:47.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",572239788,N nou wat gaan aan? RT @someuser Not gna worri maself ka both Lerato Mokone nd Kagiso More  #HeartBroken,204156290598043648,204156290598043648,tl,,everyone,2012-05-20T10:27:07.000Z,#heartbroken,,
Write Longer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",344310679,Hahahaha ase ulala sha!! RT @someuser Poor Jessica...#Heartbroken...Luke how dare u???....#BigBroAfrica,203993287613353986,203993287613353986,tl,,everyone,2012-05-19T23:39:24.000Z,#heartbroken,,
Tweetbot for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",133054981,"Uufffff!!!!! I missed my 16,000 tweet !!!! Knt mt7amsa laha #HeartBroken !!",203533143347703808,203533143347703808,tl,,everyone,2012-05-18T17:10:57.000Z,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [46.69562841, 24.73251215]}}"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",579388644,@someuser hahaa ibwill say the hair is similar #HeartBroken,203231818516926464,203231577688387586,tl,41383087,everyone,2012-05-17T21:13:36.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '203231577688387586'}]",
Тwitter fоr iРhоne,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54833220,@someuser kuniDUMP nayo???so vizuri #HeartBroken,202822124803588096,202822124803588096,tl,196108746,everyone,2012-05-16T18:05:37.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",381249564,Minsan talaga di mo maiiwasan maalala yung moment na masaya kayong magkasama! <///3 #HeartBroken.,202785219344998403,202785219344998403,tl,,everyone,2012-05-16T15:38:58.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",579223094,@someuser  wahhh magga :( #heartbroken,202780816730894336,202780816730894336,tl,474805945,everyone,2012-05-16T15:21:28.000Z,#heartbroken,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256988819,@someuser mina bengishaya unanny womntwana & she left umntwana esekhulile ngaba #heartbroken,202765018725498881,202765018725498881,tl,50265461,everyone,2012-05-16T14:18:42.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",70363390,SA Health Care is BULLSHIT!!!! Nxa #HeartBroken #VerySad,202489788044029952,202489788044029952,tl,,everyone,2012-05-15T20:05:02.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",60940569,@someuser Ang hina ko talaga sayo. #HeartBroken,202376021935267841,202373318307889152,tl,35202145,everyone,2012-05-15T12:32:58.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '202373318307889152'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",468329585,Grabe! Natawa ako sa usapan namen kagabe ni Ate Meanne. XD #HeartBroken XD,202282577942413313,202282577942413313,tl,,everyone,2012-05-15T06:21:39.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",127937959,OUCH lang naman! 35k kaayo ang iPad 3 ha! #heartbroken,201885483322707970,201885483322707970,tl,,everyone,2012-05-14T04:03:44.000Z,#heartbroken,,
erased_49624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29974436,bakit hindi na ako nadagdagan ng followers sa tumblr :( #heartbroken,201883854800302081,201883854800302081,tl,,everyone,2012-05-14T03:57:16.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",379858597,@someuser Huhhhhhhhhhh??? Y nau?☹ #heartbroken#,201763583447678977,201746354626772992,tl,226109468,everyone,2012-05-13T19:59:21.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '201746354626772992'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",34623981,Watched ang pinaka diyosa ng kaseksihan 2012. I never thought vanessa matsunaga is already married. Ughh! Too bad.. #heartbroken :-),201636181581115392,201636181581115392,tl,,everyone,2012-05-13T11:33:06.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",532134745,Ryaaaaaaaaaaaaan!!!!! NOOOOOOOOOOOOOO :( :( :( NOOOO!!! #HeartBroken,201414132963098624,201414132963098624,tl,,everyone,2012-05-12T20:50:46.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",535493949,Neva trust ur fwendz!!!#heartbroken#,201005586211545088,201005586211545088,tl,,everyone,2012-05-11T17:47:20.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",48979100,Kunwari pa... Haaay... What is #paasa?! #heartbroken,200543895803793408,200543895803793408,tl,,everyone,2012-05-10T11:12:45.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",143359876,Napapansin ko lang... ANG DAMING #HEARTBROKEN at NAGPAPARINIG SA #FACEBOOK NGAYON. Punong-puno wall ko ng mga mura eh :))),200197801127325698,200197801127325698,tl,,everyone,2012-05-09T12:17:29.000Z,#heartbroken,,
Tweetbot for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276903329,Babangon na ako. Zzz #heartbroken,200087488335847425,200087488335847425,tl,,everyone,2012-05-09T04:59:09.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",493373286,Goodbye marilyn :( #heartbroken,200074348638380033,200074348638380033,tl,,everyone,2012-05-09T04:06:56.000Z,#heartbroken,,
Twittelator,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",232793042,Pinakamasakit na part ng buhay ko. Itweet ko daw ba mga nararamdaman ko. Hay! #heartbroken,199893402903523328,199893402903523328,tl,,everyone,2012-05-08T16:07:55.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",33018537,Si Doc Cardiologist engage to a nurse... Sad.. Mas bagay siya sa dietitian... Di na nga gay eh.. Engage/taken naman #heartbroken,199853242555957248,199853242555957248,tl,,everyone,2012-05-08T13:28:20.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",551154238,slme ni aq igt ko skee aq.. Tpi.....#heartBroken,199763281626398720,199763281626398720,tl,,everyone,2012-05-08T07:30:52.000Z,#heartbroken,,
Social by Nokia,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283282937,Sorry ka plug and play siya amph. Hahaha. :)) #sad #devastated #heartbroken,199713110435704833,199713110435704833,tl,,everyone,2012-05-08T04:11:30.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",144911980,@someuser may pinagdadaanan kaba ngayon bebe?? #heartbroken,198841361309507584,198840449446850562,tl,150499311,everyone,2012-05-05T18:27:29.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '198840449446850562'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",196514938,@someuser herana.. kasto makhha pareko thye ma :( #HeartBroken,198642702622003201,198641590263226368,tl,293047385,everyone,2012-05-05T05:18:05.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '198641590263226368'}]",
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",437434030,#macelinacontreras ay nag-iinum ngayun dahil #HeartBroken xa!,198575903322812416,198575903322812416,tl,,everyone,2012-05-05T00:52:39.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322402760,@someuser @someuser @someuser walla meshtagatlha w3ood els5eefa sa7ba 3alay hal ayam ;( #heartbroken <\3,198459359821438976,198458507748585472,tl,226258312,everyone,2012-05-04T17:09:33.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '198458507748585472'}]",
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59634240,“@someuser TAE KA GEL <///////////////////3 #campwithoutGel #heartbroken”,198051058591866881,198051058591866881,tl,,everyone,2012-05-03T14:07:06.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53371832,"hindi mo na nga makita, pati signal ng globe ipagdadamut pa ng pilipinas sakin!? #HeartBroken",197199822242070528,197199822242070528,tl,,everyone,2012-05-01T05:44:36.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",21784111,"@someuser Hoy sino to! Seselos ako! Si @someuser iniwan na rin ako, pati ba naman ikaw? :C #heartbroken #single",196987930538033152,196984673598046209,tl,106301802,everyone,2012-04-30T15:42:37.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '196984673598046209'}]",
Plurk,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53843286,Sinabi lang naman ng CRUSH ko kung sino crush niya. #heartbroken #laslaspulso http://someurl,196795421228679169,196795421228679169,tl,,everyone,2012-04-30T02:57:39.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",190930608,@someuser @someuser @someuser Hume toh bataya hi nahi #heartbroken,196667886994071552,196667593669615617,tl,20668022,everyone,2012-04-29T18:30:52.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '196667593669615617'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",289068217,“@someuser Whrn tajea takes me out her bio. :( <<<< #HeartBroken lol @someuser” BHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHA 😂😂😂😂,196656295141588992,196656295141588992,tl,,everyone,2012-04-29T17:44:49.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",364728732,"Kahit sayo na talaga siya, akin pa rin siya! Di mo lang alam. :( #heartbroken HAHA.",196585559060250624,196585559060250624,tl,,everyone,2012-04-29T13:03:44.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",161254551,Ang poging umiyak ni daniel matsunaga.. Huhuhuhu.. #heartbroken,196534874822279169,196534874822279169,tl,,everyone,2012-04-29T09:42:20.000Z,#heartbroken,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",271323719,"Gumawa ako ng pancakes and wicked oreos para kay kuya, pero wala pa rin siya sa bahay. huhu #heartbroken",196530727347695616,196530727347695616,tl,,everyone,2012-04-29T09:25:51.000Z,#heartbroken,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",492534407,@someuser man o man... #heartbroken,196243921486102528,196243921486102528,tl,446405686,everyone,2012-04-28T14:26:11.000Z,#heartbroken,,
UberSocial for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",28154942,itechiwa! Bakit?! - RT @someuser Waaaah ang sakit ng puso ko ibenta ang unit ko. This been my home for 5years! Huhu #heartbroken,196069482509254657,196069482509254657,tl,,everyone,2012-04-28T02:53:02.000Z,#heartbroken,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",183602401,Im so sad. Hindi siya pumasok. Huhuhu! When will I see you again? Never? Huhuhu! #heartbroken,195825904067428352,195825904067428352,tl,,everyone,2012-04-27T10:45:08.000Z,#heartbroken,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330256843,Oya sowrie@someuser #heartcellotape @someuser @someuser #heartbroken,195460413595459584,195460413595459584,tl,,everyone,2012-04-26T10:32:48.000Z,#heartbroken,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227954190,@someuser pahaha ditto apart from #heartbroken haha,195242255286673408,195239127002779650,tl,231563761,everyone,2012-04-25T20:05:55.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '195239127002779650'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",132098937,@someuser aw naw :( #heartbroken,195226889747574785,195224798345969666,tl,463070828,everyone,2012-04-25T19:04:52.000Z,#heartbroken,"[{'type': 'replied_to', 'id': '195224798345969666'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103983775,UUGGHH #frustrated #heartbroken #upset #sad #used #played #goingtobednow #sweetfuckindreams,194992554549329921,194992554549329921,tl,,everyone,2012-04-25T03:33:42.000Z,#heartbroken,,
