lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,in_reply_to_user_id,referenced_tweets,geo
tl,everyone,Twitter for  Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-04T12:44:04.000Z,Gudnyte!!!!manood tau ng eatbulaga bukas guyz   #excited much  #ALDUBKILIGMUCH,705735560829100032,705735560829100032,4737527461,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-04T11:53:55.000Z,Confirmation na ba yung sinabi mo sa Chika minute na sa May na talaga ang concert mo? @someuser #excited  😊,705722942852706305,705722942852706305,1105714350,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-03-04T10:22:16.000Z,Di na ko makapahintay Bukas| #WelcomeHomeDad| #Excited| #NAIA| #SundoSaAirport,705699875925569536,705699875925569536,4897568545,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-04T10:14:09.000Z,FF to 7PM please. Para uwe na po ako.. HAHAHA!! #Excited :))),705697834717224960,705697834717224960,74698347,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 12, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",2016-03-04T10:09:14.000Z,JAPSLiveInBacolod Bukas na!!!😍 at nandito na si @someuser sa bacolod😆 | #excited na meee💞| @someuser 😉😊| ctto http://someurl,705696596311171072,705696596311171072,3240537822,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-04T09:25:18.000Z,Tonight 👇| 💖Bheegi Palkain💖| #Hassan💞 MeherBano😉| BadlyWaiting #Excited | @someuser http://someurl,705685541837209600,705685541837209600,2933728604,#excited,,,
tl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-04T07:44:16.000Z,#excited na ako sa smb tom.| #goalexcabagnot,705660114896728064,705660114896728064,2986752912,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-04T07:35:29.000Z,Ew... tagal mag effect ng resignation ko.!| | #excited,705657902716076033,705657902716076033,175742548,#excited,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-03T21:58:18.000Z,#TGIF 1week na lng. #excited ✌️ @ Tajs Crib http://someurl,705512650000695297,705512650000695297,102309280,#excited,,,"{'place_id': '006523c50dfe9086', 'coordinates': {'type': 'Point', 'coordinates': [121.07273277, 14.66292033]}}"
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-03T15:48:44.000Z,Sana sa tuesday sulit ang pag punta nmin sa @someuser #excited na q mkita ka @someuser,705419646598410240,705419646598410240,3309420188,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-03-03T13:56:01.000Z,"Team Jadine, Abangan niyo ang bestie ni @someuser na si @someuser sa @someuser bukas!! #EXCITED",705391282596655104,705391282596655104,615125766,#excited,,,
tl,everyone,Mobile Web (M2),"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-03T05:43:54.000Z,"hmm, ano kaya surprise ng mga lola at ni @someuser kay @someuser ?? #NicomaineAt21 #excited",705267436468088832,705267436468088832,704993265573974016,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-03-03T05:07:50.000Z,So ano ang gagawin ko mag-isa sa Macau? HAHAHA! Yiiiiii! #Excited :),705258356882042880,705258356882042880,556950476,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-03T04:52:49.000Z,Ilocos Sur sa Mahal na araw? 4days na Bakasyon Gala? OMG Push kita! :) #excited #Inday,705254580527828992,705254580527828992,2989152797,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-03T04:39:45.000Z,Masquerade at NYU on Friday #excited 😁,705251293288374272,705251293288374272,26644743,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2016-03-03T01:36:03.000Z,@someuser hahaha maingit ka sa akong paliton mi. hahaha tanawa ugma. lol #excited 😍😍😍,704499617514164224,705205060712542208,469271367,#excited,354244817,"[{'type': 'replied_to', 'id': '705202919902019584'}]",
tl,everyone,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-03T00:02:11.000Z,di ba dapat 1day bago ang birthday hindi puyat?para on the day ng bday beauty? 2 hrs lng tulog ko..#excited lang dahil birthday ko. :-),705181441471094784,705181441471094784,235651579,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T14:52:45.000Z,@someuser @someuser sa Sat pala hahahaha #excited,705042518681866240,705043170438942721,259650080,#excited,400528983,"[{'type': 'replied_to', 'id': '705042815143714818'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-03-02T14:36:33.000Z,Mag propose na c christian gosh..| #Excited| #YMHIkawPaRin,705039095118966784,705039095118966784,4753276856,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T13:50:30.000Z,Shittt kinikilig akoo #excited,705027506231840769,705027506231840769,2493027554,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T13:29:57.000Z,Yeey!! Naabot na!! #excited #makacooknako http://someurl,705022330985054208,705022330985054208,4818116688,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T13:25:15.000Z,birthday na bukas ni maine mendoza| #excited | #VoteMaineFPP,705021151454433280,705021151454433280,2515192308,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T13:19:26.000Z,anong kayang meron sa tatkong to ngayon? #excited http://someurl,705019686040297472,705019686040297472,206683822,#excited,,,
tl,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-03-02T11:49:03.000Z,@someuser Ano kaya to. 😅 #excited,704996559864238081,704996940816080896,82534744,#excited,216224260,"[{'type': 'replied_to', 'id': '704996559864238081'}]",
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-03-02T11:24:58.000Z,Davao next month. #excited,704990881057603585,704990881057603585,241429386,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-03-02T10:59:01.000Z,@someuser fvck! Hindi na ako makapaghintay!!! #excited,704983885512192001,704984350186573824,155824864,#excited,2434984712,"[{'type': 'replied_to', 'id': '704983885512192001'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T10:44:10.000Z,-snung may| COAT. pwdeng| PAHIRAM Po?| #SPROM| #EXCITED,704980612705349632,704980612705349632,3756739092,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2016-03-02T09:01:02.000Z,Parang tayo pero Hindi by @someuser and angeline Q. | #excited good luck :) http://someurl,704954657655750656,704954657655750656,1673011944,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T08:16:32.000Z,Ready na para sa Visita Iglesia ng aming Parokya sa Sabado #Excited http://someurl,704943458658721792,704943458658721792,3226897446,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T08:10:38.000Z,@someuser noted po tay. yiheeeeee #excited 😳,704934216811855873,704941972470013952,244911939,#excited,226122678,"[{'type': 'replied_to', 'id': '704941540666449920'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T06:19:56.000Z,Thanks God Normal Pala X-Ray ko akala ko may tama na baga ko ahehehehe ! #Waiting #FirstJob #Excited,704914114494251008,704914114494251008,578773496,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-02T00:57:20.000Z,Tinuod unta ni..hahahha #excited http://someurl,704832932410740736,704832932410740736,78231389,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-01T15:06:46.000Z,"finally home! see you tom guys!| sa mga wala pang ticket, bili nalang kayo bukas sa entrance :)| #excited for the... http://someurl",704684308259217408,704684308259217408,1409133140,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-01T13:46:52.000Z,"Mananatili by MarNella. This!!! Title palang, may pinapatunayan na haha. #excited",704664203219456002,704664203219456002,186308127,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-03-01T12:51:53.000Z,o pag-ibig #excited,704650363723345920,704650363723345920,3314068704,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}",2016-03-01T12:37:27.000Z,Ilang araw na lang presidente si @someuser #excited,704646731967787009,704646731967787009,433171480,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-03-01T12:14:54.000Z,Na file ko na ang 4 days leave ko! May ticket nako pabalik ng Manila at pauwi na ticket nalang ang kulang then ready to ✈️✈️ #Excited,704641059725283329,704641059725283329,424945615,#excited,,,{'place_id': '006523c50dfe9086'}
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-01T11:54:11.000Z,Oh my geeee. Macomeback na so Lee Hi mylabs sa 9 😍😍😍 HIHIHI 😁😁 | #EXCITED,704635845408481280,704635845408481280,702772947061071872,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2016-03-01T05:08:08.000Z,@someuser woooo! turuan kita magdrive :))) kelaaaaaan? #excited,704467790569218048,704533658107924482,289213000,#excited,105064143,"[{'type': 'replied_to', 'id': '704532767728504834'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-01T02:56:58.000Z,WagKasi #Excited ;) http://someurl,704500648402948096,704500648402948096,518062683,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-03-01T02:39:35.000Z,Malapit na...| #Excited #MissingHomeSoMuch,704496276558245888,704496276558245888,1646695620,#excited,,,
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-29T16:20:09.000Z,Papuntang falls na yan alay lakad.hahaha! | #majayjay| #excited,704340388916568064,704340388916568064,1326140707,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-02-29T15:34:45.000Z,Malapit nabpumunta dito 5🆘 malapit na rin na may iiyak #excited| | @someuser ung katabi mo| @someuser,704328962848075776,704328962848075776,4891227102,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2016-02-29T11:29:47.000Z,Cant wait for tomorrow! 😀😀| Makikita ko na ang Tabugso namen! 😁😁| #Excited #Antipolo,704267316922445824,704267316922445824,3659103914,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-29T09:57:47.000Z,tomorrow na ang masterchefs | #excited,704244165727506433,704244165727506433,4141260493,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-29T08:57:43.000Z,#10days to go.. #parthuterabudday aaya... #excited... @someuser,704229045987217408,704229045987217408,4002770654,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-29T06:37:39.000Z,#TSOUWorldPremiere | #excited n po ako,704193799413628928,704193799413628928,2918346895,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-28T17:11:07.000Z,bAT PARANG Uchusentai Noiz.talaga nakita ko kanina sa abangan ng #ILoveOPM? #excited na ako kung sila. sana makapasok...,703990829359063040,703990829359063040,2342004050,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-02-28T14:17:58.000Z,Konting araw na lang mabibili na kita! :) #excited,703947251404505088,703947251404505088,302999638,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-02-28T13:29:53.000Z,#excited na ako talaga😍😍💕,703935152473255940,703935152473255940,3224146357,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-28T12:21:31.000Z,@someuser 10am ako pumapasok sa office. papasok tuloy ako ng maaga. | #excited,703916464755990528,703917947425697792,47980973,#excited,20749160,"[{'type': 'replied_to', 'id': '703917138839339011'}]",
tl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-28T10:52:04.000Z,Commercial mo palang ang nakikita ko #kinikilig at #excited nako 😊 what more kung sa personal pa kaya @someuser  #KMJSjeyrickcarrotman,703895437334306816,703895437334306816,381394368,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",2016-02-28T10:17:02.000Z,#PareMahalMoRawAkoTheMovie | Malapit na malapit na #excited .. http://someurl,703886621704204288,703886621704204288,1673011944,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-02-28T08:29:09.000Z,@someuser naa nasad tong kiss. Hay kadugay sa ilahang interview. Hahaha #excited,703859172048134144,703859469654986752,400020544,#excited,35930316,"[{'type': 'replied_to', 'id': '703859172048134144'}]",
tl,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-28T07:13:06.000Z,#excited pala si James pag may kissing scene hehehe #OTWOLReelToReal,703840331234553856,703840331234553856,4496379795,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-28T06:50:21.000Z,Yes may Spider-Man ulit s 2017 gusto k ng mag 2017 para mapanuod k | #excited,703834605887959041,703834605887959041,4742993095,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-02-28T06:39:43.000Z,#Excited| Uuwi na wiffy ko hahaha,703831930978959362,703831930978959362,3556087573,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-02-28T06:12:34.000Z,#excited na po kaming panoorin si Mr. Carrotman 😀 #KMJSjeyrickcarrotman,703825096872321024,703825096872321024,4914693176,#excited,,,
tl,everyone,Twitter Web Client,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-02-28T05:03:36.000Z,@someuser Basta ikaw ok lang ^_^ #CarrotMan #excited nako mamaya na manuod ka :) #KMJSjeyrickcarrotman #KMJSthecarrotman,702486078565928960,703807744210399232,381394368,#excited,3112414824,"[{'type': 'replied_to', 'id': '702486078565928960'}]",
tl,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-28T04:54:39.000Z,Dle jud kumpyansahan kanang mga tao nga maayu sa imuha kay wla ta kbalo sa ilahang huna.2 󾌿󾌿󾌿󾮖󾮖󾮖| #excited 󾍇,703805489751027712,703805489751027712,2557222034,#excited,,,
tl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-02-28T02:27:34.000Z,"OMG isa ka pa, di pa sure pero pag sure na ofcourse magkikita tayo, ampunin mo ko muna punta ako sa inyo #Excited😍 http://someurl",703768474837868544,703768474837868544,364078509,#excited,,"[{'type': 'quoted', 'id': '703767652519378945'}]",
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-28T01:46:54.000Z,Kron na gli ang Jadine Interview hahahaha | #excited😃,703758240136310784,703758240136310784,4612829238,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-02-28T00:41:51.000Z,TO-DOs📝 Kailangang matapos para happy happy na mamayang hapon😁 #excited http://someurl,703741868681474048,703741868681474048,328002914,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-27T23:53:20.000Z,Goodluck starhotshoots | Sana Manolo tau mamaya | #excited,703729659171590144,703729659171590144,3613781412,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-27T15:49:46.000Z,Goodnight na hahaha maaga pa bukas woot #Excited #Funrun #CacPH #CarRun #CaviteAutoClub,703607965358493696,703607965358493696,95170230,#excited,,,
tl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-27T15:01:05.000Z,@someuser G ako dyan. Hahaha. #excited lels,703569170487611392,703595716271157248,390744508,#excited,3778128973,"[{'type': 'replied_to', 'id': '703587634010959872'}]",
