source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,geo,search_query,in_reply_to_user_id,referenced_tweets,withheld
Twitterrific for iOS,791416512078712832,198700244,everyone,791462394329337856,@someuser Are you ok? #worried,2016-10-27T02:11:54.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#worried,4794128292,"[{'type': 'replied_to', 'id': '791416512078712832'}]",
Twitter for iPhone,791458898959962112,1913208836,everyone,791458898959962112,i havent been swimming every since last season and i feel like all my skills are gone :( #worried,2016-10-27T01:58:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791454111841472513,123390660,everyone,791454111841472513,That #bigasstable #Microsoft had changed into a #serious #drawing #table that should make #Wacom a little #worried. Is #Apple watching?,2016-10-27T01:38:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791444292417892352,56670878,everyone,791444292417892352,Two quakes jolted us yesterday. Second one was too close but thankfully not that strong. #Worried #Quakes #Mizoram http://someurl,2016-10-27T00:59:58.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 1}",en,,#worried,,,
Twitter for iPhone,791436961739190273,791434952420134912,everyone,791436961739190273,Proud to say that Im going to attend the graduate school of business at Stanford! I hope it isnt as hard as they say it is #Worried http://someurl,2016-10-27T00:30:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web App,791420156614316032,511000267,everyone,791420156614316032,Hoping this nodule on my lung isnt something serious.. #worried,2016-10-26T23:24:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791417942965497858,435915008,everyone,791417942965497858,My hairstylist swears shes not doing coke. Im dont know...gonna cancel the bikini wax. #worried @someuser http://someurl,2016-10-26T23:15:16.000Z,"{'retweet_count': 24, 'reply_count': 3, 'like_count': 238, 'quote_count': 1}",en,,#worried,,,
Twitter for Android,791405160580788225,89619013,everyone,791405160580788225,Page 2 of #inktober #Inktober2016 #day12 #HanselandGretel #worried http://someurl,2016-10-26T22:24:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",en,,#worried,,,
Twitter for Android,791404714625671168,89619013,everyone,791404714625671168,Page 1 of #Inktober2016 #inktober #day12 #HanselandGretel #worried http://someurl,2016-10-26T22:22:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791401799081156608,2200565946,everyone,791401799081156608,"@someuser people at my school are getting Polio, does this mean Ill get it too??!! #worried",2016-10-26T22:11:07.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,{'place_id': '55bb81e82d2aa1aa'},#worried,788813412302200833,,
Twitter for Android,791388934722904064,2226056409,everyone,791388934722904064,I hope my friends and everyone in Italy that got hit by the earthquake is fine. #worried #stressed #ItalyEarthquake,2016-10-26T21:19:59.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,791387352325316608,4008619498,everyone,791387352325316608,"Ok guys, I was in my bed, tweeting, and I felt up-and-down movement of earthquake! I believe it was real!| #worried",2016-10-26T21:13:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,791370304526233600,188354222,everyone,791370304526233600,One day you´ll #look back and realize that you #worried too much about #things that don´t really #matter,2016-10-26T20:05:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791368970150539268,19796210,everyone,791368970150539268,my thomas just said the finale of the bake off left him a bit emotional #worried.,2016-10-26T20:00:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,791367749633183745,466739493,everyone,791367749633183745,flu jab arm is hurting sooooooo bad and I have 4 days of heavy lifting work ahead of me! #worried #inpain #flushot :(,2016-10-26T19:55:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791367182655586307,1011931890,everyone,791367182655586307,Its sad when you work so hard for someone and they dont see it or appreciate it... I need to find a new job ASAP.. #worried,2016-10-26T19:53:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#worried,,,
Instagram,791362736689209345,77787424,everyone,791362736689209345,#Loneliness is my least #favourite thing about life. | The thing that Im most #worried about is... http://someurl,2016-10-26T19:35:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"{'coordinates': {'type': 'Point', 'coordinates': [91.9923985, 21.40363696]}, 'place_id': '010646103d955cb2'}",#worried,,,
Twitter for Android,791351961761308672,1323856447,everyone,791351961761308672,"Hi @someuser just booked a flight, but made a type error on my emailaddress so no confirmation is send. Please help! #worried",2016-10-26T18:53:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791351160561135617,789714697935319041,everyone,791351160561135617,Some thoughts in words #poem #poetry #mywork #mypoem #followme #read #feedback #tellmewhatyouthink #proud #sad #worried #inlove #thinking http://someurl,2016-10-26T18:49:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791335477240553472,50705396,everyone,791337525134655488,@someuser @someuser @someuser not sure but same here #worried!,2016-10-26T17:55:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,2517578686,"[{'type': 'replied_to', 'id': '791335477240553472'}]",
Twitter Web Client,791331833007005696,786978851561824256,everyone,791331833007005696,Can someone please confirm the well-being of @someuser ?  After promising noon bday gift for HRC he is now missing.  #worried,2016-10-26T17:33:05.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791320041765609472,76784238,everyone,791320041765609472,At this rate IDK how Friday is gonna go. #Worried CauseMyHeathABitch,2016-10-26T16:46:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791316083223457792,35503587,everyone,791316083223457792,There was just a naked plastic bag doll WITH an attached umbilical cord lying on the subway tracks. What is this a metaphor for? #worried,2016-10-26T16:30:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791266447041392641,303261753,everyone,791312662416224256,@someuser @someuser @someuser @someuser @someuser please tell us all #worried!,2016-10-26T16:16:55.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",en,,#worried,2921656971,"[{'type': 'replied_to', 'id': '791311058589876224'}]",
Mobile Web (M2),791312639708233728,1230867979,everyone,791312639708233728,@someuser @someuser @someuser @someuser @someuser Voting for Clinton? #Worried about the next WIKILEAKS bombshell? Good chance it will be a whopper.,2016-10-26T16:16:49.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,759251,,
Twitter for iPad,791297225154523136,4705791202,everyone,791297225154523136,WikiLeaks - The Podesta Emails| #worried Clinton Foundation worker speaking to media telling them to #followthemoney  http://someurl,2016-10-26T15:15:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Instagram,791292553966391296,769519869612158976,everyone,791292553966391296,Dont worry about anything but be grateful for everything.| | #worried #grateful #thanksgiving... http://someurl,2016-10-26T14:57:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791277635796164608,1151094122,everyone,791277635796164608,"Dads really ill, had to miss learn to skate this morning, at the docs right now with him..#worried",2016-10-26T13:57:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,{'place_id': 'c6637a26ad26239d'},#worried,,,
Twitter Web Client,791277338445045760,185295814,everyone,791277338445045760,"Im not #worried about #scaryclowns at Halloween, Im worried about #ScaryTrump being #EVERYWHERE",2016-10-26T13:56:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791180715723526144,306947219,everyone,791268515852480512,@someuser @someuser @someuser @someuser @someuser @someuser Kate were you tweeting and driving? #worried,2016-10-26T13:21:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,,#worried,1563828738,"[{'type': 'replied_to', 'id': '791262327505051648'}]",
Twitter Web Client,791263141078323200,351568421,everyone,791263141078323200,It is easier to answer the question why Katappa killed Bahubali than answer who killed GST? #Worried,2016-10-26T13:00:08.000Z,"{'retweet_count': 7, 'reply_count': 2, 'like_count': 14, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791250996408320000,779003894399639552,everyone,791250996408320000,Day 29: Extreme cough. Boils forming. Yep. I have a mutated form of the plague. | Hope theres a Doc in Vegas with some anti-mutagen #worried,2016-10-26T12:11:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
DragPlus,791240215084068864,2351533579,everyone,791240215084068864,Umm? catz don?t eat doggies? right? #worried http://someurl,2016-10-26T11:29:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,791232793405628416,343150874,everyone,791232793405628416,Crackers and noise pollution! How can we stop that? #worried #SABseBadaDhamaka,2016-10-26T10:59:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,791230429957394432,69259356,everyone,791230429957394432,"A year ago my grandma was in the hospital, now its my moms turn. #worried #octobersucks",2016-10-26T10:50:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,791227043673477120,762655399191384064,everyone,791227043673477120,"You’re #unique, u never #seetheworld again. #Values u. Why u so #worried about others #Opinion of u? Were all 1 of a kind with craziness http://someurl",2016-10-26T10:36:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Facebook,791214454872666112,2185842760,everyone,791214454872666112,You this girl.. Awoaa Priscilla Hanson| | why you chasing me like that ? Are you on heat anaa???| | #Worried http://someurl,2016-10-26T09:46:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for iPhone,790937894567411712,7020202,everyone,791207164962570241,@someuser wise words #worried,2016-10-26T09:17:42.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#worried,633756052,"[{'type': 'replied_to', 'id': '790937894567411712'}]",
Twitter Web Client,791183189645471744,149046793,everyone,791204272239030272,HI @someuser @someuser Market is #worried ahead of #USpresidentialelections if you can hold then hold with 1800 SL.,2016-10-26T09:06:13.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,,#worried,4886873413,"[{'type': 'replied_to', 'id': '791199624069541888'}]",
Twitter for iPhone,791204084695109632,529586293,everyone,791204084695109632,#NBC #worried #Jimmy #Fallons #boozing got out of control via @someuser| #Newsfindit | |  http://someurl,2016-10-26T09:05:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Instagram,791158250033020928,102248257,everyone,791158250033020928,This old alien is #worried that he is going to get abducted lol.| | #inktober2016 #inktober... http://someurl,2016-10-26T06:03:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,791155904762839041,2953009352,everyone,791155904762839041,"Apart from 1st, rest all his home banner @someuser is play roles of SuperHuman, Dumb, Handicapped, etc, #worried #SpotHrithik",2016-10-26T05:54:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Mobile Web (M2),791148607504322560,393228536,everyone,791148607504322560,I am really worried about what she really think. Doesnt stay right .#Worried,2016-10-26T05:25:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791144741857550336,732807577252311040,everyone,791144741857550336,WILL I BECOME A FUCKING MEME| #WORRIED,2016-10-26T05:09:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,787974251294982144,33748325,everyone,791138605167218688,@someuser its weird that they only leak HRC emails. Im sure they have GOP as well. Just waiting for the right time. #scary #worried,2016-10-26T04:45:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,240393970,"[{'type': 'replied_to', 'id': '787974251294982144'}]",
Twitter for iPhone,791135315364814848,742155407825633280,everyone,791135315364814848,Im going to be happy & sad when my youngest gets his drivers license. #stillnosleep #worried #upwaytoolate #timeisflyingby,2016-10-26T04:32:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791134724664266752,4772173728,everyone,791134724664266752,"Day 25 - Worried | Official #inktober, these thing stressed me like a boss... #inktober2016 #inktoberday #worried http://someurl",2016-10-26T04:29:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,791133284818378752,28584308,everyone,791133974772973569,@someuser | | Im NOT #Worried| #GoCUBSGo,2016-10-26T04:26:52.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",en,,#worried,26257166,"[{'type': 'replied_to', 'id': '791133284818378752'}]",
Twitter for iPhone,791130664590508032,527789494,everyone,791130664590508032,Why am I crying bcuz of @someuser snapchat. I dont even know whats going on! 😰😰 #worried,2016-10-26T04:13:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter for Android,791128123404345344,1877039876,everyone,791128123404345344,Reaching out first to mend a breach with an open heart #feelingbrave #worried,2016-10-26T04:03:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
Twitter Web Client,791125205200539648,28584308,everyone,791126129616818176,@someuser | #WorldSeries | #Cubs vs #Indians| | So we got #ShutOut *6-0* by #ThaLand| (am I #Worried)...#NOPE!| #GoCUBSGo http://someurl,2016-10-26T03:55:42.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,,#worried,26257166,"[{'type': 'replied_to', 'id': '791125205200539648'}]",
Twitter for Android,791124567427121152,118108397,everyone,791124567427121152,Waiting for train & expecting it not to be a Ladies Special!! :D #worried #trainamusements,2016-10-26T03:49:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,,#worried,,,
