lang,reply_settings,source,public_metrics,created_at,geo,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,withheld
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T05:44:29.000Z,{'place_id': '243cc16f6417a167'},Fashion ideas by #Faabiiana. Dial 040 6530 3100| #marketing #wedding #social #newyear #newyear2017 #ootd #happy #fun  #iphone #android #ios http://someurl,814708717316816896,814708717316816896,3890673674,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:44:17.000Z,,#seasongreetings from #KRYFS. Have a #happy & #energizing New Year! #energizinglives #yearending2016 #happynewyear2017 #newbeginnings #2017 http://someurl,814708667123646464,814708667123646464,758528438936408064,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:44:16.000Z,,Holiday... #farmhause #happy #fun part1 http://someurl,814708661759176704,814708661759176704,457469263,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:44:01.000Z,,"This is the life #afternoonnap #nofilter #sea #view #holidayvibes #mosselbay #happy @ Mosselbay,... http://someurl",814708601260482560,814708601260482560,4351551747,#happy,,,
en,everyone,Gremlin Social,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:43:39.000Z,,How to be #happy http://someurl,814708506502819840,814708506502819840,316027109,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 21, 'quote_count': 1}",2016-12-30T05:42:41.000Z,,"If U come to my house #friend, bring me a lamp & a window I can look through at the crowd in the #happy alley! #ForoughFarrokhzad #Persian http://someurl",814708263107383297,814708263107383297,808729490,#happy,,,
en,everyone,Sendible,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:42:04.000Z,,Haulili is the Hawaiian God of speech. Try to pronounce these Hawaiian words!| #diamondheadluau #hawaii #speak #native #happy #haulili http://someurl,814708109499371522,814708109499371522,2910572893,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:41:51.000Z,,May you get succeed in the year 2017 and achieve all your goals you have set.| | #Wishing #Surat #Gujarat #Blessing #Happy | | 😍😍😍😍😍😍😍,814708053886935041,814708053886935041,2585531852,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:41:46.000Z,,Come link up your #fun #funny #hopeful and #happy posts on Friday Frivolity http://someurl via @someuser,814708035574792192,814708035574792192,2228514475,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:40:07.000Z,,Improve your rest #naturally with our product. http://someurl #sleepaid #sleepingpill #sleep #happy #energy #naturalsleepaid http://someurl,814707619503992832,814707619503992832,2957791190,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:39:54.000Z,,My reaction when tomorrow is the last work day of the year. #dogs #happy #kites #nomorework... http://someurl,814707563770089472,814707563770089472,232674157,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:38:31.000Z,,Make sure you love yourself unconditionally before you try to love someone else 💗💕 #love #happy #joy #peace #deepdiver #grateful #evolve,814707215705772032,814707215705772032,35689620,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:38:24.000Z,,Good night :) #work #family #happy,814707184768585728,814707184768585728,752979663421603840,#happy,,,
en,everyone,dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:37:34.000Z,,#happy#love#follow  What Companies Must do to Prepare for Mobile Ads In 2017 http://someurl http://someurl,814706975187402752,814706975187402752,1571120761,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T05:37:18.000Z,,My most listened to tracks of 2016 on @someuser are more anthems than sad songs. Life imitating art imitating life. #happy,814706910691663873,814706910691663873,25874115,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:36:53.000Z,,THIS! #quoteoftheday #yes #bestrong #bepositive #strength #happy #2017 #picoftheday #follow... http://someurl,814706803254628352,814706803254628352,1013090178,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:34:13.000Z,,#aloha | #honolulu | #🎂| #hawaii | #happyanniversary | #🍷| #happy @ Ruths Chris Steak House Hawaii http://someurl,814706134976200704,814706134976200704,396730551,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 39, 'quote_count': 0}",2016-12-30T05:34:07.000Z,,Woke up next to my man on holiday this morning exactly one year since we met. Now sharing our lives. #happy,814706110640721920,814706110640721920,18174210,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T05:30:38.000Z,,@someuser #Happy Last Friday energizers @someuser @someuser @someuser ! #RxRequest Black Beatles or Muramasa. Tnx! #IAmAMonster,814701700233601025,814705230294044672,767783846,#happy,"[{'type': 'replied_to', 'id': '814701700233601025'}]",60500389,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:30:37.000Z,,"#Happy Vico, happy dino http://someurl",814705228863983616,814705228863983616,365301552,#happy,,,
en,everyone,Tweet Jukebox,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:30:24.000Z,,"Actions speak louder than words, and a smile says I like you. You make me happy. I am glad to see you. #smile #happy #walkthetalk",814705171842338817,814705171842338817,431778751,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:29:50.000Z,,Congratulations SERENA!!@someuser #engaged #love #happy,814705029202538496,814705029202538496,16731888,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:29:22.000Z,,"@someuser congratulations Serena! I mean u got everything u want love, success,talent and fame, u must be really proud #happy 😍",814704914874003457,814704914874003457,519513008,#happy,,26589987,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:29:10.000Z,,#Happy Taehyung day HAPPY BIRTHDAY TO THE MOST ADORABLE AND FUNNY KIM TAEHYUNG❤ WE LOVE YOU!!! AND DONT FORGET TO REST. 😘😘😘❤❤❤😍😍😍😍,814704862940131328,814704862940131328,797389018467995648,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:28:16.000Z,,"It isnt the size of the #gift  that matters, but the size of the #Heart  that gives it !!| | Wishing you all a #Happy #Good #day  😊",814704635227226113,814704635227226113,871126182,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:28:08.000Z,,Together! ✨👍🏻✨ #moments #cute #pic #buddy #sense #walking #happy #bobesponja http://someurl,814704602729869312,814704602729869312,212749841,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:28:01.000Z,,I am thankful for vaccines. #thankful #positive #happy  http://someurl http://someurl,814704572748992512,814704572748992512,2724674724,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T05:27:54.000Z,,Happy birthday V | #거창왕자_생일_마_솨| #HappyTaehyung Day| #Happy V Day,814704542814191616,814704542814191616,4747928005,#happy,,,
en,everyone,JezSande,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:27:47.000Z,,My #happy lady and I are happy. #cute #animals #aww #pics http://someurl,814704514431328257,814704514431328257,786246077145939968,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:27:26.000Z,,I am thankful for clothes. #thankful #positive #happy  http://someurl http://someurl,814704428280332288,814704428280332288,2724674724,#happy,,,
en,everyone,Tweet Old Post,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:27:07.000Z,,Check out this Post! Why does Stuck With Me Now Have #Wise Words? http://someurl #happy #quote,814704348617838592,814704348617838592,742450618976063488,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:27:00.000Z,,"@someuser @someuser  I really need need dual citizenship, lol. #Happy New Year!  #US tour 😁",814700674118127616,814704317512884224,88771319,#happy,"[{'type': 'replied_to', 'id': '814700674118127616'}]",933882714,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:25:11.000Z,,"Ran a teeny bit over 5 miles, didnt have to use my inhaler, came home @ 11, stretched deeper than I have before & am laying down now #happy http://someurl",814703861646716928,814703861646716928,503436381,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2016-12-30T05:23:40.000Z,,Epic song heartbroken slayed it sir #happy fan of urs 😘@someuser its my dream sir my song and sung by u 👍🏻plz make it happen,814703478475988992,814703478475988992,729031660692508672,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:22:53.000Z,,I am thankful for summer. #thankful #positive #happy  http://someurl http://someurl,814703282367197184,814703282367197184,3436100469,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:22:27.000Z,,I am thankful for colors. #thankful #positive #happy  http://someurl http://someurl,814703173495570432,814703173495570432,3436100469,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:22:26.000Z,,FULL STOP. May your year-end days are as sweet as my Es Soda Gembira! *cheers🍻*😃☺😄... #happy... http://someurl,814703166809899008,814703166809899008,59341364,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2016-12-30T05:22:15.000Z,,Been a long time since Ive been #happy! I think #2017 is gonna be my best year yet! #thankful for everyone I have in my life #Loveyou #happy,814703122203316224,814703122203316224,259141091,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T05:21:47.000Z,{'place_id': '001907e868d06e24'},The boys all happy this morning after a little stroll round 💕 @someuser @someuser #racehorses #happy #dubai http://someurl,814703003374587905,814703003374587905,334706124,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T05:21:39.000Z,,Outfit of the day!! #Lularoe #OOTD #leggings #momlife #momboss #momtrepreneur #floral #roses #love #happy #selfie #trending http://someurl,814702970981916676,814702970981916676,809673027315257344,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:21:08.000Z,,Keep shining no matter what. #God #jesuschrist #jesus #love #peace #joy #gratitude #happy #trust... http://someurl,814702843185741824,814702843185741824,33820584,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:21:04.000Z,{'place_id': '16a26ea8f189625e'},Thx for years of support Dean @someuser | 2 years top-listed!| Excited for #Manilla | http://someurl| #Best #BAKER  #Global #happy,814702824269299712,814702824269299712,735442786099421184,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:20:43.000Z,,BELLieve good habits can lead to GREAT lifestyles... 😄😆😃 #Happy #Holiday #Thursday #fitfam... http://someurl,814702736302370816,814702736302370816,2351902651,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:20:42.000Z,,Hot water maintenance would like to wish everybody a #happy #NewYear http://someurl,814702732846112768,814702732846112768,3185810131,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:18:59.000Z,,"Thanking God for turning my life around this year, thank you for the memories and changes in 2016!! #happy #blessed",814702302229569537,814702302229569537,741841307648151552,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:18:11.000Z,,#happy #winter to everyone.| | #oexyz #studyabroad #overseaseducation #foreigneducation http://someurl,814702098415616001,814702098415616001,786479098210111489,#happy,,,
en,everyone,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:17:04.000Z,,Wish you a very very Happy New Year 2017. #bestwishesinhindi #happynewyearsmsinhindi #statusinhindilanguage. #happy... http://someurl http://someurl,814701818504691712,814701818504691712,2341437350,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:16:29.000Z,,The face dogs make when its dinner time ⌚ 😂 😍🤗🐕🍖 #adorable #animals #beautiful #cute #dogs #funny #happy #twitter #perfect #photooftheday http://someurl,814701669900546049,814701669900546049,778090927558656003,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:16:05.000Z,,Virat dont give too much imp to those paid news channels who wants only TRP nothing else | #Happy New year 2K17 in advance http://someurl,814701570881261569,814701570881261569,763264988,#happy,"[{'type': 'quoted', 'id': '814700397012992001'}]",,
en,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:16:00.000Z,,"If opportunity doesnt knock, build a door- Milton Berle| #mondaymotivation #Happy",814701550270443520,814701550270443520,702109892161748992,#happy,,,
en,everyone,erased994719,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:15:04.000Z,,#Happy #music Whistle http://someurl #NowPlaying #indiedev #Whistler #advertising #uplifting @someuser #joy http://someurl,814701314689089537,814701314689089537,268378729,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:14:44.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-96.8, 32.7833]}, 'place_id': '18810aa5b43e76c7'}",Have a #safe & #happy #NewYear #weekend! #GoodBye2016! #NewYearsEve #NewYearsDay #HappyNewYear... http://someurl,814701229670625280,814701229670625280,1901760956,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:12:12.000Z,,#Bagel is ready! 😊| | #Worlds #Smartest #Tape #Measure. #Happy #Holidays to me. 😊 #Interior... http://someurl,814700593667252224,814700593667252224,4653613460,#happy,,,
en,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T05:11:34.000Z,,Loving the natural goodness that comes from #happy #healthy cows 💕🐄 #grassfed| #organic| #nu... http://someurl http://someurl,814700434426363904,814700434426363904,755457517182865409,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:11:31.000Z,,Loving the natural goodness that comes from #happy #healthy cows... http://someurl,814700419863773185,814700419863773185,755457517182865409,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:10:29.000Z,,You cant run away from your past. Whatever has happened will always remain with you but new year means a ray of hope #Happy new year,814700159854583808,814700159854583808,2827343977,#happy,,,
