lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,geo,referenced_tweets,in_reply_to_user_id
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-17T20:41:19.000Z,A veces la gente no valora tu esfuerzo #angry,567785886848434176,567785886848434176,1661199890,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-17T20:06:36.000Z,#hermanasque piden favores edición pero no me pasan sus requerimientos completo -___- #Angry #stress,567777150225633281,567777150225633281,69325142,#angry,"{'place_id': '011455904ec2ab81', 'coordinates': {'type': 'Point', 'coordinates': [-77.0355385, -12.0818565]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-17T17:58:44.000Z,No saben cuanto me costó armarlo .-. #toy #angry #mad http://someurl,567744971294646272,567744971294646272,178919154,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-02-17T04:07:30.000Z,Me siento confundido y bastante enojado 😡😡😡 #angry #quechingueasumadre,567535786698883073,567535786698883073,152048650,#angry,,,
es,everyone,Plume for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-16T22:56:48.000Z,"Odio cuando ponen tus cosas con ASAP, ash como si dependiera de uno todo.  #angry",567457597033172992,567457597033172992,178427149,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-02-16T20:20:20.000Z,Tanto que espere para que venga y ni bola me da . #Angry,567418221918437377,567418221918437377,967213256,#angry,"{'place_id': '000ceddc32916a4c', 'coordinates': {'type': 'Point', 'coordinates': [-58.4677288, -34.7168271]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-16T19:43:30.000Z,Pinche cara de enojado que tengo xD #Me #Angry http://someurl,567408950845644801,567408950845644801,220555733,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-16T06:39:11.000Z,De la reata que se te acabe el silicón #fail #angry,567211570099281921,567211570099281921,379847756,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-16T02:51:25.000Z,Despertar y ver esto a tu lado es amor al empezar el dia #love #chocolate #yolo #beautiful #import #angry http://someurl,567154251827535872,567154251827535872,215867120,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-16T01:51:01.000Z,RT #mary_rea: http://someurl Titán 👿👊😡💀😤 | #angry #fury #furia #hell #hellyeah #titan #dog #dogs #instado... http://someurl,567139050055028736,567139050055028736,2863924726,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-16T01:47:58.000Z,Titán 👿👊😡💀😤 | #angry #fury #furia #hell #hellyeah #titan #dog #dogs #instadog #pet #instapet... http://someurl,567138284724580352,567138284724580352,60736910,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-16T00:28:00.000Z,Odio que me obliguen a ir a un lugar al cual no quiero ir😡 #angry😒,567118158776262656,567118158776262656,1292999923,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-15T23:00:54.000Z,Yo!!!  cuando me meten presión en entrenamiento #estrés #angry #dance #training #funny #moment las... http://someurl,567096239586803712,567096239586803712,1004867400,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T23:36:42.000Z,"Aca con un bichito muy lindo enojadas, cansadas y con mucho frio #lavuelta #tren #angry #bicho #love... http://someurl",566742860197027841,566742860197027841,156660238,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T18:47:31.000Z,Apenas es medio día y ya ando hasta la MADRE! 😒 #Saturdaysadness #angry #fucking http://someurl,566670085084184578,566670085084184578,102325915,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T17:32:42.000Z,Mi dia de San Valentin 😡😭#wendys #close #angry #sad #work #allday #redandblack #lovemyhair http://someurl,566651259625963520,566651259625963520,965370834,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T17:17:37.000Z,Mi cara cuando vi la boleta del Cable con el aumento 😠 #argentina #odio #angry #thatsme #yo #sketch @someuser http://someurl,566647461104873472,566647461104873472,140257030,#angry,"{'place_id': '018f1cde6bad9747', 'coordinates': {'type': 'Point', 'coordinates': [-58.45444769, -34.62125098]}}",,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T16:35:41.000Z,Definitivamente hay días de días y este día #angry,566636908550557696,566636908550557696,207565352,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T14:52:55.000Z,Terrible San Valentín despertándome temprano 😡 #Me #Angry http://someurl,566611049206808577,566611049206808577,143117136,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T12:52:59.000Z,Toda la mañana esperando un paquete...y sigo esperando...😡| | #mydrawings #me #drawing #angry http://someurl,566580864713519104,566580864713519104,192702643,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T12:22:24.000Z,Otra más a la lista #angry,566573167746224128,566573167746224128,199468348,#angry,,,
es,everyone,Vine for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T04:21:51.000Z,Mama enojada en 3 2 1 #mommy  #angry #UPS http://someurl,566452234956054528,566452234956054528,2955025229,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T01:38:34.000Z,Perfecto.... ahora estoy atrapado en Santa Ana #Angry 😠😑,566411141854019584,566411141854019584,227139328,#angry,"{'place_id': '00ee04c335e4287c', 'coordinates': {'type': 'Point', 'coordinates': [-80.3833238, -1.2048281]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-14T00:46:23.000Z,",#enseñandofisicaconneedforspeed ,#fifa #angry birds no les gustaría aprender de esta manera mas... http://someurl",566398012021563392,566398012021563392,794895110,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-13T20:43:18.000Z,"Quisiera saber quien arma los horarios de cursado de mi facu, así puedo maldecir a la persona correcta #Angry",566336835002314753,566336835002314753,268384056,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-13T18:13:43.000Z,Un dibujo que me tarde en hacer #dbz #gohan #dragonball #angry #enojado #sayan #sayashin #saiyajin... http://someurl,566299192407367681,566299192407367681,384608486,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-13T18:07:35.000Z,La furia de las llamas #Mujer #Fuego #Artwork #Desing #Woman #Lady #Fire #Red #Angry #Fury #disenografico http://someurl,566297649871998976,566297649871998976,263321083,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-13T01:56:24.000Z,De esas veces q quieres todo y nada a la vez? Así! #angry,566053243705237504,566053243705237504,628552889,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-12T21:08:34.000Z,QUE POCA MADRE #ANGRY,565980806426796032,565980806426796032,463447139,#angry,,,
es,everyone,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-02-12T19:43:26.000Z,Como mejorar tu paciencia hasta niveles infinitos? Pon un #SamsungGalaxyMini2 en tu vida.....#angry #neveragain,565959380995416065,565959380995416065,123991707,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-12T13:02:54.000Z,#Anger #Angry #AngryBirds #CareBrigido #ConLaWea #ShaCompare #ConLaWea en la #Pega http://someurl,565858586782605312,565858586782605312,2983392639,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-12T04:36:03.000Z,Muchos #hastags jaja #me #angry #hungry #instapic #instacool #instasize #followme #follow4follow... http://someurl,565731033501667330,565731033501667330,312123969,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-12T00:28:23.000Z,Al final no importa todo lo que lo intentes...  Siempre te juzgaran por lo Viejo que hiciste #Sad #Angry http://someurl,565668704382615552,565668704382615552,98801201,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-12T00:01:18.000Z,Ver MGs suyos en fotos que no son mias....| #CLIL #Angry #ForYou #MG #CelosON http://someurl,565661888173072384,565661888173072384,1725775681,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-02-11T18:27:40.000Z,van subir las empanadas coño #angry #arrecha #tristeza #iwantmorirmeverga,565577928650813440,565577928650813440,360644349,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-11T17:18:14.000Z,Hablar con alguien que no te haga caso #angry,565560452416290817,565560452416290817,224167261,#angry,"{'place_id': '3a32d84d6502fac0', 'coordinates': {'type': 'Point', 'coordinates': [-102.5784335, 22.768255]}}",,
tr,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-11T16:14:26.000Z,#3 #angry #man. #sakin#olun#gencler! http://someurl,565544397451042817,565544397451042817,359816095,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-11T15:36:58.000Z,Mi niña :3 #Dibujó #anime #girl #chica #adolescente #angry #bonita #linda #cute #capucha http://someurl,565534968995409921,565534968995409921,257151688,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-11T15:17:25.000Z,No me reclames si estas haciendo las mismas M.... #HateThat #Angry #Fake,565530051324956673,565530051324956673,146893865,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-11T11:57:47.000Z,Que cosita con la gente que tira basura a la calle #Angry,565479808235479042,565479808235479042,246492695,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-11T11:11:33.000Z,#urka #doglover #lamb #cordero #angry jajajajaja http://someurl,565468173760487425,565468173760487425,97706276,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-11T08:25:34.000Z,"Que no, que no! QUE NO TENGO GANAS HOY!! 😠😤 #diasydias #singanas #angry",565426403752288256,565426403752288256,292584379,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-11T00:56:14.000Z,Hoy está enojado #volcano #Colima #angry http://someurl,565313325773635584,565313325773635584,2880516809,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 6, 'quote_count': 0}",2015-02-10T15:37:26.000Z,Lesionarte a 2 semanas y media de la carrer es frustrante #YoElegiCorrer #running #Sad #Angry #Damnnnnnnn,565172698783813634,565172698783813634,1161397771,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-10T11:35:25.000Z,#Angry #Sea @ Hotel Continental http://someurl,565111791542616065,565111791542616065,171029972,#angry,"{'place_id': '9d1bb8359b936bb2', 'coordinates': {'type': 'Point', 'coordinates': [15.64919482, 38.12019289]}}",,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-02-10T10:37:30.000Z,¡En 10 min se acabaron las entradas para U2 en Barcelona! &*/&%@someuser!!!!!!!! #Angry,565097217024086016,565097217024086016,63129562,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-10T04:52:05.000Z,Y recien ahora me lo diceeeeeeeee !!! #ANGRY,565010293206831105,565010293206831105,336889952,#angry,,,
es,everyone,Vine - Make a Scene,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-10T04:00:59.000Z,La chancla ataca mama enojada 4 #chancla #MexicanVines #funny #FollowMe #mamas #enojada #angry #mom @someuser http://someurl,564997430715101184,564997430715101184,495424026,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-10T01:07:03.000Z,#roar !!! #angry #furious #cat #hehehe #funny #sunrise #neko in my #bed @ mi cama... noches http://someurl,564953658878877696,564953658878877696,32929297,#angry,"{'place_id': '000af2920fcd0d30', 'coordinates': {'type': 'Point', 'coordinates': [-72.6446829, -38.75898996]}}",,
es,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T23:50:54.000Z,Ahgg! como me estresa que hable con ella-.- #Angry #TheresOnlyFriends,564934495376506880,564934495376506880,2766948658,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2015-02-09T19:41:19.000Z,Vaja comentaris d#odi #angry #souls #peace “@someuser Me encontré este anuncio en el wasap... No entiendo :) http://someurl,564536943963566082,564871688203288576,238739170,#angry,,"[{'type': 'replied_to', 'id': '564536943963566082'}]",158110011
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T19:08:23.000Z,Matarile al maricón #selfie #angry #instaboy #instagay #gayboy http://someurl,564863399432294400,564863399432294400,87096622,#angry,,,
es,everyone,Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T17:58:40.000Z,Photo: Lunes de mierda. #me #girl #sad #angry #monday #grr #makeup #eyeliner #girlswithpiercings... http://someurl,564845855413657601,564845855413657601,86525242,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T17:58:38.000Z,Lunes de mierda. #me #girl #sad #angry #monday #grr #makeup #eyeliner #girlswithpiercings... http://someurl,564845844323897344,564845844323897344,86525242,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T16:47:04.000Z,Típico te vas de vacaciones y resulta que todas tus  actividades si pueden esperar #angry #muchotrabajo #godinez,564827836058308609,564827836058308609,128390996,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T15:39:08.000Z,☆ Gallardo Or F430? ☆| ☆| ☆ @someuser ☆| ☆ #angry #mercedes #maserati #jaguar #koenigsegg #lamborghini #pagani #porsche #b... http://someurl,564810737579991042,564810737579991042,2917264568,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T11:15:23.000Z,Si tuvieses 30 años menos hace tiempo que te hubiese soltado un ostión #Angry #Freak,564744363105058816,564744363105058816,271387732,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T09:15:59.000Z,Qué manía de encerrarme mientras limpian 😠🐰 #angry #Bunnita 😂 #fun #rabbit #bunny #bunbun... http://someurl,564714316277219328,564714316277219328,1888230504,#angry,"{'place_id': '4c6100a96901fb5e', 'coordinates': {'type': 'Point', 'coordinates': [5.38494724, 43.28749635]}}",,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T04:03:22.000Z,Ctm!!! Como mierda  @someuser  merecía song of the year 😠😠 #GRAMMYs  #GrammysEnTNT #chile #angry | Vamos la tercera es la vencida  🙌🙌,564635643356397569,564635643356397569,3026022232,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T03:12:04.000Z,Asi como cuando juegas con un lindo gatito #cat #angry http://someurl,564622734853177344,564622734853177344,143995194,#angry,,,
es,everyone,Twitter for Mac,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T02:44:45.000Z,la canción #Happy a todos los pone bien #Angry ah,564615857612279808,564615857612279808,2605006871,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-09T01:45:51.000Z,Es en serio??? Sale de la u recien hace año y medio y gana tantoo??? #corrupción #fuckthatshit #angry,564601038398050306,564601038398050306,89839369,#angry,,,
