lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625481502063755264,Filme pra fechar a noite!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2015-07-27T01:43:05.000Z,625481502063755264,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.06537381, -19.39808055]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625471898445606912,Esse é o cara. Gente boa de #Gongogi. #sorriso #olhos #day #beautiful #wonderful http://someurl,70233980,everyone,2015-07-27T01:04:55.000Z,625471898445606912,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625470897319755777,Desse modelo!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-07-27T01:00:57.000Z,625470897319755777,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-40.06537381, -19.39808055]}}",,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",625470528703340544,RT SamuraisFCO: Sam Alves e David Garrett in concert. #SãoPaulo #EspaçoDasAméricas #Show #Music #violin #wonderful http://someurl,2705596224,everyone,2015-07-27T00:59:29.000Z,625470528703340544,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625457517724876801,@someuser e @someuser no #RededaFama #Wonderful #Fantastic #Adorei sua participação no programa @someuser http://someurl,447585865,everyone,2015-07-27T00:07:47.000Z,625457517724876801,Instagram,#wonderful,,,60795946
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625442170514841600,Os caminhos são lindos e é necessário caminhar 😍 #RioJequitinhonha #Sunset #FimDeTarde #Wonderful... http://someurl,67946679,everyone,2015-07-26T23:06:48.000Z,625442170514841600,Instagram,#wonderful,"{'place_id': '12e768c0591059b5', 'coordinates': {'type': 'Point', 'coordinates': [-41.00391455, -16.43596845]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625414609197993984,O contraste entre o moderno e o maravilho teatro amazonas! #esplêndido #wonderful #magic #NoWords... http://someurl,825127422,everyone,2015-07-26T21:17:17.000Z,625414609197993984,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625373668831531009,Atreva-se. Porque quem se atreve vai além😉#me #ezatamentchy #eulacro #wonderful #topmodel #tattoo... http://someurl,3377539157,everyone,2015-07-26T18:34:36.000Z,625373668831531009,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625354087240966144,alguém em quem confiar #QuaseDezAnos #Wonderful http://someurl,1062001682,everyone,2015-07-26T17:16:47.000Z,625354087240966144,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625209659377491968,2013 mercedes benz concept gla45 amg| #mercedesbenz| #wonderful| #supercars http://someurl,3309529355,everyone,2015-07-26T07:42:53.000Z,625209659377491968,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625163890184294400,São Luís do Maranhão #nofilter #descanso #minhacidademaravilhosa #naotrocopornada  #island #wonderful... http://someurl,168835890,everyone,2015-07-26T04:41:01.000Z,625163890184294400,Instagram,#wonderful,"{'place_id': '23299615a880d29d', 'coordinates': {'type': 'Point', 'coordinates': [-44.29787975, -2.51674633]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625129653225791490,Amar tá tão difícil... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy... http://someurl,222449364,everyone,2015-07-26T02:24:58.000Z,625129653225791490,Instagram,#wonderful,"{'place_id': '7d2f278a0c7f1c15', 'coordinates': {'type': 'Point', 'coordinates': [-40.28021932, -20.3335399]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625061815668576256,Sobre o Projeto PicNik. ❤🎶☀ #Wonderful #ProjetoPicNik #PicNik #Goiania #LagoDasRosas #Goias @ Parque... http://someurl,264478322,everyone,2015-07-25T21:55:24.000Z,625061815668576256,Instagram,#wonderful,"{'place_id': '23d81de6fe7594cb', 'coordinates': {'type': 'Point', 'coordinates': [-49.27177685, -16.68115374]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625039090908549121,Praia e sol... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-07-25T20:25:06.000Z,625039090908549121,Instagram,#wonderful,"{'place_id': '7d2f278a0c7f1c15', 'coordinates': {'type': 'Point', 'coordinates': [-40.28021932, -20.3335399]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625035883071295488,De ontem deu Bom!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-07-25T20:12:21.000Z,625035883071295488,Instagram,#wonderful,"{'place_id': '7d2f278a0c7f1c15', 'coordinates': {'type': 'Point', 'coordinates': [-40.29260066, -20.35760577]}}",,
lv,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625022288061181952,Vespa GTS 125| #Vespa| #wonderful http://someurl,3321184001,everyone,2015-07-25T19:18:20.000Z,625022288061181952,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624994530304094209,#wonderful @ trasserra http://someurl,369538418,everyone,2015-07-25T17:28:02.000Z,624994530304094209,Instagram,#wonderful,"{'place_id': 'ba50e76f2d3a919d', 'coordinates': {'type': 'Point', 'coordinates': [11.13811987, 44.19032911]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624979801279963136,Me fascina estar asi #holliday #romantic #loveit #wonderful http://someurl,128908247,everyone,2015-07-25T16:29:30.000Z,624979801279963136,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624765449348190208,O que tem pra hoje!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy... http://someurl,222449364,everyone,2015-07-25T02:17:45.000Z,624765449348190208,Instagram,#wonderful,"{'place_id': '7d2f278a0c7f1c15', 'coordinates': {'type': 'Point', 'coordinates': [-40.29260066, -20.35760577]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624630555854942217,Seguimi Facebook #facebook #Seguimi #nice #likes #like #bellissimo #fantastico #wonderful #awesome... http://someurl,2869008924,everyone,2015-07-24T17:21:44.000Z,624630555854942217,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624554748688113664,XUXU #xuxu #perfect #lovely #wonderful #friends #kalkan #Beautiful #good #happy #instamood #instacool #instaphoto #... http://someurl,3091529650,everyone,2015-07-24T12:20:30.000Z,624554748688113664,IFTTT,#wonderful,,,
en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624465913346191360,Part 6 #holiday #tobalake #beautiful #wonderful #nature #인스타그램 #얼스타그램 #뷰티 #아름다운 #likeforlike... http://someurl,107053070,everyone,2015-07-24T06:27:30.000Z,624465913346191360,Instagram,#wonderful,"{'place_id': '4779863fe6c01e0a', 'coordinates': {'type': 'Point', 'coordinates': [98.695737, 2.648307]}}",,
en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624464967815856128,Part 4 #holiday #tobalake #beautiful #wonderful #nature #인스타그램 #얼스타그램 #뷰티 #아름다운 #likeforlike... http://someurl,107053070,everyone,2015-07-24T06:23:44.000Z,624464967815856128,Instagram,#wonderful,"{'place_id': 'c09111f130bff890', 'coordinates': {'type': 'Point', 'coordinates': [98.67645576, 3.58300479]}}",,
en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624463908443717633,Part 3 #tobalake #beautiful #wonderful #nature #인스타그램 #얼스타그램 #뷰티 #아름다운 #likeforlike #like4like... http://someurl,107053070,everyone,2015-07-24T06:19:32.000Z,624463908443717633,Instagram,#wonderful,"{'place_id': 'c09111f130bff890', 'coordinates': {'type': 'Point', 'coordinates': [98.67645576, 3.58300479]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624459115956412417,"Já que amar tá difícil, vamos BEBER... #love #live #wonderful #instame #peace #amo #smile #felicidade... http://someurl",222449364,everyone,2015-07-24T06:00:29.000Z,624459115956412417,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624459099359604736,Massa Light de Bacon com molho de 4 queijos #love #live #wonderful #instame #peace #amo #smile... http://someurl,222449364,everyone,2015-07-24T06:00:25.000Z,624459099359604736,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624442466490560512,Quarteto fantástico!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy... http://someurl,222449364,everyone,2015-07-24T04:54:20.000Z,624442466490560512,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624441560004984832,Parceria aqui é Mato!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy... http://someurl,222449364,everyone,2015-07-24T04:50:44.000Z,624441560004984832,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624440614881464320,Tão natural como a luz... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2015-07-24T04:46:58.000Z,624440614881464320,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624439739735781376,"Meu eu,  sem eu!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl",222449364,everyone,2015-07-24T04:43:30.000Z,624439739735781376,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624438941878484993,Muito amor envolvido #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy... http://someurl,222449364,everyone,2015-07-24T04:40:19.000Z,624438941878484993,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624436180034191360,Paixão pra mais de metro... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2015-07-24T04:29:21.000Z,624436180034191360,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624381018468974593,Paraíso!  #PhotogeneApp #KeyWest #beach #wonderful #USA #Florida #spanishharborkeys #trip #paradise http://someurl,318178951,everyone,2015-07-24T00:50:09.000Z,624381018468974593,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",624363334800904192,#Dancing #Founatin #Wonderful #Loved #insta 😍🎼😃 @ Cairo Festival City http://someurl,1630139929,everyone,2015-07-23T23:39:53.000Z,624363334800904192,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [31.25114238, 29.96806825]}, 'place_id': '01d0cd182297354e'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624360819669757952,Photo: #laboqueria #foodmarket #freshfruit #foodporn #colourful #wonderful #Barcelona (at La Boqueria... http://someurl,48704758,everyone,2015-07-23T23:29:54.000Z,624360819669757952,Tumblr,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624344697935396864,"Vamos viver, vadiar| O que importa é nossa alegria🎶| #br #beach #nature #wonderful #friends #trip... http://someurl",182089871,everyone,2015-07-23T22:25:50.000Z,624344697935396864,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624317920034734080,#LobCity #Oaxaca #zocalo #gastronomia #turismo #wonderful #view 3istro #Delicious #food #TwitterOax #Salmon #foodie http://someurl,3047097340,everyone,2015-07-23T20:39:26.000Z,624317920034734080,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624291626320560128,"E se perguntarem por mim, diga que estou ótima.  👙👓💄 #wonderful #girl http://someurl",2534961317,everyone,2015-07-23T18:54:57.000Z,624291626320560128,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624273531350720512,Next stop! isa_otarola luizps_98 simonelaudares marianna_carneiro #love #live #wonderful #instame... http://someurl,222449364,everyone,2015-07-23T17:43:02.000Z,624273531350720512,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624244562463191040,Paradiso #indonesia #beauty #wonderful http://someurl,569254435,everyone,2015-07-23T15:47:56.000Z,624244562463191040,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624127508280156160,Quem guenta??? #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-07-23T08:02:48.000Z,624127508280156160,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",624030351950761984,Resumo de hoje! Dia muito especial ao lado de pessoas especiais. #sofrênciapura | | #wonderful... http://someurl,277845668,everyone,2015-07-23T01:36:44.000Z,624030351950761984,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",624023070873907200,audi tt rs 2012| #audi| #topcars| #wonderful http://someurl,3309529355,everyone,2015-07-23T01:07:48.000Z,624023070873907200,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623952285647900672,Tirando mofo... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-07-22T20:26:32.000Z,623952285647900672,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28035142, -20.33361298]}, 'place_id': '7d2f278a0c7f1c15'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623894516836245504,Proposta pra hoje... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy... http://someurl,222449364,everyone,2015-07-22T16:36:58.000Z,623894516836245504,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-40.28580812, -20.34915373]}, 'place_id': '7d2f278a0c7f1c15'}",,
lt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",623807688108077056,2015 lotus e23 f1| #lotus| #wonderful| #automotive http://someurl,3309529355,everyone,2015-07-22T10:51:57.000Z,623807688108077056,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623795482196844545,"É Deus dando o Seu bom dia. 🌞 #instagood #sun #morning #wonderful  #bomdia @ Da janela lateral, do... http://someurl",48143918,everyone,2015-07-22T10:03:27.000Z,623795482196844545,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-46.20194444, -21.09805556]}, 'place_id': '3fb3f32865f26652'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623642838987878400,💎 OBG Trade Samples 💎| | #OBGTrade #wonderful #arte #paradise #cards #trustedseller #venezuela #manga... http://someurl,3279703906,everyone,2015-07-21T23:56:54.000Z,623642838987878400,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623548531228438528,- Me deixa que hoje é meu dayoff 😎 #dayoff #pool #ideserve #wonderful #sun #blackgirl #prettygirl... http://someurl,181797609,everyone,2015-07-21T17:42:09.000Z,623548531228438528,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623547277559361537,Almoço... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss #life @someuser http://someurl,222449364,everyone,2015-07-21T17:37:10.000Z,623547277559361537,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-39.7942075, -19.5797494]}, 'place_id': '4d80dba43c65e0c9'}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623535697283141633,"Caminhar é preciso, é preciso caminhar!!! #love #live #wonderful #instame #peace #amo #smile... http://someurl",222449364,everyone,2015-07-21T16:51:09.000Z,623535697283141633,Instagram,#wonderful,"{'coordinates': {'type': 'Point', 'coordinates': [-39.79414586, -19.57789036]}, 'place_id': '4d80dba43c65e0c9'}",,
