public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,geo,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry,2016-12-13T12:50:12.000Z,808655259862233088,808655259862233088,#heartbroken by wht people do you help.them but they turn against you in future,3179017990,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T12:32:00.000Z,808650677513814016,808650677513814016,I miss you 💔 I dont know what to do without you 😢 #mybrother #oneyearago #iloveyou #missyousomuch #heartbroken http://someurl,515713519,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T10:42:13.000Z,808623051638181888,808623051638181888,cant believe @someuser blocked me think im gonna kms 💔 😭 #heartbroken,603832140,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T10:22:45.000Z,808618151655198720,808599057794998272,"@someuser if you manage to escape, there will always be a place for you in my house. #EvacuateAleppoKids  #Aleppo #heartbroken",87245275,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808599057794998272'}]",,779416353019203584
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-13T09:06:39.000Z,808599001717207040,808599001717207040,When someones persistent interfering makes you lose a relationship with a loved one! #heartbroken #sorry LoveYou🖒,958167361,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",Twitter for iPhone,2016-12-13T08:46:56.000Z,808594040358928385,808594040358928385,Sometimes I wonder what Im going to do with myself next semester when Im not going to see Sabrina on my couch every day #heartbroken,20477147,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T06:37:46.000Z,808561532443443200,808561532443443200,No rematch if @someuser  loses Sunday actually scares me -_- knowing WWE. they will make her drop it 😞 | #heartbroken #WWERoadblock,76703195,en,everyone,#heartbroken,,{'place_id': '15b0a643e7bd22c7'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-13T06:17:58.000Z,808556548993650688,808536943193628674,@someuser thanks for putting my exact feelings in a great thread. #heartbroken,30964652,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808550219352862720'}]",,24881388
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-13T06:16:43.000Z,808556236887179264,808556236887179264,#SaveAleppo my heart weeps for this world. Until we can live as 1 this will continue. Send love & peace. #heartbroken,344633710,en,everyone,#heartbroken,,{'place_id': '0eb9676d24b211f1'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),2016-12-13T06:15:46.000Z,808555998344400898,808555998344400898,"I tried to get a certain guy to #loveme for years, but he decided to move back to his #hometown. #heartbroken #ilovedhim but #helikedme.",595218123,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-13T06:08:20.000Z,808554125579255808,808554125579255808,They said love can be found in every corner... but im live in circle | | #heartbroken,2371318393,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T05:57:53.000Z,808551496245604352,808551496245604352,HOW DOES A BASTARD orphan son of the poor get #hamiltonSF tix? :( been saving 4 it &now only expnsive seats r left| #HEARTBROKEN @someuser,559989748,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-13T05:55:51.000Z,808550983848566788,808550983848566788,"Instead of liking and favoriting posts,today lets raise our hands & ACTUALLY pray for the oppressed in Syria, Burma, Palestine #Heartbroken",2163049783,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-13T05:17:23.000Z,808541305777188864,808536943193628674,@someuser This put into words exactly how I feel...| #heartbroken,3076052887,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808539293836840961'}]",,24881388
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T04:48:36.000Z,808534058515001344,808534058515001344,My daughters post tonight 😢 #lostdog #California #labrador #Marley #Vista #92084 #heartbroken  Please #RETWEEETME http://someurl,410229941,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter for iPhone,2016-12-13T04:42:23.000Z,808532494010163200,808532494010163200,@someuser said she likes hanging out with Alondra but not Miss Del Real 😔💔 #heartbroken,221842103,en,everyone,#heartbroken,,,377749436
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-13T04:36:26.000Z,808530998313046016,808530998313046016,Debating if i should go to sleep knowing I lost ff playoff or go to sleep and wake up to that L. Hmm #HeartBroken,758321756,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T04:29:50.000Z,808529335766446081,808529335766446081,Good night #heartbroken #notloved #sad #depressed #broken 😭😭😭🙇🙇🙇🙇,756727152750399488,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T04:07:59.000Z,808523840586477568,808521383747710977,"@someuser - I never had these as a kid, Had to watch all the privileged children in the showers with their fancy shampoo #HeartBroken",807381736850128896,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808521383747710977'}]",,436411543
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter for iPhone,2016-12-13T03:48:30.000Z,808518934118932480,808518934118932480,Oh really @someuser ..Clay is ur fav?? #heartbroken,2202393156,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T03:32:47.000Z,808514981209587713,808514981209587713,Do you ever feel that way? #heartbroken #neverforget http://someurl,808513753780101121,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T03:29:19.000Z,808514110006689792,808514110006689792,"@someuser I was hoping to see my future wifey, baby mama, and ex wifey. But, you want here in Philly Raw!!??!? WHAAAAAAAAAT!?? #heartbroken",84216749,en,everyone,#heartbroken,,,2592634077
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T03:24:49.000Z,808512975766163457,808512975766163457,Finally started watching the #WalkingDead ... 4 Seasons in 2 weeks...Then the unthinkable... THE SWORD is LOST!!! #wtf #heartbroken,296877964,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T03:11:48.000Z,808509699331080193,808509699331080193,@someuser do you guys warranty?  #heartbroken http://someurl,27511239,en,everyone,#heartbroken,,,21054311
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-13T03:02:42.000Z,808507407861186560,808490220219994112,@someuser @someuser @someuser Goblet of Fire because visualizing Cedric Diggory dying is painful. #HPcrush #heartbroken,294290731,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808490220219994112'}]",,124592514
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,2016-12-13T02:59:12.000Z,808506527866712068,808506527866712068,Last night with my little Hero. I love you bubby boy and I hope your new owner treats you like the precious King you are😭💔 #Heartbroken http://someurl,710279215334105089,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter Web Client,2016-12-13T02:57:43.000Z,808506156163297281,808491162881257472,@someuser Noooooooo! That amazing ruff! #heartbroken,726287243497762816,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808491162881257472'}]",,3090233748
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Windows,2016-12-13T02:55:24.000Z,808505572945461248,808505572945461248,Life is hard and heartbroken 💔 #heartbroken 💔,724596270090883073,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-13T02:08:54.000Z,808493868534661120,808493868534661120,What goes around comes around... I guess. 💔😭 #Gallavich #truelove #IanandMickey #Shameless #OTP #DONT #heartbroken #shipsank http://someurl,806466185034338305,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T01:50:46.000Z,808489308218859521,808489308218859521,I lost my favorite @someuser pen today. 😢 Of course it was a limited edition. #heartbroken,390375048,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T01:46:04.000Z,808488123256672257,808488123256672257,Every time I go to Starbucks they are out of chocolate cake pops😌 #Heartbroken,448628587,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-13T01:12:55.000Z,808479781482205184,808479781482205184,It was so good until I got to the Shes Engaged part......... #Heartbroken #FullerHouse #Indeed http://someurl,762880410464378884,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T00:56:21.000Z,808475612457234432,808475612457234432,What Your Heart Needs for the Hard Days: 52 Encouraging Truths to Hold On To http://someurl done. Now what will I do? #heartbroken,730806117983506432,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-13T00:37:38.000Z,808470904535662592,808470904535662592,I miss you more than you will ever know... 💔| |  #Missing #aboutlove #heartbroken,4017885437,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-13T00:19:24.000Z,808466313052033024,808466313052033024,I keep promising myself that Ill keep things light on my page but... when things like THIS happen? #heartbroken http://someurl,2225851099,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '808351486463905796'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T00:03:09.000Z,808462223710490624,808462223710490624,Whattttt the flip or flop couple is splitting up?!! I loved that show 💔😱 @someuser #heartbroken,3014903642,en,everyone,#heartbroken,,{'place_id': '4320ab56929ffcdb'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,2016-12-12T23:06:25.000Z,808447948082311169,808447948082311169,"I didnt want anyone thinking i still care i dont but, you still hit my phone up, Ive been moving on....💔 #heartbroken",738347896190406656,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-12T23:03:12.000Z,808447139378561026,808447139378561026,Saw the love of my life today. #heartbroken all over again. Nice to still feel though.,419456757,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-12T22:59:19.000Z,808446160247619585,808446160247619585,I think my best friend just broke up with me #HeartBroken,3774007462,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-12T22:38:50.000Z,808441003761946624,808440606578053120,@someuser oh noooooo #heartbroken,246516111,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808440606578053120'}]",,67283639
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-12T22:27:25.000Z,808438131863261184,808438131863261184,"#NewsAtTen Those poor starving babies in Yemen 😭Im crying for them, would love to adopt a couple of them. Beautiful babes #heartbroken",808110207335284737,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-12T22:27:00.000Z,808438026833629184,808438026833629184,Oh my heart🎋 #heartbroken http://someurl,346686720,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-12T22:23:06.000Z,808437048243879936,808437048243879936,When you get the set list from your favorite band @someuser and your mom throws it away...#heartbroken #canihaveanewone,725667082046717952,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter Web Client,2016-12-12T22:23:01.000Z,808437024931872768,808437024931872768,Please Come Back to me my Love Kissanime.to i need you now. #heartbroken http://someurl,45348539,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '808279186699743233'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-12T22:01:29.000Z,808431607610740736,808431607610740736,Im #Okay [My #Breakup] // #SupremeBanana http://someurl #heartbroken #motivation #mondaymotivation #brokenheart #nevergiveup,28426989,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-12T21:27:49.000Z,808423134806376448,808423134806376448,Crying @someuser feel for Cathy us ladies dont have it easy #heartbroken 😢,317429514,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-12T21:09:45.000Z,808418587308396544,808418587308396544,Note to self...| Never ever attempt to watch cute turtles trying to survive whilst wearing false eyelashes 😭😭 #PlanetEarth #heartbroken #mess,155780113,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-12T21:06:18.000Z,808417718110195713,808416384287985665,@someuser but. Ron Swanson. I love Ron Swanson. #heartbroken,751992714,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808416384287985665'}]",,19445224
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-12T21:05:45.000Z,808417579362582528,808417579362582528,Im destroyed| #heartbroken,2845678745,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-12T21:00:47.000Z,808416329879396353,808416329879396353,Aladdin just stared at the photo... he didnt know it well... but he was going to miss the damn thing...| | #Heartbroken http://someurl,793123876620337152,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-12T20:53:53.000Z,808414592074399744,808414592074399744,today is a truly sad day.it pains me wen u try 2 help the ones u care about&they refuse a helpn hand out of some sense of pride #heartbroken,179614500,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-12T20:52:32.000Z,808414256060309506,808414256060309506,Imagine Clough playing alongside Costa and Cav in the Number 10 role. #Dreaming  | | Reality hits:  Dave Edwards| #heartbroken  #wwfc,906614132,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-12T20:39:13.000Z,808410904022818816,808410904022818816,"Now comes the hard part, holding myself together for the rest of the work day. I can imagine many others here are struggling. #heartbroken",245511856,en,everyone,#heartbroken,,,
