lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,783217624951902209,783217624951902209,2016-10-04T08:10:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2570654046,twitterfeed,LustfulAngell - NA: #kinky #xxx #wet #horny #shy #porn #sexy #slut #young #naughty #happy #hot #nasty #snapsh... http://someurl,everyone,#happy,,,
tl,783216791988342784,783216791988342784,2016-10-04T08:06:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",714793386868391936,Mobile Web (M2),#Happy brth day eka given mashele arotty unaveleriw h mungana wayena siza mabunda kmagoro @someuser @someuser,everyone,#happy,,,
tl,783187727483273216,783187727483273216,2016-10-04T06:11:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212589039,Instagram,Kanako last day😂👋👭👭🍾| #行ってらっしゃい| #kanada| #girlsnight | #shampagne | #hungover | #happy| #happynight http://someurl,everyone,#happy,,,
tl,783163680213069824,783163680213069824,2016-10-04T04:35:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",336408479,Instagram,Calamansi Juice! #drinks #juice #instagood #lunch #happy #smile http://someurl,everyone,#happy,,,
tl,783162536090800129,783162536090800129,2016-10-04T04:31:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4614204614,herowallpaper,Wallpaper http://someurl #Highdefinition #Walpapers #EidAl-adha #Happy #Eid #Do http://someurl,everyone,#happy,,,
tl,783132619516948480,783138850814078976,2016-10-04T02:57:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",746622681840181249,Twitter for Android,@someuser @someuser masaka apa sich #Happy Sweet17Rafly,everyone,#happy,,746622681840181249,"[{'type': 'replied_to', 'id': '783137971230822400'}]"
tl,783137464550625280,783137464550625280,2016-10-04T02:51:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322781969,Facebook,Retweeted Fran Cuenya (@someuser| | Rocko y yo 󾆷󾆷 #dog #face #happy #life #boy #friends http://someurl http://someurl,everyone,#happy,,,
tl,783135920753143808,783135920753143808,2016-10-04T02:45:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",989899081,Twitter Web Client,#happy 2b hardcore vol 3 marijuana porno http://someurl,everyone,#happy,,,
tl,783128185076649984,783128185076649984,2016-10-04T02:14:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",118981827,Twitter Web Client,#happy hardcore smurf theme naruto manga nude http://someurl,everyone,#happy,,,
tl,783110906804711425,783110906804711425,2016-10-04T01:06:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",761948315101503488,Twitter for Android,"@someuser besh im so happy na nakadaw ako sa both kagabi at naka selfie ka,, super bait nyo,, #happy, 😄",everyone,#happy,,83055581,
tl,783110114802753536,783110114802753536,2016-10-04T01:02:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",761948315101503488,Twitter for Android,"@someuser hi dj martin im so happy today, nkadalaw din ako sa booth kagabi. At nka selfie w/ u. #happy 😄",everyone,#happy,,703144511891906560,
tl,783106570129379328,783106570129379328,2016-10-04T00:48:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",181103053,Facebook,",Thank you guys sobrang nag-enjoy ako na makasama kau󾌰󾌸󾌬...#Happy #Busog #KainPaMore  *Insert Ate Lea here󾌸 http://someurl",everyone,#happy,,,
tl,783087791345467392,783087791345467392,2016-10-03T23:34:13.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",577353708,Buffer,4 Oct 2016 Mangal Aarti Darshans | | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh #saree http://someurl,everyone,#happy,,,
tl,783081477978198016,783081477978198016,2016-10-03T23:09:07.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",778920454295781376,Twitter for Windows Phone,#Happy independence# from Tiwa n Tiwa Garri. Love you all,everyone,#happy,,,
tl,783050886734118916,783050886734118916,2016-10-03T21:07:34.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",43744509,Twitter for iPad,Feeling #confident #strong #empowered #content 😊❤️ #JustMe #SingingInMyCar #happy #energised #❤️MyGymLife #endophins #mojo,everyone,#happy,,,
tl,783043001438396420,783043001438396420,2016-10-03T20:36:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",229882314,Instagram,"#trust #positive #hurt #smile #good #forgive #life #nlp #happy #wisdom @ Abu Dhabi, United Arab... http://someurl",everyone,#happy,,,
tl,783042503943524352,783042503943524352,2016-10-03T20:34:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",229882314,Instagram,"#kind #happy #positive #quote #life #live #happy #nlp #power #wisdom #smile @ Abu Dhabi, United... http://someurl",everyone,#happy,,,
tl,783035171536793601,783035171536793601,2016-10-03T20:05:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",997486292,Instagram,"#mustafa #bukhari #2009 #cute #kido #happy #smile #smiling #funny #fun @ Karachi, Pakistan http://someurl",everyone,#happy,,,
tl,783007138872385536,783007138872385536,2016-10-03T18:13:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",89930691,Twitter for Android,#Happy Anniversary mga Brods! Long Live Triskelion!,everyone,#happy,,,
tl,782994590575890432,782994590575890432,2016-10-03T17:23:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2540778715,twitterfeed,lushbebegirl - NA: #young #nasty #xxx #naughty #hot #nude #happy #slut #sexy #horny #kinky #porn #wet #shy http://someurl,everyone,#happy,,,
tl,782991205218922496,782991205218922496,2016-10-03T17:10:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",128729545,Facebook,#TGP@someuser 🦁🦁🦁🦁🦁| #Happy Anniv  󾔠󾔗󾮞🏻| #LongLive Mga Brad 🦁🦁🦁🦁| #Triskelion@someuser | #PUP Chapter 🦁,everyone,#happy,,,
tl,782970012491325440,782970012491325440,2016-10-03T15:46:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1271641855,dlvr.it,Happy Birthday Zlatan Ibrahimovic http://someurl #Sports #Birthday #Happy #ManchesterUnited #PSG,everyone,#happy,,,
tl,782968735887945728,782968735887945728,2016-10-03T15:41:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2288076482,Instagram,BA NA NA .. 🍌🍌🍌🍌🍌🍌🍌| .| .| #baby #love #sinyo #couple #ootd #myboy #family #kesayangan #love #happy... http://someurl,everyone,#happy,,,
tl,782962419006070784,782962419006070784,2016-10-03T15:16:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49723048,Instagram,Permanent mood: #happy #itsfridayeveryday #sandiego #i💛sandiego... http://someurl,everyone,#happy,"{'place_id': 'a592bd6ceb1319f7', 'coordinates': {'type': 'Point', 'coordinates': [-117.16616192, 32.73879276]}}",,
tl,782962049835872258,782962049835872258,2016-10-03T15:14:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",762316931844100096,Twitter for Android,To.Yuna Choi| #Angel yuju| #Happy birthday http://someurl,everyone,#happy,,,
tl,782958657428344834,782958657428344834,2016-10-03T15:01:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",607185578,Instagram,#Happy wedding| .| kota &... http://someurl,everyone,#happy,,,
tl,782940037998534656,782940037998534656,2016-10-03T13:47:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",743768839523971072,Twitter for iPhone,walang tulugan ngayon 😆 so #happy!1!1!1!111!1!,everyone,#happy,,,
tl,782939108301676544,782939108301676544,2016-10-03T13:43:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1513172282,Facebook,Eh kasi nga birthday nya :) #happy #birthday #bheb!  More birthday pa. Mahal mahal kita (♡˙︶˙♡)╰(*´︶`*)╯ — feeling blessed,everyone,#happy,,,
tl,782934348576264192,782934348576264192,2016-10-03T13:24:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134015890,Instagram,Lanas ngipin ay taya.!!!!😂😂| | #Happy #Bless #GoodVibes #Positive #Groupie @ Mcdonalds... http://someurl,everyone,#happy,"{'place_id': '01e6524d1af604ab', 'coordinates': {'type': 'Point', 'coordinates': [120.91552499, 13.88070784]}}",,
tl,782934053137809412,782934053137809412,2016-10-03T13:23:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134015890,Instagram,"Team lafang. | | #Happy #Bless #GoodVibes #Positive #Groupie @ Mcdonalds Lemery,Batangas http://someurl",everyone,#happy,"{'place_id': '01e6524d1af604ab', 'coordinates': {'type': 'Point', 'coordinates': [120.91552499, 13.88070784]}}",,
tl,782933284955287552,782933284955287552,2016-10-03T13:20:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",516407155,Instagram,Sunday with my cute but makulet pamangkin Anika Khiesha | | #happy 😋| #iplay@someuser 🤗| #Tammy and... http://someurl,everyone,#happy,,,
tl,782929529169862661,782929529169862661,2016-10-03T13:05:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",144268647,Instagram,"#inshot #sun #happy #fun #dog #friends #smile #family #amazing #petslove @ Pasto, Narino http://someurl",everyone,#happy,,,
tl,782928477829918720,782928477829918720,2016-10-03T13:01:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",764742774356836352,Twitter for iPhone,#Happy lang kunwari 😂😂😂,everyone,#happy,,,
tl,782926299287416832,782926299287416832,2016-10-03T12:52:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",4776335237,Twitter Web Client,Tali Tali Tali!| | #tlpetservices #dog #dogs #pet #pets #dogsoftwitter #dogwalking #frenchbulldog #run #running #germanshepherd #cute #happy http://someurl,everyone,#happy,{'place_id': '01fac15539ff6509'},,
tl,782918697602154496,782918697602154496,2016-10-03T12:22:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108902125,Instagram,Mother|Son | 📸 Ninang matet_18 | #mightymacoy #MBATravels #happy... http://someurl,everyone,#happy,"{'place_id': '0195f20932171d80', 'coordinates': {'type': 'Point', 'coordinates': [121.16123304, 13.93600561]}}",,
tl,782916975441784833,782916975441784833,2016-10-03T12:15:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2160894344,Twitter for Android,Thank You for this day!😄😘👆| Kahit pagod na diretso gala pa din para sulit😃| #BondingWithBessy| #TiredButWorthIt| #Happy| #Blessed| #Thankful http://someurl,everyone,#happy,,,
tl,782881172129013760,782881172129013760,2016-10-03T09:53:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4832513134,Instagram,Haha.. Chill ka lang| #beach #pinoy #Happy #hot KO na naman 😂| #payat 😂😍 @ Lingayen Beach http://someurl,everyone,#happy,,,
tl,782873076665085953,782873076665085953,2016-10-03T09:21:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733264305785802752,Instagram,#pepsico #1 #zaxo #🇬🇧 #🇺🇸 #🇪🇺 #🇪🇸 #🇮🇹 #kurdistan #happy#duhok #one #best #family #food #healthy... http://someurl,everyone,#happy,,,
tl,782873039134420993,782873039134420993,2016-10-03T09:20:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",733264305785802752,Instagram,#tide #1 #zaxo #🇬🇧 #🇺🇸 #🇪🇺 #🇪🇸 #🇮🇹 #kurdistan #happy#duhok #one #braune #family #food #healthy... http://someurl,everyone,#happy,,,
tl,782833582318325760,782833582318325760,2016-10-03T06:44:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1552099416,Facebook,"TANONG KO,SAGOT MO.....| BLANK BUSTER MONDAY......| #happy ang monday ko kapag,_____________________????| now na text na ......",everyone,#happy,,,
tl,782833227417268224,782833227417268224,2016-10-03T06:42:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1552099416,Facebook,"TANONG KO,SAGOT MO.....| | BLANK BUSTER MONDAY......| | #happy ang monday ko kapag,_____________________????| | now na text na ......",everyone,#happy,,,
tl,782829999250219008,782829999250219008,2016-10-03T06:29:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",780268593913008128,Path,Follow IG: joe.takliem| | K3ep #healthy #safety #happy (at Masjid Al-Bina) [pic] — http://someurl,everyone,#happy,,,
tl,782822845067976705,782822845067976705,2016-10-03T06:01:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",264696163,Instagram,Osaka Night ✣✣| .| #maplecomics| #AsianKung | #music #dance #happy #life| 📷tamiya_h http://someurl,everyone,#happy,,,
tl,782809716611227648,782813089083363328,2016-10-03T05:22:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",773640824273899520,Twitter for Android,@someuser @someuser himi navelela malembe yaku hlaya na mintirho ya nwina yi kula ku fana na ndlopfu #Happy Birthday  Sesi Connizer,everyone,#happy,,1518679748,"[{'type': 'replied_to', 'id': '782809716611227648'}]"
tl,782812266253185024,782812266253185024,2016-10-03T05:19:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",706072334306828288,Twitter for BlackBerry®,@someuser �#happy birthday vho makhadzi conny vhavhe na duvha la vhudi la mabebo@someuser @someuser,everyone,#happy,,1518679748,
tl,782811987529101312,782811987529101312,2016-10-03T05:18:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285415215,Instagram,#party #smile #gala #happy #my #mylife #mylove @ Partenon San Angel http://someurl,everyone,#happy,"{'place_id': '0fb3c76f0e3df6d1', 'coordinates': {'type': 'Point', 'coordinates': [-110.99759209, 29.09207085]}}",,
tl,782810969781116928,782810969781116928,2016-10-03T05:14:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",837539503,Instagram,"#5maidh #sudanese in #Philippines #baguio #chill #happy @ Baguio City, Philippines http://someurl",everyone,#happy,,,
tl,782794890610520064,782794890610520064,2016-10-03T04:10:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",777371017731682304,Twitter for iPhone,Iba na talaga pag pumunta sa CDO... #happy http://someurl,everyone,#happy,,,
tl,782759641595932672,782759641595932672,2016-10-03T01:50:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62417675,Instagram,Hello Monday #happy #monday #work #coffee #coffetime @ Casa Lapin X Gmm http://someurl,everyone,#happy,"{'place_id': '01f0c08d4a4a3983', 'coordinates': {'type': 'Point', 'coordinates': [100.56377238, 13.74346075]}}",,
tl,782745337467277312,782745337467277312,2016-10-03T00:53:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",883333068,Instagram,Flat face.. ngambek dapa siksa dri aunty hahahaha :) #fabio #happy #instalike #like4like @someuser http://someurl,everyone,#happy,"{'place_id': '3ca381967d8f4c1d', 'coordinates': {'type': 'Point', 'coordinates': [128.267491, -3.7118635]}}",,
tl,782744646212546562,782744646212546562,2016-10-03T00:50:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",577353708,Buffer,3 Oct 2016 Mangal Aarti Darshans | | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh http://someurl,everyone,#happy,,,
tl,782674544314183681,782674544314183681,2016-10-02T20:12:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",118293740,Instagram,Sunday mommy and me 💕👭☀️ #happy #loveislife #family @ Magdalena del Mar - Parque http://someurl,everyone,#happy,"{'place_id': '003aa1d3152e364a', 'coordinates': {'type': 'Point', 'coordinates': [-77.07320546, -12.0918133]}}",,
tl,782649281144434688,782649281144434688,2016-10-02T18:31:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",949053446,Instagram,Gutom na akooooo.. HAHAHAHA! #yolo #globalvillage #happy #happykid... http://someurl,everyone,#happy,"{'place_id': '001907e868d06e24', 'coordinates': {'type': 'Point', 'coordinates': [55.31037, 25.079616]}}",,
tl,782649160742932481,782649160742932481,2016-10-02T18:31:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2875108501,IFTTT,#ASISAbuja2016 Bilal Aliyu kaya: #HAPPY#DAY#INDEPENDENT#NIGERIA#LIFE LONG NIGERIA http://someurl,everyone,#happy,,,"[{'type': 'quoted', 'id': '782649021697560576'}]"
tl,782634270628143104,782634270628143104,2016-10-02T17:32:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2548403065,Instagram,Abudhabi lights #abudhabi #lights #night #goodnight #family #kids #fun #happy #hamacrafts #عمان... http://someurl,everyone,#happy,,,
tl,782610222145822720,782610222145822720,2016-10-02T15:56:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",305679310,Instagram,#The Wedding #friends #Happy #congratulation #gym #2 oktober 2016| Wedding edwardthekrisna n Nita... http://someurl,everyone,#happy,"{'place_id': 'a0ab46b927a3431d', 'coordinates': {'type': 'Point', 'coordinates': [106.62999999, -6.17805995]}}",,
tl,782527274344067074,782601429395517440,2016-10-02T15:21:35.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2368605234,Twitter for iPhone,@someuser #happy bday ripu,everyone,#happy,,1282910702,"[{'type': 'replied_to', 'id': '782527274344067074'}]"
tl,782597459956510720,782597459956510720,2016-10-02T15:05:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2510393466,Mobile Web (M2),dati: ako nagpapaalam sa mga boss/bisor| ngayon: sila na nagpapaalam saken| | Thank you Lord. 😊 #Happy 🙌 #WalangPahinga,everyone,#happy,,,
tl,782595085296820224,782595085296820224,2016-10-02T14:56:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",188311017,Instagram,#HAPPY weekend with ex-strangers. Hahaha! Walang humpay na tawanan sa mga kalokohan 😂😂😂 Til next... http://someurl,everyone,#happy,,,
