source,geo,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets
Twitter Web Client,,Piensa en tu salud. #SÚPER #PROMO Bicicleta Granite 26 Huffy con 42% de dcto en @someuser ver: http://someurl http://someurl,everyone,es,786264876263968768,786264876263968768,330505265,2016-10-12T17:58:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Facebook,,En Campin 5 te espera una #Super promoción.| Mayor información TEL: 217 24 34 / 802 01 26 http://someurl,everyone,es,786263199968530432,786263199968530432,707203126936412160,2016-10-12T17:52:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,"#SUPER @someuser Todos los espacios de tu hogar con el mejor sonido, parlante 360° Samsung. #COMPRA en @someuser http://someurl http://someurl",everyone,es,786257095821701120,786257095821701120,330505265,2016-10-12T17:27:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Que tengamos mucha salud y unión para vivir de la mano está hermosa experiencia. Te amo ❤️💍 #Super #3R3D #Super3R3D #TitaYMario #NosCasamos http://someurl,everyone,es,786255098930270208,786255098930270208,319146650,2016-10-12T17:19:58.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 1}",#super,,
Instagram,,Con las #super Maes #nocrop #instashot #bethedifference #TagsForLikes #followffollow #Like4Like... http://someurl,everyone,es,786251397893230593,786251397893230593,132164243,2016-10-12T17:05:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,50quentao Adriana!  🎂🎁🎉🎊🎉 #botis #adoro #super #linda http://someurl,everyone,es,786251114526027776,786251114526027776,2664589364,2016-10-12T17:04:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Uuuuuh llego mi #súper #kit #travelers 😍 #gracias a mi #hermoso #equipo de #terrestres que son... http://someurl,everyone,es,786250557677797376,786250557677797376,84036414,2016-10-12T17:01:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,#Super #Entrevista en #Telemundo #Acceso A #La Música | #tusabequesibaby http://someurl http://someurl,everyone,es,786247175936237568,786247175936237568,1449417770,2016-10-12T16:48:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
IFTTT,,#Super #Entrevista en #Telemundo #Acceso A #La Música | #tusabequesibaby http://someurl,everyone,es,786239000235368449,786239000235368449,1449417770,2016-10-12T16:15:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Hootsuite,,#indumentaria Moment tiene línea #exclusiva para #niños| #super #cancheros / consultanos y| hacé tu pedido al 011.4637.0750 #Argentina http://someurl,everyone,es,786235184148516866,786235184148516866,733437636728238080,2016-10-12T16:00:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,"La #super #cena que me prepararon mis #hijas el #sábado, todo #casero 😄sin #geniales 💕 http://someurl",everyone,es,786229755448352768,786229755448352768,1052730536,2016-10-12T15:39:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,Hace rato paso en TV el comercial d @someuser donde sale @someuser @someuser @someuser @someuser @someuser #Súper,everyone,es,786216382169878528,786216382169878528,107920166,2016-10-12T14:46:07.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",#super,,
Hootsuite,,Saber es #super. Sigue nuestros #superdatos para renovar hábitos de alimentación #superpillowtop #colchón #rd http://someurl,everyone,es,786207391905873920,786207391905873920,2618840545,2016-10-12T14:10:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super sexy porno argentina adult http://someurl,everyone,it,786175046876172288,786175046876172288,175208358,2016-10-12T12:01:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Sendible,,"Eres fanático de los comics y quieres darle un toque original a tu traje, pues estos gemelos le irán perfecto 👌 #BodaGeek #GeekLove #Super... http://someurl",everyone,es,786053856585195521,786053856585195521,201490006,2016-10-12T04:00:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Mi pequeño Máximo #Súper #Runners #Pista #Atletica #IND #VidaSana 🏃👟🏁🏆 http://someurl,everyone,es,786049385977098240,786049385977098240,139507902,2016-10-12T03:42:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,#SabíasQue el vinagre aumenta la absorción de calcio en tu organismo. Come sanamente. #SaleVale #VidaSana #Puebla #Super http://someurl,everyone,es,786046233349464065,786046233349464065,3077594899,2016-10-12T03:30:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,Forte ail chine| Extra verge malar escape| Contra gong avo| #súper ☮ http://someurl,everyone,es,786039538019733504,786039538019733504,2151262242,2016-10-12T03:03:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,Ven por tus gomitas favoritas a #SaleVale. @someuser #Oferta #Puebla #Candies #Super http://someurl,everyone,es,786016033043648512,786016033043648512,3077594899,2016-10-12T01:30:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Ansiosa por bailar 🔊💃🎶| #PetShopBoysEnChile| #Súper http://someurl,everyone,es,786011159552004096,786011159552004096,472377941,2016-10-12T01:10:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,Quien dijo que no era entretenido ir de compras al #súper 😽 #miniguapitas eligiendo la... http://someurl,everyone,es,785999548976103425,785999548976103425,535919150,2016-10-12T00:24:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,¿Qué es eso de ir al #súper a #sacar #dinero en #efectivo? - La Nueva España - Diario Independiente de Asturias http://someurl,everyone,es,785993577755250688,785993577755250688,2879680902,2016-10-12T00:00:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Sorpresa!! Objetivo logrado... #Super #party #sorpresa http://someurl,everyone,es,785991990169178112,785991990169178112,1604563278,2016-10-11T23:54:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Mi #cara #super #alegre en el #trafico tratando d llegar al #studio y me doy cuenta d q me toca... http://someurl,everyone,es,785960108262035456,785960108262035456,144355770,2016-10-11T21:47:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,¡#SÚPER #POTENCIA que resalta!  Teatro En Casa Blu-ray 3D Smart Tv Samsung con 25% de dcto en @someuser ver:   http://someurl http://someurl,everyone,es,785955527410847744,785955527410847744,330505265,2016-10-11T21:29:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,Un día más es un día menos 💪 | #súper #entrenadoras http://someurl,everyone,es,785941840956579840,785941840956579840,337156521,2016-10-11T20:35:11.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",#super,,
RetroDeals,,/#SNES/#NES/#Super #Nintendo CONSOLE/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,es,785928981761626112,785928981761626112,703537008002605057,2016-10-11T19:44:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Hootsuite,,¿Qué opinan? Esto nos encanta... Nuestra agencia está llena de Superhéroes... #3px #super #heroes #agencia #marketing #publicidad #web #app http://someurl,everyone,es,785918698108424192,785918698108424192,754352404603236352,2016-10-11T19:03:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,Buenas tardes!!! Con esta #super #oferta en #cerraduras en tonos #cromado y #acerocepillado #SomosTODoOenMadera #Tinaquillo http://someurl,everyone,es,785907227660054528,785907227660054528,776166278,2016-10-11T18:17:39.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,En su día tenemos que estar | Impecable...#Super #Promo|  #Bco #Pcia... http://someurl,everyone,es,785896007041179648,785896007041179648,1518102392,2016-10-11T17:33:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,11 OCT. #super buenas vibras a todos ‼️#musiclife #filmmaking #carlosimusic| #recording #miami... http://someurl,everyone,es,785886263480025088,785886263480025088,263427664,2016-10-11T16:54:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter Web Client,,"Descubre las nuevas versiones del #Giulia ( #Veloce, #Super y #Quadrifoglio) presentadas estos días en @someuser http://someurl",everyone,es,785883882105085952,785883882105085952,123839417,2016-10-11T16:44:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '785865049424338945'}]"
Twitter for iPhone,,El lugar donde todos la pasan #super 🤘🏼😎🤘🏼🍔🍗🍕🍖🍟🌮🍣🍘🍱🍰🍦🍧🍝 #diverferiapepsi #pepsi #galeriasmall✌,everyone,es,785879391947677700,785879391947677700,3095447151,2016-10-11T16:27:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
TweetDeck,,"#AlfaRomeo #Giulia ofrece nuevas y mejoradas emociones en @someuser Descúbrelo en todas sus versiones: #Veloce, #super y #Quadrifoglio. http://someurl",everyone,es,785865049424338945,785865049424338945,314560448,2016-10-11T15:30:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 2}",#super,,
Twitter for iPhone,,Mira esta lección que acabo de tomar en Primer (enlace móvil únicamente): http://someurl #súper,everyone,es,785859763158519808,785859763158519808,262990973,2016-10-11T15:09:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#CURVO #GRANDE y en #SÚPER #PROMO 49% Dcto Tv LED 49 4K Curvo Smart Tv TDT Samsung en Jumbo .co. Comprar en: http://someurl http://someurl,everyone,es,785857686332121089,785857686332121089,330505265,2016-10-11T15:00:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,¡Vivan las beatas! #TeamBeatas #GTMolina #GTEmilio #Súper,everyone,es,785853564438675456,785853564438675456,4708940057,2016-10-11T14:44:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#super,,
Twitter for Android,,"#Super venga dale ya la maleta a #Rebeca anda, para que se cambie de ropa!!! #GHDirecto",everyone,es,785829473073655809,785829473073655809,155000681,2016-10-11T13:08:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#Alrescate 2 mujeres #super #yate/#Superyacht #rescue 2 women http://someurl #noticias #lujo/#travel #luxury #news @someuser http://someurl,everyone,es,785814409520177154,785814409520177154,718595534072766464,2016-10-11T12:08:49.000Z,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",#super,,
Buffer,,La #super #guía de #series #estadounidenses que se estrenan en #otoño http://someurl #seriesfilos http://someurl,everyone,es,785801152327712768,785801152327712768,4850425997,2016-10-11T11:16:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,♪ ♫ ♪ DIOS  ♫ ♪ ♫| #DIOS #religión #EnPuertoRico #life #me #super #hope #faitcieloh #heaven #sueño #happy #love #perfect # #fried #EnElMundo http://someurl,everyone,es,785791120450150400,785791120450150400,48879595,2016-10-11T10:36:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
erased138961,,🔐#DejaDeFumar sin esfuerzo🚭🔓!| 🌹#Google #Twitter #tT #Facebook #super| 💏#Sígueme💋| ⏳#TeSigo🏇💰#marketing🤑| #VerLaPubli✔️| http://someurl,everyone,es,785785905219047424,785785905219047424,3063664163,2016-10-11T10:15:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser #Super👌👌👌👌pita ji,everyone,es,785780894426542080,785784298938966016,765149528098045952,2016-10-11T10:09:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,2852359916,"[{'type': 'replied_to', 'id': '785780894426542080'}]"
Facebook,,#Gana un #súper #lote de nuestros #amigos de Renova Blackpaper #chulísimooo!! Emoticón heart<3| | #Apúntate aquí... http://someurl,everyone,es,785759363894050816,785759363894050816,16807148,2016-10-11T08:30:05.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,Esta semana se viene #SUPER 😎 http://someurl,everyone,es,785687141670068224,785687141670068224,26924160,2016-10-11T03:43:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
RetroDeals,,/#SNES/#NES/#Super #Nintendo Pal COMPUTER CONSOLE Lot 5/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,es,785681674327715841,785681674327715841,703537008002605057,2016-10-11T03:21:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,#aDarle #letitrip #amigness #GoPro #SUPER @ Urban Center Jurica http://someurl,everyone,es,785669802954072064,785669802954072064,72995145,2016-10-11T02:34:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,"Para tus antojos pasa a #SaleVale, siempre encontrarás lo que más te gusta. @someuser #Puebla #Super #TuSúperConviene http://someurl",everyone,es,785653652241387520,785653652241387520,3077594899,2016-10-11T01:30:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,"#rattymusclecars #musclecar #dodge #old #car #super #dodgedart #dart decisión aplicada, diseño... http://someurl",everyone,es,785649283001384960,785649283001384960,292509417,2016-10-11T01:12:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser Gracias...| Igualmente...| Y mas por uns gran fuerza común = #Panameñistas #súper... http://someurl,everyone,es,785642472437325824,785644444229992448,366366780,2016-10-11T00:53:26.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#super,353109989,"[{'type': 'replied_to', 'id': '785642472437325824'}]"
Twitter for Android,,Justo antes del cumpleaños #Super,everyone,es,785643815193415680,785643815193415680,31014032,2016-10-11T00:50:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Hootsuite,,¡Tenemos los mejores productos para tu higiene bucal! #HappyMarket #Super http://someurl,everyone,es,785615351535009792,785615351535009792,1308157962,2016-10-10T22:57:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Gran #triunfo de nuestra #seleccion #super #senior #Purranque #sur #SurdeChile #laedadnoimporta http://someurl,everyone,es,785599339460567041,785599339460567041,712323895114801153,2016-10-10T21:54:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '015ebf2571d0d8ce'},Esta foto se la hicimos a #cocoabistro en @someuser y quedo súper ...también se ve #súper #delicioso http://someurl,everyone,es,785568068420399104,785568068420399104,218529962,2016-10-10T19:49:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '01fcc4a23f17e1ed'},Wow!! Perseverar es la clave.... Si tienes las condiciones. @someuser #super http://someurl,everyone,es,785556602350776322,785556602350776322,261884991,2016-10-10T19:04:23.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '785554500576772096'}]"
Twitter for iPhone,,"Me despido de todas, esta noche saldré para que un payaso me mate #Súper Triste @someuser",everyone,es,785553514600640512,785553514600640512,3904494277,2016-10-10T18:52:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,Ustedes lo pidieron... la jugada #SUPER-TRIPLAY de @someuser ahora abierta todos los lunes. Suerte y éxitos! http://someurl,everyone,es,785552457397071874,785552457397071874,64745021,2016-10-10T18:47:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
twitterfeed,,Ustedes lo pidieron... la jugada #SUPER-TRIPLAY @someuser ahora abierta todos los lu... http://someurl vía @someuser,everyone,es,785541353136459776,785541353136459776,2773832083,2016-10-10T18:03:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
