source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,referenced_tweets
Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,52113324,Florida☀ #pumped,164671116474986498,164671116474986498,pt,everyone,2012-02-01T11:27:08.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,183833129,Concert. Concert. Concert. Concert. Concert.  #pumped,164522174915428352,164522174915428352,pt,everyone,2012-02-01T01:35:17.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,245621721,Contraband! #pumped,164517923984117760,164517923984117760,es,everyone,2012-02-01T01:18:24.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,297779034,@someuser vs Pens #goleafsgo #pumped,164498496932691969,164498496932691969,fr,everyone,2012-02-01T00:01:12.000Z,#pumped,55594930,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,262278406,T-Minus 12 hrs. #pumped #legal,164412272704360448,164412272704360448,pt,everyone,2012-01-31T18:18:35.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,40601182,KARDASHIANS!!!! :) #seasonfinale #pumped,163829514823151617,163829514823151617,pt,everyone,2012-01-30T03:42:54.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,370944924,@someuser haha:) im #pumped,163774262237347840,163772886174277633,tl,everyone,2012-01-30T00:03:21.000Z,#pumped,76513890,"[{'type': 'replied_to', 'id': '163772886174277633'}]"
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,207770538,Lazer tag!! #PUMPED,163676383590092800,163676383590092800,en,everyone,2012-01-29T17:34:25.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,394388663,Dominos pizza #pumped,163487600492019712,163487600492019712,it,everyone,2012-01-29T05:04:16.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,400220477,UFC on FOX @someuser #pumped,163430509026877440,163430509026877440,en,everyone,2012-01-29T01:17:24.000Z,#pumped,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,403120018,UFC on fox #Pumped,163430130918756353,163430130918756353,en,everyone,2012-01-29T01:15:54.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,132719895,UFC on Fox! #pumped,163426210414731264,163426210414731264,en,everyone,2012-01-29T01:00:19.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,320533487,Hehe  #pumped,163130593532588034,163130593532588034,tl,everyone,2012-01-28T05:25:38.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,40145100,@someuser VOOOOUUUUSSSSS!!! #PUMPED,161899580227723264,161899580227723264,fr,everyone,2012-01-24T19:54:02.000Z,#pumped,58591361,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,251760464,"@someuser @someuser sono molto #pumped per questa cosa, ahahahah.",161894770665472002,161894333971312640,it,everyone,2012-01-24T19:34:55.000Z,#pumped,229067683,"[{'type': 'replied_to', 'id': '161894333971312640'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,344443864,@someuser me douce. #pumped,161603797452472321,161599210297368576,fr,everyone,2012-01-24T00:18:42.000Z,#pumped,356347790,"[{'type': 'replied_to', 'id': '161599210297368576'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,322293846,Noexplode #nuffsaid #pumped,161475494003490816,161475494003490816,pt,everyone,2012-01-23T15:48:52.000Z,#pumped,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,306918096,Indoor!!!!! #pumped,161270253286989824,161270253286989824,nl,everyone,2012-01-23T02:13:19.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,225185647,#NW Contraband #pumped,160879218631254017,160879218631254017,es,everyone,2012-01-22T00:19:29.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,253743800,AXO date dash! #pumped,160849369447407616,160849369447407616,pt,everyone,2012-01-21T22:20:52.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,177976362,@someuser on pandora?! #pumped #winning 😃😍 http://someurl,160788221163356163,160788221163356163,es,everyone,2012-01-21T18:17:54.000Z,#pumped,23151437,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,288523576,Esso minor hockey week semis #pumped #FerDaBoys #gameday,160526702940917760,160526702940917760,en,everyone,2012-01-21T00:58:43.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,294361669,@someuser concert! 💙💜💗💚❤| #PUMPED http://someurl,160411499381268480,160411499381268480,es,everyone,2012-01-20T17:20:57.000Z,#pumped,172492646,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-84.85841243, 38.16943142]}}",193390444,@someuser ditto! #pumped,160255893630492672,160254620852158465,it,everyone,2012-01-20T07:02:37.000Z,#pumped,31582759,"[{'type': 'replied_to', 'id': '160254620852158465'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,328342849,@someuser  bahahahhahahahahhaahhahahahahahhahahahahahahhahahahahaha #pumped! 😏,159500527162507264,159500527162507264,tl,everyone,2012-01-18T05:01:03.000Z,#pumped,360955502,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,46977489,FC Barcelona vs Real Madrid #elclasico #copadelrey #pumped,159023607052386305,159023607052386305,en,everyone,2012-01-16T21:25:57.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,38426589,8 am 2moro #pumped,158741737232269312,158741737232269312,pt,everyone,2012-01-16T02:45:54.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,463728038,Cavalcade soon. #Pumped,158280457484644353,158280457484644353,pt,everyone,2012-01-14T20:12:56.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,456046489,senior formal!<3 #pumped,158275016763518977,158275016763518977,pt,everyone,2012-01-14T19:51:19.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,424625904,RVC tn:) #pumped,157960215415889921,157960215415889921,in,everyone,2012-01-13T23:00:24.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,362209986,@someuser flo-rida! #pumped,157620060427526144,157620060427526144,pt,everyone,2012-01-13T00:28:45.000Z,#pumped,415589737,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,106564518,@someuser ditttttooooooo (: #pumped,157607008487477248,157606820414894080,pt,everyone,2012-01-12T23:36:53.000Z,#pumped,353929826,"[{'type': 'replied_to', 'id': '157606820414894080'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,43750366,Já fiz o check in agora to esperando o embarque :)) vou estar no melhor lugar do mundo em algumas horasss #pumped,157590646855700480,157590646855700480,pt,everyone,2012-01-12T22:31:52.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,365214375,Guitar #fourdaysleft #pumped @someuser @someuser @someuser @someuser @someuser @someuser,157224470296268800,157224470296268800,pt,everyone,2012-01-11T22:16:49.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,264474697,8:15 braemar #bethere #pumped,157210856952823809,157210856952823809,pt,everyone,2012-01-11T21:22:43.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,343130176,@someuser bouta ace this Asia quiz tm #pumped,157203902805184513,157138469725011968,pt,everyone,2012-01-11T20:55:05.000Z,#pumped,388532895,"[{'type': 'replied_to', 'id': '157138469725011968'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,340548050,@someuser hehehehehehe #pumped,156929940116340736,156929716941627393,tl,everyone,2012-01-11T02:46:28.000Z,#pumped,311755388,"[{'type': 'replied_to', 'id': '156929716941627393'}]"
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,324237014,N.O. XPLODE #pumped,156889565620215808,156889565620215808,pt,everyone,2012-01-11T00:06:01.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,16309588,ashuhaushuhuahus oo @someuser feez uma dançinha diabolica agoora com aa musica #Pumped,156858507709267968,156858507709267968,pt,everyone,2012-01-10T22:02:37.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,305864552,@someuser @someuser hahaha classsicc #pumped,156474488475762688,156471471076679680,it,everyone,2012-01-09T20:36:39.000Z,#pumped,250212513,"[{'type': 'replied_to', 'id': '156471471076679680'}]"
Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,375596693,Lets go ATLANTA #pumped #falconnation,156072042851078146,156072042851078146,en,everyone,2012-01-08T17:57:29.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,98279975,Nba2k12 #hellyeah #pumped,155748296214855680,155748296214855680,lt,everyone,2012-01-07T20:31:02.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,320899148,Acro!:) #pumped,155652337321508864,155652337321508864,pt,everyone,2012-01-07T14:09:43.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,353477308,Ahhhh sushi. Im so #pumped,155078860071895041,155078860071895041,pt,everyone,2012-01-06T00:10:56.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,449792027,@someuser ditto!! #Pumped,154904497225875456,154904073815076864,it,everyone,2012-01-05T12:38:04.000Z,#pumped,280539071,"[{'type': 'replied_to', 'id': '154904073815076864'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.86089139, 39.66098913]}}",350610944,Logos.. #pumped,153277468701229056,153277468701229056,es,everyone,2012-01-01T00:52:50.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,74542004,Hihihihihihihihih  #pumped!!!,153102425446817793,153102425446817793,tl,everyone,2011-12-31T13:17:17.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,450354242,UFC timeee #yessss #pumped,152932454271946753,152932454271946753,pt,everyone,2011-12-31T02:01:53.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,367548097,PLL in 3 days!! asshdjhdhdsjdjksksj | #pumped,152868495254761473,152868495254761473,it,everyone,2011-12-30T21:47:44.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,256204711,Hey Bahamas @someuser #PUMPED,152832675038760961,152832675038760961,in,everyone,2011-12-30T19:25:23.000Z,#pumped,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,367586572,#nd defense #pumped,152530905230094336,152530905230094336,pt,everyone,2011-12-29T23:26:16.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,275265131,Fábio coentrão jersey should be here tomorrow! #pumped,152445297350549504,152445297350549504,pt,everyone,2011-12-29T17:46:05.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,444637377,Helllllllllll yeeeeuuh!!! #pumped,152106437861048321,152106437861048321,fr,everyone,2011-12-28T19:19:35.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,319947288,Lazer Tag! #pumped,152098581334081536,152098581334081536,en,everyone,2011-12-28T18:48:22.000Z,#pumped,,
Twitter for iPad,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,287673126,@someuser #pumped haha :D,151510012609564672,151510012609564672,tl,everyone,2011-12-27T03:49:36.000Z,#pumped,357242114,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,101822181,Tupelo tomorrow #pumped,151169439189057536,151169439189057536,pt,everyone,2011-12-26T05:16:17.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,316729544,20 minutes! 20 minutes! #WhatYouWant @someuser :D | #pumped,150435220900950016,150435220900950016,et,everyone,2011-12-24T04:38:46.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,343702898,@someuser haha im #pumped,150381646435192832,150381139540983808,tl,everyone,2011-12-24T01:05:53.000Z,#pumped,377751381,"[{'type': 'replied_to', 'id': '150381139540983808'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,349361345,#pumped for santa:) http://someurl,149271992489615360,149271992489615360,pt,everyone,2011-12-20T23:36:31.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,426907051,game vs tamaqua #pumped,149224413701746688,149224413701746688,pt,everyone,2011-12-20T20:27:27.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,194434759,Áárêqwćmłœôpÿßbčrtÿńb #Pumped,148614342420606977,148614342420606977,vi,everyone,2011-12-19T04:03:15.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,151199367,@someuser me dos #pumped,148481013432074242,148480152848969728,es,everyone,2011-12-18T19:13:26.000Z,#pumped,344452787,"[{'type': 'replied_to', 'id': '148480152848969728'}]"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,349507672,@someuser concert!!! #pumped! #gonnabecrazy!!,148199893897457664,148199893897457664,es,everyone,2011-12-18T00:36:22.000Z,#pumped,23065354,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,303494734,@someuser O.B.A.D. #bringit #pumped,148148791223140352,148141170411847680,pt,everyone,2011-12-17T21:13:18.000Z,#pumped,353480742,"[{'type': 'replied_to', 'id': '148141170411847680'}]"
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,248425036,Shsdhh #pumped,147791573298585601,147791573298585601,tr,everyone,2011-12-16T21:33:51.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,53574796,Sorrentos #pumped,147457480019025921,147457480019025921,pt,everyone,2011-12-15T23:26:17.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,297561060,Sunda messi vs neymar #pumped,147431781824598019,147431781824598019,is,everyone,2011-12-15T21:44:10.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,346995398,Florida Florida Florida #pumped.,147233758788075521,147233758788075521,pt,everyone,2011-12-15T08:37:18.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,405597705,Lazer tag! | #pumped,147119736042438656,147119736042438656,en,everyone,2011-12-15T01:04:13.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'bad356f8cba08b76'},108099130,@someuser @someuser ditto! :) #MorganTOWNies !! #pumped,146718920622088194,146715392604241920,it,everyone,2011-12-13T22:31:31.000Z,#pumped,72348280,"[{'type': 'replied_to', 'id': '146715392604241920'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,77542079,"wohooo, frontón vai começar! #pumped",146569081154318337,146569081154318337,pt,everyone,2011-12-13T12:36:06.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,392396499,Almost time for Terra Nova #pumped,146412445479616513,146412445479616513,pt,everyone,2011-12-13T02:13:41.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,245549242,Qdrobaaa #pumped,146390484661710848,146390484661710848,pt,everyone,2011-12-13T00:46:26.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,421402621,Go IU!!!| #pumped,145557225916735489,145557225916735489,pt,everyone,2011-12-10T17:35:21.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,420759142,Concert!!! #pumped,145556087934955521,145556087934955521,es,everyone,2011-12-10T17:30:50.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,359030701,#ladyantebellum concert! #pumped!,145318379992006656,145318379992006656,es,everyone,2011-12-10T01:46:16.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,258909853,UFC 140 : Jones Vs Machida Tomorrow #Pumped,145194517140742145,145194517140742145,pt,everyone,2011-12-09T17:34:05.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,30229007,o0o0o0o0o0o0o0o0o. 118 days! #pumped,144475503791845376,144475503791845376,pt,everyone,2011-12-07T17:56:58.000Z,#pumped,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,236006058,Lil john pandora #Pumped,144455028063744000,144455028063744000,pt,everyone,2011-12-07T16:35:37.000Z,#pumped,,
